jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2459843.6972338,1,2089197233615,20.79680061340332,/ztf/archive/sci/2022/0921/197234/ztf_20220921197234_000727_zg_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.089197233615015e+18,t,12.0,2089,36,727,996.0250244140625,1694.1700439453125,289.1199357,41.8892979,18.70549964904785,0.06907700002193451,1.4382200241088867,18.760499954223633,0.07069999724626541,1.6890100240707397,19.1200008392334,0.10499999672174454,5.771999835968018,0.6439999938011169,0.6463900208473206,0.055006999522447586,1.840000033378601,0.9829999804496765,996.0250244140625,2.0362799167633057,1.297160029411316,0.7020000219345093,0.6600000262260437,0.381521999835968,0.35869601368904114,1.0636399984359741,4.0,0.0,0.9642860293388367,0.9956049919128418,18.80120086669922,0.0908999964594841,289.1205518,41.8894164,29.5307,26.331499099731445,1.9555500330170617e-06,0.016836199909448624,-0.05234609916806221,6.555650088557741e-06,t17_f5_c3,ZTF22abfwihc
2459845.6576968,2,2091157693615,20.802400588989258,/ztf/archive/sci/2022/0923/157697/ztf_20220923157697_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.091157693615015e+18,t,12.0,2091,36,727,989.7369995117188,1702.030029296875,289.1199375,41.8893019,18.613399505615234,0.06755799800157547,5.374189853668213,18.835100173950195,0.08860000222921371,0.6231170296669006,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,0.9604830145835876,0.2217009961605072,1.5,1.0,989.7369995117188,1.9672900438308716,1.4057300090789795,0.5220000147819519,0.4860000014305115,0.3479999899864197,0.3240000009536743,1.0740699768066406,4.0,0.0,0.8185709714889526,0.952426016330719,18.78230094909668,0.10379999876022339,289.1200079,41.8894701,32.6711,26.34440040588379,2.614920049381908e-06,0.019367599859833717,0.08115919679403305,8.801170224614907e-06,t17_f5_c3,ZTF22abfwihc
2459847.6590394,1,2093159033615,20.780899047851562,/ztf/archive/sci/2022/0925/159039/ztf_20220925159039_000727_zg_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.093159033615015e+18,t,5.0,2093,36,727,1018.8599853515625,1687.699951171875,289.1199528,41.8892904,18.85569953918457,0.08329500257968903,4.499889850616455,18.822999954223633,0.07720000296831131,1.6459800004959106,19.1200008392334,0.10499999672174454,5.771999835968018,0.6439999938011169,0.7371330261230469,-0.032683998346328735,2.190000057220459,0.9879999756813049,1018.8599853515625,1.9579299688339233,1.0654100179672241,0.7250000238418579,0.6840000152587891,0.33105000853538513,0.3123289942741394,1.059939980506897,2.0,0.0,0.9585710167884827,0.9993550181388855,18.88249969482422,0.10119999945163727,289.1205518,41.8894164,29.1991,26.305700302124023,2.55150007433258e-06,0.019095899537205696,-0.049450501799583435,8.587109732616227e-06,t17_f5_c3,ZTF22abfwihc
2459847.6767593,2,2093176753615,20.702699661254883,/ztf/archive/sci/2022/0925/176748/ztf_20220925176748_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.093176753615015e+18,t,6.0,2093,36,727,1025.9200439453125,1686.2900390625,289.1199444,41.8893061,18.68160057067871,0.06900700181722641,5.290750026702881,18.693599700927734,0.08160000294446945,0.6063969731330872,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,0.18933799862861633,0.011957000009715557,1.5199999809265137,0.9829999804496765,1025.9200439453125,2.0090699195861816,1.4280099868774414,0.5519999861717224,0.5460000038146973,0.3631579875946045,0.3592109978199005,1.010990023612976,6.0,0.0,0.8857139945030212,0.8946049809455872,18.674999237060547,0.09889999777078629,289.1200079,41.8894701,24.6165,26.3346004486084,1.4304499700301676e-06,0.014260499738156796,0.07813669741153717,4.810419795830967e-06,t17_f5_c3,ZTF22abfwihc
2459849.6284722,2,2095128473615,20.385900497436523,/ztf/archive/sci/2022/0927/128461/ztf_20220927128461_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.095128473615015e+18,t,8.0,2095,36,727,991.0239868164062,1688.0999755859375,289.1199921,41.8893031,18.70840072631836,0.08126399666070938,1.8388899564743042,18.5802001953125,0.09279999881982803,0.5997040271759033,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,0.2778880000114441,-0.1281919926404953,1.3899999856948853,0.9959999918937683,991.0239868164062,1.805649995803833,1.5782300233840942,0.6650000214576721,0.5770000219345093,0.4784170091152191,0.41510799527168274,1.1525100469589233,3.0,0.0,0.892857015132904,0.9843260049819946,18.61520004272461,0.11959999799728394,289.1200079,41.8894701,26.48,26.212400436401367,2.6307100142730633e-06,0.019522400572896004,0.08108030259609222,8.843079740472604e-06,t17_f5_c3,ZTF22abfwihc
2459849.7049306,1,2095204933615,20.64620018005371,/ztf/archive/sci/2022/0927/204931/ztf_20220927204931_000727_zg_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.095204933615015e+18,t,11.0,2095,36,727,995.3779907226562,1664.449951171875,289.1199751,41.8892868,19.104400634765625,0.13157600164413452,4.046730041503906,19.127599716186523,0.10869999974966049,1.595080018043518,19.1200008392334,0.10499999672174454,5.771999835968018,0.6439999938011169,0.7427700161933899,0.023243000730872154,2.4100000858306885,0.9850000143051147,995.3779907226562,1.5185500383377075,1.0110100507736206,0.7639999985694885,0.7049999833106995,0.3170120120048523,0.29253101348876953,1.0836900472640991,2.0,0.0,0.9385709762573242,1.0,19.036399841308594,0.125,289.1205518,41.8894164,19.1794,26.260400772094727,2.4234600459749345e-06,0.018992099910974503,-0.04313579946756363,8.141870239342097e-06,t17_f5_c3,ZTF22abfwihc
2459853.6549537,1,2099154953615,20.832799911499023,/ztf/archive/sci/2022/1001/154954/ztf_20221001154954_000727_zg_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.099154953615015e+18,t,14.0,2099,36,727,1008.47998046875,1666.06005859375,289.1199241,41.8893087,19.58099937438965,0.11841800063848495,2.380470037460327,19.502899169921875,0.1387999951839447,1.7088600397109985,19.1200008392334,0.10499999672174454,5.771999835968018,0.6439999938011169,0.6010670065879822,-0.07807400077581406,1.8899999856948853,0.9810000061988831,1008.47998046875,1.3298900127410889,1.2113900184631348,0.6620000004768372,0.6449999809265137,0.3502649962902069,0.34126999974250793,1.026360034942627,4.0,0.0,0.9171429872512817,0.9982330203056335,19.581899642944336,0.18610000610351562,289.1205518,41.8894164,16.0426,26.32900047302246,2.0717500319733517e-06,0.017373599112033844,-0.052616000175476074,6.970500180614181e-06,t17_f5_c3,ZTF22abfwihc
2459853.6869329,2,2099186933615,20.72570037841797,/ztf/archive/sci/2022/1001/186910/ztf_20221001186910_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.099186933615015e+18,t,8.0,2099,36,727,973.5469970703125,1665.1199951171875,289.119936,41.8893036,18.979700088500977,0.08821800351142883,3.789949893951416,19.047199249267578,0.11060000211000443,0.6221629977226257,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,0.3219299912452698,0.06754600256681442,1.899999976158142,1.0,973.5469970703125,1.6785399913787842,1.1362700462341309,0.6150000095367432,0.5049999952316284,0.3236840069293976,0.2657890021800995,1.2178200483322144,5.0,0.0,0.8185709714889526,0.9519429802894592,19.24650001525879,0.16410000622272491,289.1200079,41.8894701,22.9472,26.33169937133789,4.004450147476746e-06,0.02443460002541542,0.0763532966375351,1.3456899978336878e-05,t17_f5_c3,ZTF22abfwihc
2459855.659838,2,2101159833615,20.44969940185547,/ztf/archive/sci/2022/1003/159838/ztf_20221003159838_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.101159833615015e+18,t,16.0,2101,36,727,982.8839721679688,1684.22998046875,289.1199534,41.889324,19.066600799560547,0.08525600284337997,1.9980800151824951,19.042200088500977,0.14030000567436218,0.5427230000495911,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,0.7081360220909119,-0.02437799982726574,1.5700000524520874,0.9829999804496765,982.8839721679688,1.4074599742889404,1.318019986152649,0.5720000267028809,0.5260000228881836,0.3643310070037842,0.33503198623657227,1.0874500274658203,6.0,0.0,0.8285710215568542,0.8099650144577026,18.864200592041016,0.149399995803833,289.1200079,41.8894701,17.8737,26.270599365234375,2.6460099888936384e-06,0.01963130012154579,0.0815047025680542,8.89490002009552e-06,t17_f5_c3,ZTF22abfwihc
2459857.6847106,2,2103184713615,19.976900100708008,/ztf/archive/sci/2022/1005/184711/ztf_20221005184711_000727_zr_c10_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.103184713615015e+18,t,4.0,2103,36,727,981.0640258789062,1661.530029296875,289.1199191,41.889321,19.266199111938477,0.11057800054550171,1.8344800472259521,18.990100860595703,0.19269999861717224,0.58331298828125,18.804000854492188,0.14300000667572021,6.686999797821045,0.6320000290870667,-0.7663699984550476,-0.2760689854621887,1.659999966621399,0.9990000128746033,981.0640258789062,0.98676997423172,1.2738399505615234,0.6079999804496765,0.5529999732971191,0.3662649989128113,0.3331330120563507,1.0994600057601929,5.0,0.0,0.8514289855957031,0.977042019367218,18.74519920349121,0.19529999792575836,289.1200079,41.8894701,12.3425,26.189199447631836,1.8428499970468692e-06,0.0165438000112772,0.0804143026471138,6.185779966472182e-06,t17_f5_c3,ZTF22abfwihc
