jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,ssdistnr,ssmagnr,ssnamenr,obj_id
2460184.6860417,2,2430186041515,20.126399993896484,/ztf/archive/sci/2023/0828/186042/ztf_20230828186042_000797_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2430.0,15.0,797.0,26.21500015258789,3.927269972336944e-06,0.02498210035264492,0.09331969916820526,6.999120159889571e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aaqzhib
2460184.6998611,1,2430199861515,19.814599990844727,/ztf/archive/sci/2023/0828/199861/ztf_20230828199861_000797_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2430.0,15.0,797.0,26.34749984741211,1.3809700249112211e-05,0.04413609951734543,-0.08940789848566055,2.8007900255033746e-05,t17_f5_c3,2.430199861515015e+18,t,2.0,1586.5400390625,740.052001953125,265.1068263,51.8284431,17.699499130249023,0.15486200153827667,25.748899459838867,18.11210060119629,0.07440000027418137,0.08144699782133102,16.437000274658203,0.014000000432133675,0.8759999871253967,0.02500000037252903,0.7072629928588867,0.412557989358902,1.4653700590133667,0.996999979019165,740.052001953125,1.702530026435852,2.0,0.5389999747276306,0.47099998593330383,0.36782601475715637,0.3214220106601715,1.1443699598312378,12.0,0.0,0.48142901062965393,0.6033750176429749,18.125,0.0940999984741211,265.1067937,51.8284562,5.58978,,,,ZTF18aaqzhib
2460186.683206,1,2432183201515,19.686899185180664,/ztf/archive/sci/2023/0830/183194/ztf_20230830183194_000797_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2432.0,15.0,797.0,26.342199325561523,1.4035300409886986e-05,0.043820399791002274,-0.07368569821119308,2.9486700441339053e-05,t17_f5_c3,2.432183201515015e+18,t,1.0,1604.3699951171875,730.1010131835938,265.1067894,51.8284624,17.744199752807617,0.11813600361347198,21.43090057373047,18.250200271606445,0.10450000315904617,0.02754499949514866,16.437000274658203,0.014000000432133675,0.8759999871253967,0.02500000037252903,0.9470499753952026,0.505961000919342,1.2936899662017822,0.7910000085830688,730.1010131835938,1.4366899728775024,2.0,0.5149999856948853,0.47099998593330383,0.3980869948863983,0.36407598853111267,1.0934200286865234,7.0,0.0,0.5242859721183777,0.8758670091629028,18.28420066833496,0.13619999587535858,265.1067937,51.8284562,5.63219,,,,ZTF18aaqzhib
2460186.7458333,2,2432245831515,19.86870002746582,/ztf/archive/sci/2023/0830/245833/ztf_20230830245833_000797_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2432.0,15.0,797.0,26.18950080871582,4.692510174209019e-06,0.027263199910521507,0.09377620369195938,8.370189789275173e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aaqzhib
2460191.6567708,2,2437156771515,20.552900314331055,/ztf/archive/sci/2023/0904/156759/ztf_20230904156759_000797_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2437.0,15.0,797.0,26.21940040588379,3.9069900594768114e-06,0.024848800152540207,0.0932438001036644,6.960880000406178e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aaqzhib
2460191.7029282,1,2437202921515,20.371599197387695,/ztf/archive/sci/2023/0904/202917/ztf_20230904202917_000797_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2437.0,15.0,797.0,26.33300018310547,9.125629730988294e-06,0.03782619908452034,-0.08107569813728333,1.6475300071761012e-05,t17_f5_c3,2.437202921515015e+18,t,2.0,1587.7099609375,757.1380004882812,265.1069064,51.8284748,17.966999053955078,0.10273300111293793,9.286100387573242,18.10810089111328,0.05220000073313713,0.24325500428676605,16.437000274658203,0.014000000432133675,0.8759999871253967,0.02500000037252903,0.3709230124950409,0.14114099740982056,2.3399999141693115,0.6909999847412109,757.1380004882812,2.263469934463501,1.1813600063323975,0.6549999713897705,0.6230000257492065,0.2799150049686432,0.2662389874458313,1.051360011100769,6.0,0.0,0.8857139945030212,0.9319649934768677,18.064199447631836,0.06069999933242798,265.1067937,51.8284562,7.48987,,,,ZTF18aaqzhib
2460193.7586921,2,2439258691515,20.34869956970215,/ztf/archive/sci/2023/0906/258657/ztf_20230906258657_000797_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2439.0,15.0,797.0,26.130399703979492,4.1452299228694756e-06,0.025626499205827713,0.1062370017170906,7.445410119544249e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aaqzhib
2460193.8294907,1,2439329491515,19.89310073852539,/ztf/archive/sci/2023/0906/329491/ztf_20230906329491_000797_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2439.0,15.0,797.0,26.14259910583496,9.76624960458139e-06,0.03797750174999237,-0.05776260048151016,1.9059300029766746e-05,t17_f5_c3,2.439329491515015e+18,t,0.0,1564.77001953125,699.3690185546875,265.1069404,51.82847,17.9596004486084,0.10992799699306488,7.025320053100586,18.099599838256836,0.07249999791383743,0.3265109956264496,16.437000274658203,0.014000000432133675,0.8759999871253967,0.02500000037252903,0.6313049793243408,0.13995100557804108,1.4171600341796875,0.6620000004768372,699.3690185546875,1.7935500144958496,2.0,0.6970000267028809,0.6809999942779541,0.49182799458503723,0.4805369973182678,1.0234899520874023,6.0,0.0,0.8385710120201111,0.941195011138916,18.15730094909668,0.09470000118017197,265.1067937,51.8284562,8.27017,,,,ZTF18aaqzhib
2460195.6626505,1,2441162651515,20.57360076904297,/ztf/archive/sci/2023/0908/162627/ztf_20230908162627_000797_zg_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2441.0,15.0,797.0,26.244400024414062,7.2162802098318934e-06,0.033834099769592285,-0.08423230051994324,1.2932299796375446e-05,t17_f5_c3,2.441162651515015e+18,t,5.0,1597.0,750.2760009765625,265.1068844,51.8284523,18.007400512695312,0.10419200360774994,11.008700370788574,18.233400344848633,0.055399999022483826,0.19976100325584412,16.437000274658203,0.014000000432133675,0.8759999871253967,0.02500000037252903,0.7135570049285889,0.22604799270629883,1.2653100490570068,0.9959999918937683,750.2760009765625,2.3401598930358887,2.0,0.6230000257492065,0.5649999976158142,0.49237099289894104,0.4465329945087433,1.1026599407196045,9.0,0.0,0.6514289975166321,0.7729970216751099,18.21940040588379,0.06539999693632126,265.1067937,51.8284562,5.55358,,,,ZTF18aaqzhib
2460195.7216319,2,2441221631515,20.373300552368164,/ztf/archive/sci/2023/0908/221620/ztf_20230908221620_000797_zr_c04_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2441.0,15.0,797.0,26.137699127197266,4.0576501305622514e-06,0.02535169944167137,0.09669090062379837,7.247229859785875e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aaqzhib
