jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,ssdistnr,ssmagnr,ssnamenr,obj_id
2460151.9090972,2,2397409090715,20.438600540161133,/ztf/archive/sci/2023/0726/409097/ztf_20230726409097_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.397409090715015e+18,t,1.0,2397,7,652,2971.719970703125,670.7219848632812,32.8788639,30.2835948,20.418399810791016,0.2519409954547882,1.1834399700164795,20.204999923706055,0.3416000008583069,0.5258139967918396,19.358999252319336,0.04600000008940697,2.4749999046325684,0.0989999994635582,0.06488200277090073,-0.2134460061788559,1.9800000190734863,0.9639999866485596,100.77799987792969,0.23359400033950806,1.174299955368042,0.7129999995231628,0.5090000033378601,0.36010101437568665,0.25707098841667175,1.4007899761199951,10.0,0.0,0.7771430015563965,0.7869470119476318,20.04800033569336,0.3779999911785126,32.8789875,30.2837034,7.61447,26.155399322509766,3.236860038668965e-06,0.020337600260972977,0.08899690210819244,5.105870059196604e-06,t17_f5_c3,,,,ZTF19acymeak
2460153.9309028,1,2399430900715,20.617300033569336,/ztf/archive/sci/2023/0728/430891/ztf_20230728430891_000652_zg_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2399,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.225799560546875,4.789880222233478e-06,0.024992700666189194,-0.05922260135412216,7.608449777762871e-06,t17_f5_c3,,,,ZTF19acymeak
2460153.9583565,2,2399458350715,20.583599090576172,/ztf/archive/sci/2023/0728/458333/ztf_20230728458333_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.399458350715015e+18,t,2.0,2399,7,652,2951.85009765625,671.1110229492188,32.8788987,30.2835331,20.590200424194336,0.23283599317073822,0.9431909918785095,21.20400047302246,0.760200023651123,0.6557679772377014,19.358999252319336,0.04600000008940697,2.4749999046325684,0.0989999994635582,-0.010875999927520752,0.6137670278549194,1.1461399793624878,0.8240000009536743,120.6510009765625,-0.620369017124176,2.0,0.75,0.6169999837875366,0.6543700098991394,0.5383279919624329,1.215559959411621,4.0,0.0,0.86142897605896,1.0,20.958900451660156,0.776199996471405,32.8789875,30.2837034,6.03477,26.189199447631836,4.032719971291954e-06,0.022892899811267853,0.09233389794826508,6.3607799347664695e-06,t17_f5_c3,,,,ZTF19acymeak
2460156.9108218,2,2402410820715,19.756500244140625,/ztf/archive/sci/2023/0731/410822/ztf_20230731410822_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2402,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12809944152832,5.367439825931797e-06,0.02621700055897236,0.09719870239496231,8.456519935862161e-06,t17_f5_c3,,,,ZTF19acymeak
2460160.9096875,1,2406409680715,19.54450035095215,/ztf/archive/sci/2023/0804/409688/ztf_20230804409688_000652_zg_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2406,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3031005859375,1.3541100088332314e-05,0.03720590099692345,-0.03284050151705742,2.6436600819579326e-05,t17_f5_c3,,,,ZTF19acymeak
2460160.9458565,2,2406445850715,19.93199920654297,/ztf/archive/sci/2023/0804/445856/ztf_20230804445856_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2406,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.268299102783203,3.366639930391102e-06,0.020933600142598152,0.09061770141124725,5.321040134731447e-06,t17_f5_c3,,,,ZTF19acymeak
2460163.934838,2,2409434830715,20.085800170898438,/ztf/archive/sci/2023/0807/434826/ztf_20230807434826_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2409,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.237199783325195,3.7934698866592953e-06,0.021995900198817253,0.09490010142326355,5.9767899074358866e-06,t17_f5_c3,,,,ZTF19acymeak
2460163.9632639,1,2409463260715,19.922300338745117,/ztf/archive/sci/2023/0807/463194/ztf_20230807463194_000652_zg_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.409463260715015e+18,t,0.0,2409,7,652,2960.68994140625,699.0789794921875,32.8788079,30.2835085,20.341400146484375,0.2599070072174072,0.9830250144004822,20.765199661254883,0.7840999960899353,0.6460819840431213,20.016000747680664,0.03999999910593033,1.4249999523162842,-0.00800000037997961,-0.2183530032634735,0.42378300428390503,1.345139980316162,0.9359999895095825,111.80699920654297,-0.8428900241851807,2.0,0.8330000042915344,0.7250000238418579,0.6192650198936462,0.5389760136604309,1.1489700078964233,2.0,0.0,0.8100000023841858,1.0,20.704099655151367,0.9523000121116638,32.8789641,30.2836304,5.72307,26.33839988708496,9.345249964098912e-06,0.033278901129961014,-0.0402522012591362,1.636640081414953e-05,t17_f5_c3,,,,ZTF19acymeak
2460168.9101389,1,2414410130715,20.66320037841797,/ztf/archive/sci/2023/0812/410127/ztf_20230812410127_000652_zg_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2414,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.33340072631836,4.882800112682162e-06,0.025247899815440178,-0.07696670293807983,7.77513014327269e-06,t17_f5_c3,,,,ZTF19acymeak
2460168.9454861,2,2414445480715,20.688600540161133,/ztf/archive/sci/2023/0812/445440/ztf_20230812445440_000652_zr_c02_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2414,7,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2544002532959,2.9361799533944577e-06,0.019596699625253677,0.0948873981833458,4.629970135283656e-06,t17_f5_c3,,,,ZTF19acymeak
