jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,ssdistnr,ssmagnr,ssnamenr,obj_id
2460191.9547917,1,2437454790415,19.274099349975586,/ztf/archive/sci/2023/0904/454792/ztf_20230904454792_000746_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.437454790415015e+18,t,8.0,2437,4,746,2614.110107421875,3001.469970703125,102.2555752,44.8955802,19.341699600219727,0.22213099896907806,0.8205779790878296,18.889699935913086,0.18389999866485596,0.38775599002838135,18.04599952697754,0.02199999988079071,1.190000057220459,0.08100000023841858,-1.7085399627685547,-0.4519810080528259,1.869670033454895,0.6420000195503235,79.02559661865234,0.3843750059604645,2.0,1.2079999446868896,1.184999942779541,0.646103024482727,0.6338009834289551,1.0194100141525269,5.0,0.0,0.6100000143051147,0.9933279752731323,18.737499237060547,0.20469999313354492,102.2555412,44.8954711,5.92169,26.281700134277344,9.804840374272317e-06,0.0381385013461113,-0.04846559837460518,2.7556099666981027e-05,t17_f5_c3,,,,ZTF20aaexkkh
2460191.9923843,2,2437492380415,19.92259979248047,/ztf/archive/sci/2023/0904/492384/ztf_20230904492384_000746_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2437,4,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29199981689453,1.7899000113175134e-06,0.020834099501371384,0.08435220271348953,4.1164598769682925e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460194.9522569,1,2440452250415,19.97319984436035,/ztf/archive/sci/2023/0907/452245/ztf_20230907452245_000746_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.440452250415015e+18,t,6.0,2440,4,746,2642.2099609375,2990.7099609375,102.2555464,44.8954638,19.50469970703125,0.1607239991426468,1.5995999574661255,19.529300689697266,0.23690000176429749,0.036733999848365784,18.04599952697754,0.02199999988079071,1.190000057220459,0.08100000023841858,0.05680999904870987,0.02456899918615818,2.0899999141693115,0.6499999761581421,89.78669738769531,0.44392499327659607,1.325950026512146,0.7269999980926514,0.7099999785423279,0.34784701466560364,0.3397130072116852,1.0239399671554565,3.0,0.0,0.9442859888076782,0.9797930121421814,19.72249984741211,0.36079999804496765,102.2555412,44.8954711,8.60095,26.286699295043945,3.605590109145851e-06,0.0293527003377676,-0.03627119958400726,8.41764995129779e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460194.9879861,2,2440487980415,20.331100463867188,/ztf/archive/sci/2023/0907/487986/ztf_20230907487986_000746_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2440,4,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.302099227905273,1.4555499774360214e-06,0.01874450035393238,0.08321720361709595,3.3496899050078355e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460196.9212847,2,2442421280415,19.952299118041992,/ztf/archive/sci/2023/0909/421285/ztf_20230909421285_000746_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2442,4,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.15169906616211,1.987709993045428e-06,0.02194169908761978,0.08668389916419983,4.5789302021148615e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460196.9943287,1,2442494320415,20.194299697875977,/ztf/archive/sci/2023/0909/494329/ztf_20230909494329_000746_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.442494320415015e+18,t,5.0,2442,4,746,2646.4599609375,2995.14990234375,102.25557,44.8954068,19.704599380493164,0.16405799984931946,1.8372600078582764,19.847299575805664,0.27799999713897705,0.24551500380039215,18.04599952697754,0.02199999988079071,1.190000057220459,0.08100000023841858,0.22248800098896027,0.14268699288368225,1.299780011177063,0.878000020980835,85.35430145263672,0.34700000286102295,2.0,0.7680000066757202,0.7149999737739563,0.5908709764480591,0.5500950217247009,1.0741300582885742,6.0,0.0,0.9085710048675537,0.9397850036621094,19.648500442504883,0.2946000099182129,102.2555412,44.8954711,5.55773,26.278600692749023,2.7214400688535534e-06,0.025661300867795944,-0.06330090016126633,6.277090051298728e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460207.947037,1,2453447030415,20.68560028076172,/ztf/archive/sci/2023/0920/447037/ztf_20230920447037_000746_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.453447030415015e+18,t,14.0,2453,4,746,2630.969970703125,3012.659912109375,102.2555031,44.8954989,19.576799392700195,0.10625600069761276,1.7917499542236328,19.564800262451172,0.1363999992609024,0.1283389925956726,18.04599952697754,0.02199999988079071,1.190000057220459,0.08100000023841858,-0.09797599911689758,-0.012037999927997589,2.799999952316284,0.953000009059906,67.83769989013672,1.1208200454711914,0.9782649874687195,0.7979999780654907,0.7409999966621399,0.2849999964237213,0.26464301347732544,1.0769200325012207,3.0,0.0,0.9242860078811646,0.9806450009346008,19.590700149536133,0.17470000684261322,102.2555412,44.8954711,10.3224,26.34480094909668,1.9926499135181075e-06,0.022055700421333313,-0.07331600040197372,4.582620022119954e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460207.9997454,2,2453499740415,20.651500701904297,/ztf/archive/sci/2023/0920/499711/ztf_20230920499711_000746_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2453,4,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3257999420166,1.1996299917882425e-06,0.017033899202942848,0.08049549907445908,2.7530099941941444e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460211.9733218,2,2457473320415,20.658000946044922,/ztf/archive/sci/2023/0924/473322/ztf_20230924473322_000746_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.457473320415015e+18,t,8.0,2457,4,746,2631.60009765625,3009.919921875,102.2555224,44.8954329,19.434499740600586,0.11086700111627579,2.49111008644104,19.381099700927734,0.13199999928474426,0.23507200181484222,17.589000701904297,0.03200000151991844,2.5179998874664307,0.12999999523162842,0.3408089876174927,-0.05344400182366371,1.2515000104904175,0.9760000109672546,70.58090209960938,1.2768900394439697,2.0,0.699999988079071,0.6359999775886536,0.5593270063400269,0.5081890225410461,1.1006300449371338,3.0,0.0,0.9442859888076782,1.0,19.419599533081055,0.17000000178813934,102.2555591,44.895494,5.02715,26.309499740600586,1.3513999874703586e-06,0.018046099692583084,0.08162800222635269,3.1034498988447012e-06,t17_f5_c3,,,,ZTF20aaexkkh
2460211.9979167,1,2457497910415,20.67490005493164,/ztf/archive/sci/2023/0924/497894/ztf_20230924497894_000746_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.457497910415015e+18,t,11.0,2457,4,746,2625.139892578125,3009.570068359375,102.2554713,44.8954397,19.588199615478516,0.11971399933099747,2.189690113067627,19.7593994140625,0.1632000058889389,0.20027600228786469,18.04599952697754,0.02199999988079071,1.190000057220459,0.08100000023841858,-0.4212220013141632,0.17119300365447998,1.373020052909851,0.6830000281333923,70.9280014038086,0.9155219793319702,2.0,0.8349999785423279,0.7889999747276306,0.6081460118293762,0.5746430158615112,1.0583000183105469,2.0,0.0,0.9100000262260437,1.0,19.89310073852539,0.23119999468326569,102.2555412,44.8954711,10.2769,26.390199661254883,2.0848199255851796e-06,0.02257790043950081,-0.07121890038251877,4.7808298404561356e-06,t17_f5_c3,,,,ZTF20aaexkkh
