jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458327.7935069,2,573293501215,19.493600845336914,/ztf/archive/sci/2018/0728/293472/ztf_20180728293472_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458330.6872917,1,576187291215,20.75629997253418,/ztf/archive/sci/2018/0731/187280/ztf_20180731187280_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458330.8145139,2,576314511215,19.890600204467773,/ztf/archive/sci/2018/0731/314479/ztf_20180731314479_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458333.6615741,2,579161571215,20.33769989013672,/ztf/archive/sci/2018/0803/161574/ztf_20180803161574_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458333.6718519,1,579171851215,20.83139991760254,/ztf/archive/sci/2018/0803/171840/ztf_20180803171840_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.79171851215015e+17,t,82.0,579.0,12.0,634.0,1940.2099609375,2810.719970703125,253.130043,23.3834742,21.255699157714844,0.3550550043582916,0.9075300097465515,21.26580047607422,0.58160001039505,2.0827701091766357,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.4959290027618408,0.010096999816596508,1.2690399885177612,0.4740000069141388,269.7829895019531,-0.4343920052051544,2.0,0.6209999918937683,0.5379999876022339,0.4893450140953064,0.4239409863948822,1.154270052909851,6.0,0.0,0.38999998569488525,1.0,21.480100631713867,0.9053999781608582,253.1297243,23.3839796,5.28011,ZTF18ablqqqp
2458336.7196412,2,582219641215,20.77790069580078,/ztf/archive/sci/2018/0806/219606/ztf_20180806219606_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.82219641215015e+17,1,23.0,582.0,12.0,634.0,1995.9599609375,2698.219970703125,253.130094,23.3835317,20.42099952697754,0.1946129947900772,0.7806640267372131,20.312299728393555,0.27709999680519104,2.1765999794006348,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.21149800717830658,-0.10867500305175781,1.649999976158142,0.875,382.27801513671875,0.4656429886817932,1.4206299781799316,0.6620000004768372,0.6000000238418579,0.40121200680732727,0.36363598704338074,1.1033300161361694,3.0,0.0,0.5600000023841858,1.0,20.302000045776367,0.3499000072479248,253.1295058,23.3838201,8.72712,ZTF18ablqqqp
2458336.7196412,2,582219641215,20.77790069580078,/ztf/archive/sci/2018/0806/219606/ztf_20180806219606_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.82219641215015e+17,t,23.0,582.0,12.0,634.0,1995.9599609375,2698.219970703125,253.130094,23.3835317,20.42099952697754,0.1946129947900772,0.7806640267372131,20.312299728393555,0.27709999680519104,2.1765999794006348,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.21149800717830658,-0.10867500305175781,1.649999976158142,0.875,382.27801513671875,0.4656429886817932,1.4206299781799316,0.6620000004768372,0.6000000238418579,0.40121200680732727,0.36363598704338074,1.1033300161361694,3.0,0.0,0.5600000023841858,1.0,20.302000045776367,0.3499000072479248,253.1295058,23.3838201,8.72712,ZTF18ablqqqp
2458336.7434491,1,582243441215,20.844600677490234,/ztf/archive/sci/2018/0806/243414/ztf_20180806243414_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.82243441215015e+17,t,66.0,582.0,12.0,634.0,1996.9200439453125,2691.60009765625,253.1301101,23.383533,20.337499618530273,0.18325600028038025,0.9380390048027039,20.422800064086914,0.24969999492168427,2.0300800800323486,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.1880429983139038,0.0853009968996048,2.3499999046325684,0.8489999771118164,388.90301513671875,0.4218069911003113,1.156730055809021,0.7540000081062317,0.722000002861023,0.32085099816322327,0.307233989238739,1.044319987297058,1.0,0.0,0.4733330011367798,1.0,20.843900680541992,0.46779999136924744,253.1297243,23.3839796,10.6274,ZTF18ablqqqp
2458340.8242708,1,586324271215,19.503999710083008,/ztf/archive/sci/2018/0810/324259/ztf_20180810324259_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18ablqqqp
2458343.6643056,2,589164301215,20.665599822998047,/ztf/archive/sci/2018/0813/164271/ztf_20180813164271_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.89164301215015e+17,t,14.0,589.0,12.0,634.0,1994.1300048828125,2753.7099609375,253.1301262,23.3834998,19.13290023803711,0.0976480022072792,2.29052996635437,19.142200469970703,0.1054999977350235,2.3231699466705322,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.21810400485992432,0.009344000369310379,2.0399999618530273,0.9829999804496765,326.7860107421875,1.5233700275421143,1.1556299924850464,0.6710000038146973,0.6179999709129333,0.32892200350761414,0.3029409945011139,1.0857599973678589,3.0,0.0,0.7366669774055481,0.999131977558136,19.162200927734375,0.13619999587535858,253.1295058,23.3838201,20.9537,ZTF18ablqqqp
2458343.6836227,1,589183621215,20.917600631713867,/ztf/archive/sci/2018/0813/183611/ztf_20180813183611_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.89183621215015e+17,t,100.0,589.0,12.0,634.0,1995.239990234375,2750.0400390625,253.1300938,23.3835131,19.055500030517578,0.08833800256252289,2.4163498878479004,19.00860023498535,0.06970000267028809,2.0542399883270264,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.3203029930591583,-0.046879999339580536,2.430000066757202,0.9779999852180481,330.4639892578125,1.9090100526809692,1.062749981880188,0.7919999957084656,0.7419999837875366,0.3259260058403015,0.30535000562667847,1.0673799514770508,1.0,0.0,0.6233329772949219,1.0,19.038700103759766,0.08980000019073486,253.1297243,23.3839796,29.0504,ZTF18ablqqqp
2458346.6617014,1,592161701215,20.676700592041016,/ztf/archive/sci/2018/0816/161667/ztf_20180816161667_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.92161701215015e+17,t,66.0,592.0,12.0,634.0,1997.260009765625,2746.330078125,253.1301313,23.3835073,18.887399673461914,0.09095100313425064,4.787960052490234,18.87150001525879,0.07649999856948853,2.134819984436035,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.5838959813117981,-0.01586100086569786,2.009999990463257,0.9850000143051147,334.1669921875,1.8051899671554565,1.2602499723434448,0.7360000014305115,0.6809999942779541,0.3661690056324005,0.33880600333213806,1.0807600021362305,3.0,0.0,0.6200000047683716,1.0,18.918399810791016,0.10080000013113022,253.1297243,23.3839796,25.9035,ZTF18ablqqqp
2458346.6830093,2,592183001215,20.600900650024414,/ztf/archive/sci/2018/0816/182998/ztf_20180816182998_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.92183001215015e+17,t,27.0,592.0,12.0,634.0,2000.0999755859375,2743.18994140625,253.1301067,23.3835121,19.023399353027344,0.11593300104141235,2.8891398906707764,18.970699310302734,0.09939999878406525,2.2465100288391113,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.20643100142478943,-0.052740998566150665,1.7100000381469727,0.9819999933242798,337.3110046386719,1.6302200555801392,1.3210400342941284,0.6129999756813049,0.5139999985694885,0.3584800064563751,0.300585001707077,1.1926100254058838,5.0,0.0,0.5133330225944519,0.9032840132713318,18.90570068359375,0.11900000274181366,253.1295058,23.3838201,17.8607,ZTF18ablqqqp
2458349.6662731,1,595166271215,20.11009979248047,/ztf/archive/sci/2018/0819/166238/ztf_20180819166238_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.95166271215015e+17,t,37.0,595.0,12.0,634.0,1997.6700439453125,2578.889892578125,253.1300951,23.3834975,18.79360008239746,0.09953100234270096,1.8354899883270264,18.69529914855957,0.10499999672174454,2.0876998901367188,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.5277889966964722,-0.09833399951457977,2.4100000858306885,0.9829999804496765,501.6099853515625,1.4148499965667725,1.0613800287246704,0.8560000061988831,0.7400000095367432,0.35518699884414673,0.3070540130138397,1.1567599773406982,3.0,0.0,0.6100000143051147,1.0,18.718599319458008,0.13680000603199005,253.1297243,23.3839796,22.9194,ZTF18ablqqqp
2458349.6677778,1,595167771215,20.208999633789062,/ztf/archive/sci/2018/0819/167662/ztf_20180819167662_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.95167771215015e+17,t,54.0,595.0,12.0,634.0,1995.3499755859375,2578.830078125,253.130091,23.3835385,18.76729965209961,0.09117099642753601,3.855710029602051,18.730100631713867,0.1062999963760376,1.9641599655151367,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.2276269942522049,-0.03720099851489067,2.0799999237060547,0.9869999885559082,501.6700134277344,1.4789400100708008,1.146209955215454,0.6710000038146973,0.6480000019073486,0.32259601354599,0.3115380108356476,1.0354900360107422,2.0,0.0,0.6866670250892639,1.0,18.674299240112305,0.12890000641345978,253.1297243,23.3839796,23.1833,ZTF18ablqqqp
2458349.6687037,1,595168701215,20.20210075378418,/ztf/archive/sci/2018/0819/168692/ztf_20180819168692_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.95168701215015e+17,t,23.0,595.0,12.0,634.0,1996.7900390625,2580.1201171875,253.1301515,23.3834987,18.814899444580078,0.09575299918651581,1.2831699848175049,18.872699737548828,0.11900000274181366,2.2046000957489014,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.11158300191164017,0.05778399854898453,2.130000114440918,0.9819999933242798,500.37701416015625,1.329450011253357,1.1451200246810913,0.7440000176429749,0.6909999847412109,0.3492960035800934,0.324413001537323,1.07669997215271,4.0,0.0,0.6899999976158142,1.0,18.940399169921875,0.16169999539852142,253.1297243,23.3839796,22.9505,ZTF18ablqqqp
2458349.6890625,1,595189061215,20.205699920654297,/ztf/archive/sci/2018/0819/189051/ztf_20180819189051_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.95189061215015e+17,t,48.0,595.0,12.0,634.0,1995.0,2571.43994140625,253.1301534,23.3835013,18.817399978637695,0.10063400119543076,2.865950107574463,18.749500274658203,0.10649999976158142,2.203160047531128,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.35335201025009155,-0.06793200224637985,2.4600000381469727,0.9819999933242798,509.0570068359375,1.4561500549316406,0.9872900247573853,0.7450000047683716,0.6800000071525574,0.3028460144996643,0.27642300724983215,1.0955899953842163,4.0,0.0,0.5299999713897705,0.9284520149230957,18.758699417114258,0.1370999962091446,253.1297243,23.3839796,21.813,ZTF18ablqqqp
2458349.7496528,2,595249651215,20.074600219726562,/ztf/archive/sci/2018/0819/249641/ztf_20180819249641_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.95249651215015e+17,t,7.0,595.0,12.0,634.0,2000.1800537109375,2550.739990234375,253.1301344,23.3835087,18.92020034790039,0.09702000021934509,2.151439905166626,18.907899856567383,0.14880000054836273,2.3312699794769287,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.4190090000629425,-0.012292999774217606,1.9700000286102295,1.0,529.7639770507812,1.1667100191116333,1.1452699899673462,0.6129999756813049,0.5680000185966492,0.31116798520088196,0.2883250117301941,1.0792200565338135,3.0,0.0,0.7599999904632568,1.0,19.09149932861328,0.22509999573230743,253.1295058,23.3838201,15.7171,ZTF18ablqqqp
2458349.7695139,2,595269511215,20.013599395751953,/ztf/archive/sci/2018/0819/269502/ztf_20180819269502_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.95269511215015e+17,t,7.0,595.0,12.0,634.0,1999.7900390625,2540.010009765625,253.1301264,23.3835079,18.908000946044922,0.09386400133371353,1.5252599716186523,18.839000701904297,0.15039999783039093,2.3101699352264404,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.41210299730300903,-0.06897799670696259,1.5800000429153442,0.9829999804496765,540.4849853515625,1.1746100187301636,1.402940034866333,0.6269999742507935,0.6019999980926514,0.39683499932289124,0.38101300597190857,1.0415300130844116,4.0,0.0,0.7400000095367432,0.9378150105476379,18.669700622558594,0.16459999978542328,253.1295058,23.3838201,18.0558,ZTF18ablqqqp
2458349.7737384,2,595273731215,20.03420066833496,/ztf/archive/sci/2018/0819/273727/ztf_20180819273727_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.95273731215015e+17,t,16.0,595.0,12.0,634.0,2000.68994140625,2540.679931640625,253.1300714,23.3834987,18.829500198364258,0.10428900271654129,3.6500298976898193,18.9960994720459,0.17180000245571136,2.16867995262146,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,1.2983399629592896,0.16658300161361694,1.909999966621399,0.9909999966621399,539.8179931640625,1.0381200313568115,1.1500600576400757,0.6000000238418579,0.5619999766349792,0.31413599848747253,0.2942410111427307,1.067620038986206,5.0,0.0,0.6766669750213623,0.8854159712791443,19.18090057373047,0.2603999972343445,253.1295058,23.3838201,20.496,ZTF18ablqqqp
2458350.648044,2,596148041215,20.175500869750977,/ztf/archive/sci/2018/0820/148032/ztf_20180820148032_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96148041215015e+17,t,5.0,596.0,12.0,634.0,1995.4100341796875,2586.719970703125,253.1301098,23.3834978,18.81879997253418,0.09444700181484222,5.205410003662109,18.655099868774414,0.11420000344514847,2.278709888458252,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.23921699821949005,-0.16365599632263184,2.2300000190734863,1.0,493.7850036621094,1.5203900337219238,0.9549130201339722,0.6600000262260437,0.5630000233650208,0.29596400260925293,0.25246599316596985,1.1722899675369263,6.0,0.0,0.5533329844474792,0.9801650047302246,18.58639907836914,0.13699999451637268,253.1295058,23.3838201,22.0747,ZTF18ablqqqp
2458350.6711111,2,596171111215,20.300399780273438,/ztf/archive/sci/2018/0820/171088/ztf_20180820171088_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96171111215015e+17,t,9.0,596.0,12.0,634.0,1999.4599609375,2580.2900390625,253.1301271,23.3835195,18.898700714111328,0.11529900133609772,6.4057297706604,18.6200008392334,0.09929999709129333,2.296649932861328,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,-0.16374999284744263,-0.2786870002746582,2.009999990463257,0.9829999804496765,500.2139892578125,1.6803499460220337,1.056480050086975,0.6769999861717224,0.5419999957084656,0.3368160128593445,0.26965200901031494,1.249079942703247,5.0,0.0,0.5,0.944890022277832,18.701499938964844,0.1363999992609024,253.1295058,23.3838201,17.5808,ZTF18ablqqqp
2458350.6932176,2,596193211215,20.25309944152832,/ztf/archive/sci/2018/0820/193194/ztf_20180820193194_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96193211215015e+17,t,8.0,596.0,12.0,634.0,1998.9000244140625,2574.659912109375,253.1301175,23.383498,18.92449951171875,0.09135200083255768,3.565570116043091,18.866199493408203,0.1265999972820282,2.3017001152038574,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.724776029586792,-0.05831800028681755,1.940000057220459,0.984000027179718,505.843994140625,1.3868900537490845,1.1218500137329102,0.6019999980926514,0.5559999942779541,0.3103089928627014,0.28659799695014954,1.0827300548553467,4.0,0.0,0.7433329820632935,0.8831400275230408,18.850200653076172,0.15929999947547913,253.1295058,23.3838201,20.2222,ZTF18ablqqqp
2458350.7498611,1,596249861215,20.08209991455078,/ztf/archive/sci/2018/0820/249838/ztf_20180820249838_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96249861215015e+17,t,15.0,596.0,12.0,634.0,1998.9000244140625,2553.169921875,253.1301353,23.3835323,18.789100646972656,0.11451499909162521,1.3919700384140015,18.74329948425293,0.12049999833106995,2.071890115737915,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.1801059991121292,-0.04575200006365776,1.9700000286102295,0.9829999804496765,527.3330078125,1.3387999534606934,1.2075200080871582,0.6909999847412109,0.609000027179718,0.3507609963417053,0.3091369867324829,1.1346499919891357,5.0,0.0,0.6466670036315918,0.9995549917221069,18.81369972229004,0.16429999470710754,253.1297243,23.3839796,21.66,ZTF18ablqqqp
2458350.7536921,1,596253691215,20.094900131225586,/ztf/archive/sci/2018/0820/253681/ztf_20180820253681_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96253691215015e+17,t,17.0,596.0,12.0,634.0,1998.800048828125,2552.320068359375,253.1301104,23.3834871,18.757400512695312,0.09802799671888351,2.121769905090332,18.61989974975586,0.10689999908208847,2.154860019683838,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.828499972820282,-0.13753700256347656,2.119999885559082,0.9829999804496765,528.177001953125,1.4750299453735352,1.1183199882507324,0.7310000061988831,0.6779999732971191,0.34481099247932434,0.31981098651885986,1.0781699419021606,4.0,0.0,0.6666669845581055,0.9792649745941162,18.71780014038086,0.149399995803833,253.1297243,23.3839796,22.0229,ZTF18ablqqqp
2458350.7723727,1,596272371215,20.006900787353516,/ztf/archive/sci/2018/0820/272361/ztf_20180820272361_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.96272371215015e+17,t,17.0,596.0,12.0,634.0,2000.0999755859375,2542.6201171875,253.1301215,23.3835119,18.81730079650879,0.094650998711586,2.7845299243927,18.741899490356445,0.1282999962568283,2.1060500144958496,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.33108699321746826,-0.07536400109529495,1.9199999570846558,0.9829999804496765,537.8820190429688,1.2649999856948853,1.243109941482544,0.6660000085830688,0.6480000019073486,0.34687501192092896,0.3375000059604645,1.0277800559997559,3.0,0.0,0.6933330297470093,1.0,18.886999130249023,0.1875,253.1297243,23.3839796,20.4338,ZTF18ablqqqp
2458351.6657755,2,597165771215,20.342500686645508,/ztf/archive/sci/2018/0821/165764/ztf_20180821165764_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.97165771215015e+17,t,23.0,597.0,12.0,634.0,1992.9100341796875,2579.9599609375,253.1301381,23.3834836,18.832199096679688,0.08258599787950516,1.3457000255584717,18.689800262451172,0.10249999910593033,2.38319993019104,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.8242790102958679,-0.14239299297332764,1.8700000047683716,0.9829999804496765,500.5409851074219,1.6526800394058228,1.1307899951934814,0.6290000081062317,0.5400000214576721,0.3363640010356903,0.28876999020576477,1.1648099422454834,5.0,0.0,0.5833330154418945,0.896996021270752,18.7450008392334,0.13740000128746033,253.1295058,23.3838201,18.4223,ZTF18ablqqqp
2458351.6859954,2,597185991215,20.314800262451172,/ztf/archive/sci/2018/0821/185926/ztf_20180821185926_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.97185991215015e+17,t,17.0,597.0,12.0,634.0,1994.5699462890625,2573.449951171875,253.1301179,23.3835062,18.80150032043457,0.10179399698972702,7.182600021362305,18.64389991760254,0.10040000081062317,2.28521990776062,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.7720339894294739,-0.1576240062713623,2.009999990463257,1.0,507.0459899902344,1.6709100008010864,1.056480050086975,0.625,0.5720000267028809,0.3109450042247772,0.28457701206207275,1.0926599502563477,5.0,0.0,0.5799999833106995,0.9707300066947937,18.649599075317383,0.12860000133514404,253.1295058,23.3838201,22.0563,ZTF18ablqqqp
2458351.7080671,2,597208061215,20.1914005279541,/ztf/archive/sci/2018/0821/208032/ztf_20180821208032_000634_zr_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.97208061215015e+17,t,20.0,597.0,12.0,634.0,1996.719970703125,2565.409912109375,253.1301013,23.3835187,18.85890007019043,0.10912799835205078,3.8377199172973633,18.865299224853516,0.133200004696846,2.218780040740967,20.143999099731445,0.07999999821186066,2.4630000591278076,0.49000000953674316,0.06983199715614319,0.006419000215828419,1.8700000047683716,0.9829999804496765,515.093017578125,1.3260999917984009,1.1654000282287598,0.6140000224113464,0.5740000009536743,0.3283419907093048,0.30695199966430664,1.0696899890899658,8.0,0.0,0.6466670036315918,0.8785160183906555,18.803300857543945,0.16089999675750732,253.1295058,23.3838201,18.8328,ZTF18ablqqqp
2458351.7495023,1,597249501215,19.866199493408203,/ztf/archive/sci/2018/0821/249491/ztf_20180821249491_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.97249501215015e+17,t,29.0,597.0,12.0,634.0,1997.4000244140625,2547.18994140625,253.1301225,23.3835121,18.81730079650879,0.12827900052070618,2.246490001678467,18.747100830078125,0.13609999418258667,2.106149911880493,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,-0.0997140035033226,-0.07022800296545029,3.630000114440918,0.9800000190734863,533.3109741210938,1.1190600395202637,0.7073749899864197,0.9070000052452087,0.7910000085830688,0.24986200034618378,0.21790599822998047,1.146649956703186,3.0,0.0,0.46000000834465027,0.9964190125465393,18.7893009185791,0.18119999766349792,253.1297243,23.3839796,16.3338,ZTF18ablqqqp
2458352.6480671,1,598148061215,19.85580062866211,/ztf/archive/sci/2018/0822/148032/ztf_20180822148032_000634_zg_c04_o_q1_scimrefdiffimg.fits.fz,Kulkarni,2,t12_f5_c3,5.98148061215015e+17,t,54.0,598.0,12.0,634.0,1993.530029296875,2533.360107421875,253.1301703,23.3835226,18.766199111938477,0.12898500263690948,2.0168700218200684,18.522899627685547,0.12099999934434891,2.171299934387207,20.850000381469727,0.08399999886751175,1.6610000133514404,0.13300000131130219,0.41079699993133545,-0.24332399666309357,2.619999885559082,0.9810000061988831,547.1430053710938,1.3328900337219238,0.904899001121521,0.9380000233650208,0.7480000257492065,0.3580150008201599,0.2854959964752197,1.2540099620819092,3.0,0.0,0.3799999952316284,0.9910129904747009,18.556299209594727,0.15970000624656677,253.1297243,23.3839796,16.9313,ZTF18ablqqqp
