jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2460183.8955208,2,2429395523315,20.696699142456055,/ztf/archive/sci/2023/0827/395509/ztf_20230827395509_000602_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.429395523315015e+18,t,14.0,2429,33,602,2498.530029296875,1696.8800048828125,18.4076489,27.4944781,20.114900588989258,0.17009100317955017,1.6921099424362183,20.116500854492188,0.24879999458789825,0.5233719944953918,19.167999267578125,0.02500000037252903,1.1019999980926514,0.08100000023841858,0.30035799741744995,0.0015869999770075083,1.6799999475479126,0.9810000061988831,573.9739990234375,0.5801759958267212,1.3856099843978882,0.7200000286102295,0.6460000276565552,0.4285709857940674,0.38452398777008057,1.114549994468689,5.0,0.0,0.9328569769859314,0.9305580258369446,19.96339988708496,0.27570000290870667,18.4075103,27.494559,7.59901,26.337900161743164,5.955149845249252e-06,0.02381809987127781,0.1131799966096878,8.75651039677905e-06,t17_f5_c3,ZTF19abubwvo
2460183.9194907,1,2429419493315,20.757400512695312,/ztf/archive/sci/2023/0827/419479/ztf_20230827419479_000602_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.429419493315015e+18,t,11.0,2429,33,602,2510.469970703125,1707.1500244140625,18.4075604,27.4945206,20.066200256347656,0.20174099504947662,1.502519965171814,20.368900299072266,0.2754000127315521,0.2497120052576065,19.488000869750977,0.023000000044703484,0.753000020980835,0.01600000075995922,-0.0477450005710125,0.30273300409317017,3.440000057220459,0.9599999785423279,562.0269775390625,0.38849401473999023,0.7298160195350647,0.8159999847412109,0.6779999732971191,0.2372090071439743,0.19709299504756927,1.2035399675369263,2.0,0.0,0.9100000262260437,1.0,20.340099334716797,0.34209999442100525,18.4075125,27.4945765,7.52764,26.334199905395508,8.492150300298817e-06,0.028246700763702393,-0.06610540300607681,1.2431800314516295e-05,t17_f5_c3,ZTF19abubwvo
2460185.872338,2,2431372333315,20.100000381469727,/ztf/archive/sci/2023/0829/372338/ztf_20230829372338_000602_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.431372333315015e+18,t,8.0,2431,33,602,2536.85009765625,1647.1300048828125,18.4074832,27.4945046,20.121200561523438,0.1983029991388321,0.6953949928283691,20.16200065612793,0.4350999891757965,0.21135300397872925,19.167999267578125,0.02500000037252903,1.1019999980926514,0.08100000023841858,0.09310399740934372,0.04079100117087364,1.185420036315918,0.9300000071525574,535.6510009765625,-0.061964001506567,2.0,0.6919999718666077,0.6060000061988831,0.5837609767913818,0.5112119913101196,1.1419099569320679,6.0,0.0,0.9442859888076782,0.8993129730224609,20.442899703979492,0.7222999930381775,18.4075103,27.494559,5.48901,26.325199127197266,6.2146100390236825e-06,0.02420780062675476,0.12048999965190887,9.162659807770979e-06,t17_f5_c3,ZTF19abubwvo
2460185.9777199,1,2431477713315,20.635799407958984,/ztf/archive/sci/2023/0829/477720/ztf_20230829477720_000602_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.431477713315015e+18,t,5.0,2431,33,602,2517.27001953125,1656.800048828125,18.4075962,27.4945321,20.038999557495117,0.18676799535751343,0.9654110074043274,19.95330047607422,0.20640000700950623,0.3075979948043823,19.488000869750977,0.023000000044703484,0.753000020980835,0.01600000075995922,0.343860000371933,-0.08574000000953674,2.3299999237060547,0.7099999785423279,555.2249755859375,0.682453989982605,1.0946300029754639,0.781000018119812,0.7260000109672546,0.335193008184433,0.31158798933029175,1.075760006904602,5.0,0.0,0.9371430277824402,1.0,20.037700653076172,0.2847000062465668,18.4075125,27.4945765,9.173,26.336000442504883,9.860779755399562e-06,0.030591599643230438,-0.08320009708404541,1.4460800230153836e-05,t17_f5_c3,ZTF19abubwvo
2460191.8696875,2,2437369683315,19.773700714111328,/ztf/archive/sci/2023/0904/369676/ztf_20230904369676_000602_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.437369683315015e+18,t,5.0,2437,33,602,2505.610107421875,1695.6099853515625,18.4075741,27.4944612,19.937999725341797,0.2907879948616028,1.0162999629974365,20.237899780273438,0.5532000064849854,0.4016999900341034,19.167999267578125,0.02500000037252903,1.1019999980926514,0.08100000023841858,-0.565060019493103,0.2998510003089905,2.3499999046325684,0.9700000286102295,566.8880004882812,-0.4641900062561035,1.1447999477386475,0.7760000228881836,0.4860000014305115,0.3302130103111267,0.20680899918079376,1.596709966659546,8.0,0.0,0.7171429991722107,0.7204149961471558,20.57309913635254,0.9678000211715698,18.4075103,27.494559,6.3545,26.33099937438965,7.491640189982718e-06,0.02665420062839985,0.12150599807500839,1.0989700058416929e-05,t17_f5_c3,ZTF19abubwvo
2460193.8365625,1,2439336563315,20.329099655151367,/ztf/archive/sci/2023/0906/336551/ztf_20230906336551_000602_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.439336563315015e+18,t,10.0,2439,33,602,2484.219970703125,1681.219970703125,18.4075097,27.4945238,19.869300842285156,0.21855899691581726,1.0461399555206299,20.017900466918945,0.3003999888896942,0.18755200505256653,19.488000869750977,0.023000000044703484,0.753000020980835,0.01600000075995922,0.15037600696086884,0.1485529989004135,2.369999885559082,0.953000009059906,588.2769775390625,0.3111970126628876,1.0313400030136108,0.7509999871253967,0.6309999823570251,0.31687799096107483,0.2662450075149536,1.1901700496673584,5.0,0.0,0.947143018245697,0.9913110136985779,19.903900146484375,0.3465999960899353,18.4075125,27.4945765,7.17543,26.294300079345703,1.0129900147148874e-05,0.031292401254177094,-0.05223120003938675,1.536759918963071e-05,t17_f5_c3,ZTF19abubwvo
2460193.8988194,2,2439398813315,20.306800842285156,/ztf/archive/sci/2023/0906/398715/ztf_20230906398715_000602_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.439398813315015e+18,t,7.0,2439,33,602,2510.02001953125,1695.0999755859375,18.4074876,27.4945626,20.189800262451172,0.21799500286579132,0.8552330136299133,20.32159996032715,0.3898000121116638,0.07284999638795853,19.167999267578125,0.02500000037252903,1.1019999980926514,0.08100000023841858,-0.10551699995994568,0.1318189948797226,2.3499999046325684,0.8299999833106995,562.4760131835938,-0.014835000038146973,1.0821499824523926,0.7329999804496765,0.5170000195503235,0.31191501021385193,0.2199999988079071,1.4177900552749634,9.0,0.0,0.9242860078811646,0.8753150105476379,20.305999755859375,0.492000013589859,18.4075103,27.494559,5.59657,26.314800262451172,6.521249815705232e-06,0.02489819936454296,0.12495099753141403,9.587310159986373e-06,t17_f5_c3,ZTF19abubwvo
2460195.8420602,1,2441342063315,20.418500900268555,/ztf/archive/sci/2023/0908/342060/ztf_20230908342060_000602_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.441342063315015e+18,t,5.0,2441,33,602,2521.9599609375,1668.2099609375,18.4074795,27.4944711,19.753000259399414,0.1842460036277771,0.7810009717941284,19.406099319458008,0.14509999752044678,0.3889249861240387,19.488000869750977,0.023000000044703484,0.753000020980835,0.01600000075995922,-0.04428299888968468,-0.3468939960002899,2.1500000953674316,0.9549999833106995,550.541015625,1.0123900175094604,1.2491099834442139,1.1100000143051147,1.0479999780654907,0.5162789821624756,0.4874419867992401,1.0591599941253662,1.0,0.0,0.8100000023841858,1.0,19.38949966430664,0.18209999799728394,18.4075125,27.4945765,9.28181,26.219999313354492,1.1047900443372782e-05,0.032372601330280304,-0.05010940134525299,1.6746400433476083e-05,t17_f5_c3,ZTF19abubwvo
2460195.9878356,2,2441487833315,20.493999481201172,/ztf/archive/sci/2023/0908/487824/ztf_20230908487824_000602_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.441487833315015e+18,t,9.0,2441,33,602,2517.0,1672.97998046875,18.4075157,27.4945572,19.98979949951172,0.1489650011062622,1.307229995727539,19.801799774169922,0.22540000081062317,0.023065999150276184,19.167999267578125,0.02500000037252903,1.1019999980926514,0.08100000023841858,-0.07847899943590164,-0.18797700107097626,1.154379963874817,0.9750000238418579,555.5,0.6922439932823181,2.0,0.5490000247955322,0.49000000953674316,0.47558099031448364,0.424470990896225,1.1204099655151367,10.0,0.0,0.8842859864234924,0.7662039995193481,20.03580093383789,0.35679998993873596,18.4075103,27.494559,6.46427,26.26580047607422,6.55308986097225e-06,0.025009699165821075,0.11134699732065201,9.652049811847974e-06,t17_f5_c3,ZTF19abubwvo
2460198.8398727,1,2444339873315,19.238100051879883,/ztf/archive/sci/2023/0911/339873/ztf_20230911339873_000602_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2444,33,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.227699279785156,0.0005571270012296736,0.1914989948272705,-0.04705829918384552,0.001086440053768456,t17_f5_c3,ZTF19abubwvo
