jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458351.7719676,1,597271965215,20.30929946899414,/ztf/archive/sci/2018/0821/271933/ztf_20180821271933_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.97271965215015e+17,t,16.0,597.0,52.0,541.0,2597.830078125,1865.1099853515625,300.0103399,14.9424246,17.59939956665039,0.05528799816966057,4.8833699226379395,17.52389907836914,0.03280000016093254,3.949039936065674,19.14699935913086,0.028999999165534973,1.0180000066757202,-0.04600000008940697,1.5832300186157227,-0.07550200074911118,1.7999999523162842,0.984000027179718,474.6659851074219,2.7853899002075195,1.3536200523376465,0.7440000176429749,0.6919999718666077,0.413332998752594,0.384443998336792,1.0751500129699707,4.0,0.0,0.7799999713897705,0.9808170199394226,17.527099609375,0.04129999876022339,300.0114793,14.9425604,43.959,ZTF18abmqrwk
2458354.752581,2,600252585215,20.158899307250977,/ztf/archive/sci/2018/0824/252569/ztf_20180824252569_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.00252585215015e+17,t,20.0,600.0,52.0,541.0,2602.360107421875,1898.4300537109375,300.0103296,14.9424286,17.944799423217773,0.06988000124692917,13.04259967803955,18.017499923706055,0.05770000070333481,3.9638400077819824,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,4.227280139923096,0.07265300303697586,2.240000009536743,0.9890000224113464,470.1409912109375,2.14136004447937,1.1026699542999268,0.7170000076293945,0.6570000052452087,0.3200890123844147,0.2933039963245392,1.0913200378417969,6.0,0.0,0.6266670227050781,0.9146569967269897,17.88640022277832,0.06499999761581421,300.0114757,14.9425586,21.1179,ZTF18abmqrwk
2458354.8695486,2,600369545215,19.5718994140625,/ztf/archive/sci/2018/0824/369549/ztf_20180824369549_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.00369545215015e+17,t,23.0,600.0,52.0,541.0,2604.5,1866.31005859375,300.0103548,14.942441,17.96150016784668,0.08717799931764603,5.5918498039245605,17.869699478149414,0.07970000058412552,3.8595900535583496,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,3.429379940032959,-0.09180700033903122,2.1700000762939453,0.9879999756813049,467.99798583984375,1.7021499872207642,1.1957099437713623,0.8090000152587891,0.7120000123977661,0.3728109896183014,0.3281109929084778,1.136240005493164,3.0,0.0,0.6399999856948853,1.0,17.835399627685547,0.09870000183582306,300.0114757,14.9425586,18.4814,ZTF18abmqrwk
2458357.7079514,2,603207955215,19.444700241088867,/ztf/archive/sci/2018/0827/207951/ztf_20180827207951_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.03207955215015e+17,t,23.0,603.0,52.0,541.0,2590.10009765625,1863.6300048828125,300.0103348,14.9423955,18.284400939941406,0.09341900050640106,2.094480037689209,18.11750030517578,0.09560000151395798,3.965820074081421,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,2.468600034713745,-0.166934996843338,2.950000047683716,0.9829999804496765,482.3999938964844,1.3271900415420532,1.0314600467681885,1.0260000228881836,0.9549999833106995,0.3477970063686371,0.323729008436203,1.0743499994277954,0.0,0.0,0.6399999856948853,1.0,18.103500366210938,0.12070000171661377,300.0114757,14.9425586,15.1664,ZTF18abmqrwk
2458357.8065856,2,603306585215,19.548999786376953,/ztf/archive/sci/2018/0827/306539/ztf_20180827306539_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.03306585215015e+17,t,15.0,603.0,52.0,541.0,2605.77001953125,1850.699951171875,300.0103249,14.942447,18.179000854492188,0.06706900149583817,3.423609972000122,18.112699508666992,0.09309999644756317,3.9738199710845947,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,6.030459880828857,-0.06634200364351273,2.380000114440918,0.9810000061988831,466.7340087890625,1.4362800121307373,1.1908899545669556,0.7929999828338623,0.7639999985694885,0.33319300413131714,0.32100799679756165,1.0379600524902344,0.0,0.0,0.699999988079071,1.0,18.156099319458008,0.12380000203847885,300.0114757,14.9425586,20.1086,ZTF18abmqrwk
2458360.6679745,1,606167975215,20.829200744628906,/ztf/archive/sci/2018/0830/167940/ztf_20180830167940_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.06167975215015e+17,t,17.0,606.0,52.0,541.0,2586.340087890625,1854.4300537109375,300.0103187,14.9424203,18.425500869750977,0.08918300271034241,9.556529998779297,18.384000778198242,0.04439999908208847,4.0135698318481445,19.14699935913086,0.028999999165534973,1.0180000066757202,-0.04600000008940697,-0.5918110013008118,-0.04147600010037422,2.109999895095825,0.9829999804496765,486.15899658203125,2.445199966430664,1.2028900384902954,0.9139999747276306,0.7639999985694885,0.4331749975681305,0.3620850145816803,1.196329951286316,4.0,0.0,0.6333330273628235,0.9617289900779724,18.34760093688965,0.05380000174045563,300.0114793,14.9425604,25.8465,ZTF18abmqrwk
2458360.751169,2,606251165215,20.3843994140625,/ztf/archive/sci/2018/0830/251169/ztf_20180830251169_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.06251165215015e+17,t,33.0,606.0,52.0,541.0,2601.669921875,1860.6400146484375,300.0103221,14.9424103,18.576200485229492,0.09720800071954727,11.049599647521973,18.376800537109375,0.0632999986410141,3.9979300498962402,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,5.2688398361206055,-0.19942300021648407,2.0999999046325684,0.9919999837875366,470.82598876953125,2.0076100826263428,1.2390400171279907,0.9399999976158142,0.8820000290870667,0.4476189911365509,0.41999998688697815,1.0657600164413452,1.0,0.0,0.6100000143051147,1.0,18.30590057373047,0.07509999722242355,300.0114757,14.9425586,15.8613,ZTF18abmqrwk
2458363.6922685,1,609192265215,20.29490089416504,/ztf/archive/sci/2018/0902/192257/ztf_20180902192257_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.09192265215015e+17,1,16.0,609.0,52.0,541.0,2591.0400390625,1856.280029296875,300.0103281,14.9424119,18.75149917602539,0.11109399795532227,1.8475099802017212,18.833499908447266,0.08269999921321869,3.9922099113464355,19.14699935913086,0.028999999165534973,1.0180000066757202,-0.04600000008940697,-2.343590021133423,0.08198700100183487,3.7200000286102295,0.9810000061988831,481.46099853515625,1.461359977722168,0.8619670271873474,1.0549999475479126,0.9470000267028809,0.2836019992828369,0.25457000732421875,1.1140400171279907,1.0,0.0,0.5400000214576721,1.0,18.850799560546875,0.10670000314712524,300.0114793,14.9425604,15.1205,ZTF18abmqrwk
2458363.6922685,1,609192265215,20.29490089416504,/ztf/archive/sci/2018/0902/192257/ztf_20180902192257_000541_zg_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.09192265215015e+17,t,16.0,609.0,52.0,541.0,2591.0400390625,1856.280029296875,300.0103281,14.9424119,18.75149917602539,0.11109399795532227,1.8475099802017212,18.833499908447266,0.08269999921321869,3.9922099113464355,19.14699935913086,0.028999999165534973,1.0180000066757202,-0.04600000008940697,-2.343590021133423,0.08198700100183487,3.7200000286102295,0.9810000061988831,481.46099853515625,1.461359977722168,0.8619670271873474,1.0549999475479126,0.9470000267028809,0.2836019992828369,0.25457000732421875,1.1140400171279907,1.0,0.0,0.5400000214576721,1.0,18.850799560546875,0.10670000314712524,300.0114793,14.9425604,15.1205,ZTF18abmqrwk
2458363.7315509,2,609231555215,20.57830047607422,/ztf/archive/sci/2018/0902/231516/ztf_20180902231516_000541_zr_c14_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,6.09231555215015e+17,t,35.0,609.0,52.0,541.0,2598.840087890625,1856.22998046875,300.0103309,14.9424128,18.780799865722656,0.0878319963812828,1.8454699516296387,18.704599380493164,0.0723000019788742,3.970400094985962,18.434999465942383,0.017000000923871994,0.2669999897480011,-0.027000000700354576,2.3839199542999268,-0.07618200033903122,2.3299999237060547,0.9819999933242798,473.66400146484375,1.8736900091171265,1.1363500356674194,0.8669999837875366,0.8190000057220459,0.3721030056476593,0.351502001285553,1.058609962463379,1.0,0.0,0.75,1.0,18.570899963378906,0.08070000261068344,300.0114757,14.9425586,13.5869,ZTF18abmqrwk
