jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2460031.6625926,2,2277162594315,20.35059928894043,/ztf/archive/sci/2023/0328/162593/ztf_20230328162593_000749_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2277.0,43.0,749.0,26.399799346923828,9.114390195463784e-06,0.025080600753426552,0.11105799674987793,1.4035000276635401e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460031.7007986,1,2277200794315,20.30590057373047,/ztf/archive/sci/2023/0328/200752/ztf_20230328200752_000749_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2277.0,43.0,749.0,26.384199142456055,1.2578299902088474e-05,0.029311100021004677,-0.06772249937057495,1.995390084630344e-05,t17_f5_c3,2.27720079431501e+18,f,0.0,2490.429931640625,647.6589965820312,127.863056,48.5481448,20.592199325561523,0.30060601234436035,1.200909972190857,20.421899795532227,0.42160001397132874,0.3482379913330078,19.690000534057617,0.03500000014901161,1.6480000019073486,0.07199999690055847,-0.7227020263671875,-0.1703370064496994,2.3499999046325684,0.6420000195503235,582.0709838867188,-0.11599399894475937,1.09266996383667,0.8640000224113464,0.734000027179718,0.3676599860191345,0.31233999133110046,1.177109956741333,7.0,0.0,0.8957139849662781,0.8753830194473267,20.323699951171875,0.49480000138282776,127.8629602,48.5480691,5.09395,ZTF18abxbnvq
2460036.7515625,2,2282251564315,19.494600296020508,/ztf/archive/sci/2023/0402/251551/ztf_20230402251551_000749_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2282.0,43.0,749.0,26.366300582885742,1.3327399756235536e-05,0.03035080060362816,0.12204799801111221,2.043940003204625e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460036.7777199,1,2282277714315,19.55150032043457,/ztf/archive/sci/2023/0402/277685/ztf_20230402277685_000749_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2282.0,43.0,749.0,26.32990074157715,2.3553899154649116e-05,0.03768099844455719,-0.03953380137681961,4.4233300286578014e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460043.7806829,1,2289280684315,19.241100311279297,/ztf/archive/sci/2023/0409/280463/ztf_20230409280463_000749_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2289.0,43.0,749.0,25.932100296020508,2.713670073717367e-05,0.03796359896659851,-0.031290099024772644,5.4736399761168286e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460045.6854861,1,2291185484315,20.750200271606445,/ztf/archive/sci/2023/0411/185486/ztf_20230411185486_000749_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2291.0,43.0,749.0,26.371700286865234,9.885629879136104e-06,0.026352299377322197,-0.07852959632873535,1.5185200027190149e-05,t17_f5_c3,2.29118548431501e+18,f,2.0,2523.659912109375,614.0349731445312,127.8629289,48.5480326,20.261699676513672,0.17010900378227234,1.2571500539779663,20.30069923400879,0.2727000117301941,0.14949899911880493,19.690000534057617,0.03500000014901161,1.6480000019073486,0.07199999690055847,0.04065600037574768,0.039009999483823776,2.190000057220459,0.9670000076293945,548.844970703125,0.4494509994983673,1.0850000381469727,0.7129999995231628,0.6970000267028809,0.3255710005760193,0.31826499104499817,1.0229599475860596,5.0,0.0,0.9314290285110474,0.9379000067710876,20.208499908447266,0.32100000977516174,127.8629602,48.5480691,10.8608,ZTF18abxbnvq
2460045.7477431,2,2291247744315,20.63960075378418,/ztf/archive/sci/2023/0411/247731/ztf_20230411247731_000749_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2291.0,43.0,749.0,26.401100158691406,1.1295400327071548e-05,0.02818569913506508,0.10562100261449814,1.7351299902657047e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460049.697037,2,2295197034315,20.53580093383789,/ztf/archive/sci/2023/0415/197002/ztf_20230415197002_000749_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2295.0,43.0,749.0,26.352100372314453,7.590419954794925e-06,0.022845199331641197,0.10569900274276733,1.1635999726422597e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
2460051.6982176,1,2297198214315,20.87179946899414,/ztf/archive/sci/2023/0417/198218/ztf_20230417198218_000749_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2297.0,43.0,749.0,26.377599716186523,9.229729585058521e-06,0.025415200740098953,-0.096315398812294,1.4099399777478538e-05,t17_f5_c3,2.29719821431501e+18,f,1.0,2524.8701171875,617.0440063476562,127.8629555,48.5480892,20.22960090637207,0.16691400110721588,1.1814099550247192,19.991100311279297,0.18140000104904175,0.0721760019659996,19.690000534057617,0.03500000014901161,1.6480000019073486,0.07199999690055847,-0.3010590076446533,-0.23845699429512024,2.319999933242798,0.9290000200271606,547.6259765625,0.8806610107421875,1.040120005607605,0.7409999966621399,0.6710000038146973,0.3193970024585724,0.2892239987850189,1.1043200492858887,4.0,0.0,0.8999999761581421,1.0,19.877899169921875,0.20900000631809235,127.8629602,48.5480691,11.3165,ZTF18abxbnvq
2460051.7491435,2,2297249144315,20.573999404907227,/ztf/archive/sci/2023/0417/249132/ztf_20230417249132_000749_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2297.0,43.0,749.0,26.37420082092285,7.053100034681847e-06,0.02227500081062317,0.11030899733304977,1.086510019376874e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abxbnvq
