jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458344.8387731,1,590338771315,20.81220054626465,/ztf/archive/sci/2018/0814/338773/ztf_20180814338773_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,5.90338771315015e+17,t,94.0,590.0,13.0,543.0,1791.4000244140625,2582.570068359375,309.5429447,9.0767122,16.185199737548828,0.04802799969911575,544.7319946289062,16.232500076293945,0.02969999983906746,0.08196000009775162,12.369000434875488,0.013000000268220901,0.3970000147819519,0.04100000113248825,-0.3268960118293762,0.0472790002822876,1.2311500310897827,0.996999979019165,497.9320068359375,4.579730033874512,2.0,0.8650000095367432,0.6710000038146973,0.702593982219696,0.5450180172920227,1.2891199588775635,7.0,0.0,0.36000001430511475,0.8541300296783447,16.214599609375,0.02969999983906746,309.5429402,9.0767317,7.62693,,,,,,ZTF18abccmiq
2458347.9154282,2,593415421315,20.48069953918457,/ztf/archive/sci/2018/0817/415382/ztf_20180817415382_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458350.8373958,1,596337391315,20.73780059814453,/ztf/archive/sci/2018/0820/337350/ztf_20180820337350_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458350.8378472,1,596337840015,20.62529945373535,/ztf/archive/sci/2018/0820/337836/ztf_20180820337836_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458350.8642593,2,596364251315,20.66010093688965,/ztf/archive/sci/2018/0820/364259/ztf_20180820364259_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458353.7103935,2,599210390015,19.803499221801758,/ztf/archive/sci/2018/0823/210382/ztf_20180823210382_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458353.7113657,2,599211361315,19.930500030517578,/ztf/archive/sci/2018/0823/211331/ztf_20180823211331_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458353.7926852,2,599292681315,19.972000122070312,/ztf/archive/sci/2018/0823/292674/ztf_20180823292674_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458353.7931481,2,599293140015,19.84980010986328,/ztf/archive/sci/2018/0823/293137/ztf_20180823293137_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458356.692419,2,602192410015,19.38960075378418,/ztf/archive/sci/2018/0826/192384/ztf_20180826192384_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458356.7894213,2,602289420015,19.347400665283203,/ztf/archive/sci/2018/0826/289352/ztf_20180826289352_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458356.7912847,2,602291281315,19.606000900268555,/ztf/archive/sci/2018/0826/291285/ztf_20180826291285_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458359.6927431,2,605192740015,18.10379981994629,/ztf/archive/sci/2018/0829/192720/ztf_20180829192720_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458359.7736921,2,605273691315,20.032499313354492,/ztf/archive/sci/2018/0829/273681/ztf_20180829273681_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458359.8397685,2,605339761315,19.659099578857422,/ztf/archive/sci/2018/0829/339757/ztf_20180829339757_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458362.7497569,1,608249751315,20.432899475097656,/ztf/archive/sci/2018/0901/249664/ztf_20180901249664_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458362.8293634,2,608329361315,20.311399459838867,/ztf/archive/sci/2018/0901/329363/ztf_20180901329363_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458362.8298264,2,608329820015,20.330900192260742,/ztf/archive/sci/2018/0901/329815/ztf_20180901329815_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458365.7060648,2,611206061315,20.417400360107422,/ztf/archive/sci/2018/0904/205949/ztf_20180904205949_000543_zr_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458365.707037,2,611207030015,20.678300857543945,/ztf/archive/sci/2018/0904/207002/ztf_20180904207002_000542_zr_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458365.7695139,1,611269510015,20.73870086669922,/ztf/archive/sci/2018/0904/269468/ztf_20180904269468_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458365.7769792,1,611276971315,20.720600128173828,/ztf/archive/sci/2018/0904/276944/ztf_20180904276944_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458368.7520602,1,614252061315,20.885400772094727,/ztf/archive/sci/2018/0907/252049/ztf_20180907252049_000543_zg_c04_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
2458368.7525231,1,614252520015,20.78179931640625,/ztf/archive/sci/2018/0907/252512/ztf_20180907252512_000542_zg_c01_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,t12_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abccmiq
