jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,ssdistnr,ssmagnr,ssnamenr,obj_id
2460123.8836921,1,2369383690415,20.333999633789062,/ztf/archive/sci/2023/0628/383519/ztf_20230628383519_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2369,4,340,26.19879913330078,5.852789854543516e-06,0.029896900057792664,-0.07742980122566223,1.0978100362990517e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF23aaqqeez
2460123.9632986,2,2369463290415,20.405500411987305,/ztf/archive/sci/2023/0628/463287/ztf_20230628463287_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2369,4,340,26.244199752807617,2.6253298983647255e-06,0.02007170021533966,0.09855200350284576,4.843379883823218e-06,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF23aaqqeez
2460133.8948611,2,2379394860415,19.897600173950195,/ztf/archive/sci/2023/0708/394850/ztf_20230708394850_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2379,4,340,26.263500213623047,3.283299975009868e-06,0.022520199418067932,0.103582002222538,6.069290066079702e-06,t17_f5_c3,2.379394860415015e+18,t,13.0,1314.780029296875,2221.68994140625,327.7680687,-19.6665992,19.085500717163086,0.10857599973678589,2.109989881515503,18.79669952392578,0.1551000028848648,3.173330068588257,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,-0.9175400137901306,-0.288765013217926,2.3499999046325684,0.9990000128746033,858.8090209960938,1.1008599996566772,0.9986119866371155,0.7319999933242798,0.6790000200271606,0.3114889860153198,0.28893598914146423,1.0780600309371948,3.0,0.0,0.8799999952316284,0.9812129735946655,18.768299102783203,0.1923000067472458,327.7685967,-19.6673412,14.0795,,,,ZTF23aaqqeez
2460133.9417014,1,2379441700415,19.77829933166504,/ztf/archive/sci/2023/0708/441701/ztf_20230708441701_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2379,4,340,26.271799087524414,7.786459718772676e-06,0.03299089893698692,-0.03490990027785301,1.6235699149547145e-05,t17_f5_c3,2.379441700415015e+18,t,14.0,1310.9200439453125,2231.18994140625,327.7680441,-19.6665436,19.15880012512207,0.14268800616264343,1.894760012626648,19.63129997253418,0.33640000224113464,0.61810702085495,19.516000747680664,0.09099999815225601,4.258999824523926,0.5009999871253967,0.8188989758491516,0.4724940061569214,2.3399999141693115,0.9800000190734863,849.3109741210938,0.1470469981431961,1.0920699834823608,0.6230000257492065,0.5809999704360962,0.2662389874458313,0.2482910007238388,1.0722899436950684,6.0,0.0,0.9171429872512817,0.8889359831809998,19.583499908447266,0.41190001368522644,327.76806,-19.6667176,12.9366,,,,ZTF23aaqqeez
2460135.8996412,1,2381399640415,20.170900344848633,/ztf/archive/sci/2023/0710/399630/ztf_20230710399630_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2381,4,340,26.29360008239746,5.2852401495329104e-06,0.02833849936723709,-0.05741820111870766,1.0053699952550232e-05,t17_f5_c3,2.381399640415015e+18,t,14.0,1313.260009765625,2253.340087890625,327.7680925,-19.6665294,19.11359977722168,0.1038220003247261,1.693850040435791,18.953699111938477,0.12319999933242798,0.6760110259056091,19.516000747680664,0.09099999815225601,4.258999824523926,0.5009999871253967,0.11157099902629852,-0.15987199544906616,2.390000104904175,0.9850000143051147,827.156982421875,1.217229962348938,1.115779995918274,0.8199999928474426,0.7720000147819519,0.343095988035202,0.3230130076408386,1.0621800422668457,1.0,0.0,0.9571430087089539,1.0,18.795299530029297,0.1356000006198883,327.76806,-19.6667176,15.6349,,,,ZTF23aaqqeez
2460135.9196065,2,2381419600415,20.007299423217773,/ztf/archive/sci/2023/0710/419606/ztf_20230710419606_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2381,4,340,26.278400421142578,3.627380010584602e-06,0.02353830076754093,0.10440199822187424,6.732499969075434e-06,t17_f5_c3,2.381419600415015e+18,t,11.0,1313.030029296875,2255.6298828125,327.7680588,-19.6665929,18.960399627685547,0.0978429988026619,1.32778000831604,18.879199981689453,0.12300000339746475,3.2111899852752686,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,-0.12035799771547318,-0.08116800338029861,2.9100000858306885,0.9819999933242798,824.8740234375,1.1281100511550903,1.0218299627304077,0.9610000252723694,0.8999999761581421,0.33024099469184875,0.3092780113220215,1.0677800178527832,1.0,0.0,0.9171429872512817,1.0,18.783199310302734,0.14239999651908875,327.7685967,-19.6673412,14.8327,,,,ZTF23aaqqeez
2460137.9182755,2,2383418270415,20.165199279785156,/ztf/archive/sci/2023/0712/418264/ztf_20230712418264_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2383,4,340,26.179500579833984,2.60264005191857e-06,0.019947199150919914,0.09502299875020981,4.7958901632227935e-06,t17_f5_c3,2.383418270415015e+18,t,13.0,1300.989990234375,2241.72998046875,327.7680217,-19.6665503,19.082500457763672,0.09415800124406815,1.373039960861206,19.45989990234375,0.2321999967098236,3.4020299911499023,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,0.3305560052394867,0.37741199135780334,2.0,0.9819999933242798,838.7680053710938,0.7052839994430542,1.1488900184631348,0.6359999775886536,0.5870000123977661,0.3179999887943268,0.29350000619888306,1.0834699869155884,5.0,0.0,0.9142860174179077,0.9668890237808228,19.282100677490234,0.2500999867916107,327.7685967,-19.6673412,14.3573,,,,ZTF23aaqqeez
2460139.8767477,2,2385376740415,19.99020004272461,/ztf/archive/sci/2023/0714/376736/ztf_20230714376736_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2385,4,340,26.19809913635254,4.852290203416487e-06,0.027230899780988693,0.10639800131320953,9.010460416902788e-06,t17_f5_c3,2.385376740415015e+18,t,13.0,1311.239990234375,2226.449951171875,327.7679909,-19.6666268,18.973100662231445,0.10124599933624268,1.2730300426483154,18.876399993896484,0.1316000074148178,3.248569965362549,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,-0.47486600279808044,-0.0967010036110878,2.609999895095825,0.9810000061988831,854.0540161132812,1.113759994506836,1.073930025100708,0.9179999828338623,0.8230000138282776,0.3517239987850189,0.3153260052204132,1.1154299974441528,3.0,0.0,0.9242860078811646,0.9985060095787048,18.707399368286133,0.14270000159740448,327.7685967,-19.6673412,14.3155,,,,ZTF23aaqqeez
2460139.9384144,1,2385438410415,20.088699340820312,/ztf/archive/sci/2023/0714/438310/ztf_20230714438310_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2385,4,340,26.22170066833496,7.181180080806371e-06,0.03289619833230972,-0.0859685018658638,1.3907399988966063e-05,t17_f5_c3,2.385438410415015e+18,t,14.0,1299.969970703125,2227.52001953125,327.7679881,-19.6665714,19.189699172973633,0.10618799924850464,1.806589961051941,19.138599395751953,0.14640000462532043,0.572547972202301,19.516000747680664,0.09099999815225601,4.258999824523926,0.5009999871253967,0.01973400078713894,-0.05107999965548515,2.7699999809265137,0.9810000061988831,852.97998046875,0.9500859975814819,1.037600040435791,0.847000002861023,0.8159999847412109,0.3057760000228882,0.2945849895477295,1.0379899740219116,2.0,0.0,0.9614289999008179,1.0,19.058900833129883,0.1729000061750412,327.76806,-19.6667176,17.2422,,,,ZTF23aaqqeez
2460141.8350231,1,2387335020415,19.99220085144043,/ztf/archive/sci/2023/0716/334931/ztf_20230716334931_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2387,4,340,26.01580047607422,9.20670026971493e-06,0.036491699516773224,-0.05705149844288826,1.8389899196336046e-05,t17_f5_c3,2.387335020415015e+18,t,19.0,1320.1099853515625,2180.0400390625,327.7680474,-19.6665788,19.23080062866211,0.11821500211954117,0.8399400115013123,19.27039909362793,0.17239999771118164,0.4948750138282776,19.516000747680664,0.09099999815225601,4.258999824523926,0.5009999871253967,0.3292270004749298,0.03957900032401085,3.3299999237060547,0.9710000157356262,900.4580078125,0.721792995929718,0.9037259817123413,0.8889999985694885,0.7739999890327454,0.2669669985771179,0.23243199288845062,1.1485799551010132,3.0,0.0,0.9357140064239502,1.0,19.205799102783203,0.20659999549388885,327.76806,-19.6667176,13.7825,,,,ZTF23aaqqeez
2460141.8975116,2,2387397510415,20.308700561523438,/ztf/archive/sci/2023/0716/397500/ztf_20230716397500_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2387,4,340,26.17609977722168,2.38691995946283e-06,0.01913289912045002,0.0966544970870018,4.4148600863991305e-06,t17_f5_c3,2.387397510415015e+18,t,23.0,1319.3499755859375,2193.860107421875,327.7680263,-19.6665624,19.052099227905273,0.08510199934244156,1.866420030593872,18.986099243164062,0.13019999861717224,3.3594799041748047,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,-0.000994000001810491,-0.06597600132226944,1.940000057220459,0.9819999933242798,886.6380004882812,1.3225599527359009,1.227560043334961,0.6800000071525574,0.6259999871253967,0.3505150079727173,0.3226799964904785,1.0862599611282349,3.0,0.0,0.9342859983444214,1.0,19.029199600219727,0.1704999953508377,327.7685967,-19.6673412,16.3346,,,,ZTF23aaqqeez
2460144.8561921,2,2390356190415,20.284299850463867,/ztf/archive/sci/2023/0719/356181/ztf_20230719356181_000340_zr_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2390,4,340,26.257400512695312,2.828840024449164e-06,0.020804600790143013,0.09209790080785751,5.243759915174451e-06,t17_f5_c3,2.390356190415015e+18,t,20.0,1317.530029296875,2232.469970703125,327.7680475,-19.6665768,19.098400115966797,0.10919299721717834,3.8235599994659424,19.13640022277832,0.14749999344348907,3.282259941101074,18.17099952697754,0.09000000357627869,6.59499979019165,0.5,-0.1411679983139038,0.03796600177884102,2.309999942779541,1.0,848.0269775390625,1.1478899717330933,1.062600016593933,0.7329999804496765,0.6460000276565552,0.3173159956932068,0.27965399622917175,1.1346800327301025,3.0,0.0,0.9300000071525574,0.9942100048065186,18.951799392700195,0.15710000693798065,327.7685967,-19.6673412,17.9683,,,,ZTF23aaqqeez
2460144.9013194,1,2390401310415,20.3169002532959,/ztf/archive/sci/2023/0719/401319/ztf_20230719401319_000340_zg_c02_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2390,4,340,26.30579948425293,4.813180112250848e-06,0.02719780057668686,-0.08890599757432938,9.00465965969488e-06,t17_f5_c3,2.390401310415015e+18,t,16.0,1320.93994140625,2237.360107421875,327.7680185,-19.6665554,19.36079978942871,0.11952199786901474,1.3354699611663818,19.189699172973633,0.12939999997615814,0.584987998008728,19.516000747680664,0.09099999815225601,4.258999824523926,0.5009999871253967,-0.48606398701667786,-0.1711210012435913,2.549999952316284,0.9789999723434448,843.1439819335938,1.1271599531173706,1.0947699546813965,0.847000002861023,0.7369999885559082,0.3321569859981537,0.28902000188827515,1.1492500305175781,5.0,0.0,0.942857027053833,0.9881330132484436,19.14900016784668,0.15800000727176666,327.76806,-19.6667176,16.9568,,,,ZTF23aaqqeez
