jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2459294.7706481,1,1540270641615,19.32040023803711,/ztf/archive/sci/2021/0321/270648/ztf_20210321270648_000373_zg_c05_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,1.540270641615015e+18,t,6.0,1540,16,373,1064.47998046875,2442.219970703125,206.2888595,-10.6009008,18.49489974975586,0.11946900188922882,1.206629991531372,18.285999298095703,0.10719999670982361,6.214980125427246,22.51799964904785,0.3479999899864197,0.8930000066757202,-0.5669999718666077,-0.11268799751996994,-0.2089020013809204,5.369999885559082,0.8970000147819519,638.2760009765625,1.0343600511550903,0.6565150022506714,1.3609999418258667,1.315000057220459,0.25344499945640564,0.24487900733947754,1.034980058670044,1.0,0.0,0.5928570032119751,1.0,18.25950050354004,0.1340000033378601,206.2906214,-10.6011475,16.4677,25.934900283813477,2.6791600248543546e-05,0.04440179839730263,-0.016105199232697487,6.653009768342599e-05,t17_f5_c3,ZTF21aapjqdl
2459295.8951389,2,1541395132915,19.97949981689453,/ztf/archive/sci/2021/0322/395139/ztf_20210322395139_000374_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,1.541395132915015e+18,t,28.0,1541,29,374,2897.260009765625,2492.300048828125,206.288936,-10.6008869,18.511199951171875,0.07779400050640106,1.945180058479309,18.58839988708496,0.1014999970793724,6.456459999084473,22.95400047302246,0.3449999988079071,0.4350000023841858,-0.3610000014305115,-0.029260000213980675,0.07715900242328644,2.5399999618530273,0.9829999804496765,175.23899841308594,1.391129970550537,1.0628600120544434,0.7900000214576721,0.7310000061988831,0.311024010181427,0.2877950072288513,1.0807100534439087,2.0,0.0,0.9028570055961609,1.0,18.50119972229004,0.11980000138282776,206.289381,-10.6026457,23.9434,26.193199157714844,5.281569883663906e-06,0.025987299159169197,0.12538200616836548,9.770569704414811e-06,t17_f5_c3,ZTF21aapjqdl
2459297.7918981,2,1543291891615,19.156600952148438,/ztf/archive/sci/2021/0324/291898/ztf_20210324291898_000373_zr_c05_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,1.543291891615015e+18,t,15.0,1543,16,373,1062.75,2465.199951171875,206.2889615,-10.6009034,18.520200729370117,0.10797099769115448,1.0995800495147705,18.53969955444336,0.1412000060081482,12.579700469970703,22.332000732421875,0.33899998664855957,1.1319999694824219,-0.5910000205039978,0.021157000213861465,0.01945500075817108,5.46999979019165,0.9589999914169312,615.2960205078125,0.6168860197067261,0.7158849835395813,1.3029999732971191,1.1799999475479126,0.23820799589157104,0.215721994638443,1.1042399406433105,1.0,0.0,0.557142972946167,1.0,18.589500427246094,0.18940000236034393,206.2912418,-10.5981695,14.558,26.136199951171875,1.7193600797327235e-05,0.0438092015683651,0.11569999903440475,3.079350062762387e-05,t17_f5_c3,ZTF21aapjqdl
2459297.8023611,1,1543302361615,19.179100036621094,/ztf/archive/sci/2021/0324/302350/ztf_20210324302350_000373_zg_c05_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,1.543302361615015e+18,t,12.0,1543,16,373,1062.760009765625,2476.739990234375,206.2889319,-10.600939,18.58099937438965,0.1485230028629303,1.1912699937820435,18.489200592041016,0.1315000057220459,5.949419975280762,22.51799964904785,0.3479999899864197,0.8930000066757202,-0.5669999718666077,-0.42097198963165283,-0.09177099913358688,4.869999885559082,0.9729999899864197,603.7620239257812,0.6899099946022034,0.8096950054168701,1.4529999494552612,1.284000039100647,0.2983570098876953,0.26365500688552856,1.1316200494766235,1.0,0.0,0.6100000143051147,1.0,18.339399337768555,0.1469999998807907,206.2906214,-10.6011475,13.7679,26.131999969482422,3.4493299608584493e-05,0.046737801283597946,-0.038545701652765274,9.018360287882388e-05,t17_f5_c3,ZTF21aapjqdl
2459297.8028241,1,1543302822915,19.12070083618164,/ztf/archive/sci/2021/0324/302824/ztf_20210324302824_000374_zg_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,1.543302822915015e+18,t,7.0,1543,29,374,2880.300048828125,2484.669921875,206.2889452,-10.6009741,18.511699676513672,0.13131199777126312,1.2511600255966187,18.383399963378906,0.11840000003576279,16.125900268554688,19.885000228881836,0.06700000166893005,2.865000009536743,0.164000004529953,-0.6684229969978333,-0.1283009946346283,4.849999904632568,0.9800000190734863,192.1959991455078,0.7373049855232239,0.8617690205574036,1.4259999990463257,1.2910000085830688,0.29402101039886475,0.266185998916626,1.1045700311660767,1.0,0.0,0.5471429824829102,1.0,18.436100006103516,0.15929999947547913,206.2935214,-10.6004035,13.6463,26.16069984436035,3.3071799407480285e-05,0.04602060094475746,-0.049956198781728745,8.820209768600762e-05,t17_f5_c3,ZTF21aapjqdl
2459297.8783796,2,1543378372915,19.638999938964844,/ztf/archive/sci/2021/0324/378368/ztf_20210324378368_000374_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,1.543378372915015e+18,t,13.0,1543,29,374,2891.97998046875,2500.409912109375,206.2889721,-10.6008965,18.4960994720459,0.09069400280714035,1.7028499841690063,18.698999404907227,0.13210000097751617,6.382319927215576,22.95400047302246,0.3449999988079071,0.4350000023841858,-0.3610000014305115,0.7201290130615234,0.20288999378681183,3.299999952316284,0.9829999804496765,180.51699829101562,0.9399759769439697,0.9456589818000793,0.8790000081062317,0.8159999847412109,0.2663640081882477,0.24727299809455872,1.0772099494934082,3.0,0.0,0.8457139730453491,0.9905750155448914,18.63159942626953,0.1590999960899353,206.289381,-10.6026457,21.228,26.24410057067871,7.719710083620157e-06,0.03143620118498802,0.11317899823188782,1.424469974153908e-05,t17_f5_c3,ZTF21aapjqdl
2459300.8354051,1,1546335401615,18.64550018310547,/ztf/archive/sci/2021/0327/335405/ztf_20210327335405_000373_zg_c05_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,1.546335401615015e+18,t,10.0,1546,16,373,1078.550048828125,2467.0,206.2889603,-10.6009618,18.86440086364746,0.2339870035648346,1.180780053138733,18.885099411010742,0.33469998836517334,5.841559886932373,22.51799964904785,0.3479999899864197,0.8930000066757202,-0.5669999718666077,0.31157898902893066,0.020697999745607376,1.809999942779541,0.8100000023841858,613.5020141601562,-0.23955300450325012,1.9947199821472168,1.1200000047683716,1.0130000114440918,0.61878502368927,0.559669017791748,1.1056300401687622,4.0,0.0,0.36571401357650757,1.0,18.808500289916992,0.4009000062942505,206.2906214,-10.6011475,6.21431,26.161399841308594,4.4806398364016786e-05,0.04163609817624092,-0.012822899967432022,0.00012889399658888578,t17_f5_c3,ZTF21aapjqdl
2459300.8562269,1,1546356222915,18.667200088500977,/ztf/archive/sci/2021/0327/356227/ztf_20210327356227_000374_zg_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,1.546356222915015e+18,t,10.0,1546,29,374,2898.409912109375,2472.010009765625,206.288989,-10.6008249,18.723800659179688,0.18875400722026825,0.9808509945869446,18.88520050048828,0.3246999979019165,15.914299964904785,19.885000228881836,0.06700000166893005,2.865000009536743,0.164000004529953,-0.01671300083398819,0.16144800186157227,5.579999923706055,0.9700000286102295,174.08599853515625,-0.21802599728107452,0.6535840034484863,1.0579999685287476,0.9919999837875366,0.18960599601268768,0.17777800559997559,1.0665299892425537,1.0,0.0,0.50142902135849,1.0,18.912399291992188,0.4275999963283539,206.2935214,-10.6004035,7.79446,26.21780014038086,3.949769961764105e-05,0.04165460169315338,-0.02961220033466816,0.00011579199781408533,t17_f5_c3,ZTF21aapjqdl
2459300.8985648,2,1546398562915,18.847299575805664,/ztf/archive/sci/2021/0327/398565/ztf_20210327398565_000374_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,1.546398562915015e+18,t,6.0,1546,29,374,2896.659912109375,2478.72998046875,206.2889511,-10.6008864,18.512399673461914,0.12785400450229645,1.185189962387085,18.42930030822754,0.20059999823570251,6.433919906616211,22.95400047302246,0.3449999988079071,0.4350000023841858,-0.3610000014305115,0.6812160015106201,-0.08312100172042847,4.71999979019165,0.9800000190734863,175.84100341796875,0.4180000126361847,0.6970589756965637,1.1260000467300415,1.0420000553131104,0.23855899274349213,0.22076299786567688,1.0806100368499756,0.0,0.0,0.5942860245704651,1.0,18.549800872802734,0.28790000081062317,206.289381,-10.6026457,11.148,26.229400634765625,1.961230009328574e-05,0.04544660076498985,0.12846699357032776,3.612570071709342e-05,t17_f5_c3,ZTF21aapjqdl
2459300.9033102,2,1546403311615,18.75950050354004,/ztf/archive/sci/2021/0327/403310/ztf_20210327403310_000373_zr_c05_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,1.546403311615015e+18,t,6.0,1546,16,373,1075.6500244140625,2460.06005859375,206.2888978,-10.600938,18.747400283813477,0.2007340043783188,1.2264599800109863,18.66360092163086,0.25200000405311584,12.802900314331055,22.332000732421875,0.33899998664855957,1.1319999694824219,-0.5910000205039978,-1.6618599891662598,-0.0837860032916069,3.2699999809265137,0.9909999966621399,620.4429931640625,0.09588500112295151,1.0759400129318237,1.2640000581741333,1.0809999704360962,0.38654398918151855,0.33058100938796997,1.1692899465560913,3.0,0.0,0.4757139980792999,1.0,18.55590057373047,0.29339998960494995,206.2912418,-10.5981695,8.18792,26.203399658203125,1.7496300642960705e-05,0.03963970020413399,0.12170500308275223,3.1163399398792535e-05,t17_f5_c3,ZTF21aapjqdl
