jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2460183.7075116,2,2429207512515,20.367700576782227,/ztf/archive/sci/2023/0827/207500/ztf_20230827207500_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.429207512515015e+18,t,19.0,2429,25,637,1924.739990234375,2399.199951171875,276.7093962,25.3997241,17.24220085144043,0.05392000079154968,34.936500549316406,17.63360023498535,0.039500001817941666,6.226150035858154,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,0.9096090197563171,0.39142099022865295,2.1500000953674316,0.984000027179718,681.2960205078125,2.7341198921203613,1.0661799907684326,0.5860000252723694,0.5709999799728394,0.2725580036640167,0.26558101177215576,1.0262700319290161,4.0,0.0,0.7971429824829102,0.9870849847793579,17.499099731445312,0.05770000070333481,276.7090914,25.3979967,34.0064,26.38719940185547,2.245679979751003e-06,0.015230899676680565,0.07383300364017487,7.080120212776819e-06,t17_f5_c3,ZTF23aajkfls
2460183.7158681,1,2429215862515,20.08639907836914,/ztf/archive/sci/2023/0827/215856/ztf_20230827215856_000637_zg_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.429215862515015e+18,t,2.0,2429,25,637,1957.1600341796875,2400.949951171875,276.7093953,25.3996955,18.233999252319336,0.06774900108575821,2.3929998874664307,19.001300811767578,0.15700000524520874,3.474940061569214,21.562000274658203,0.09600000083446503,1.11899995803833,0.16599999368190765,0.2449669986963272,0.7672839760780334,1.8300000429153442,0.9829999804496765,679.5469970703125,1.0851000547409058,1.3100099563598633,0.6380000114440918,0.6129999756813049,0.3486340045928955,0.334973007440567,1.040779948234558,0.0,0.0,0.7099999785423279,1.0,18.243499755859375,0.10760000348091125,276.7091944,25.4006548,25.5456,26.374000549316406,2.0590600797731895e-06,0.014516900293529034,-0.05696899816393852,6.459290034399601e-06,t17_f5_c3,ZTF23aajkfls
2460185.7027894,2,2431202782515,20.159099578857422,/ztf/archive/sci/2023/0829/202778/ztf_20230829202778_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.431202782515015e+18,t,8.0,2431,25,637,1940.43994140625,2358.030029296875,276.7094268,25.3997021,17.317399978637695,0.04904400184750557,30.88010025024414,17.34429931640625,0.0340999998152256,6.157989978790283,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,0.8086400032043457,0.02689399942755699,2.0899999141693115,0.984000027179718,722.468017578125,2.814810037612915,1.1020499467849731,0.6399999856948853,0.6159999966621399,0.30621999502182007,0.2947370111942291,1.0389599800109863,2.0,0.0,0.9085710048675537,1.0,17.18950080871582,0.042399998754262924,276.7090914,25.3979967,29.9675,26.389400482177734,1.968420065168175e-06,0.014409299939870834,0.0779057964682579,6.1436999203579035e-06,t17_f5_c3,ZTF23aajkfls
2460185.7452431,1,2431245242515,19.81329917907715,/ztf/archive/sci/2023/0829/245232/ztf_20230829245232_000637_zg_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.431245242515015e+18,t,10.0,2431,25,637,1938.6700439453125,2349.47998046875,276.7093845,25.3997041,18.390100479125977,0.08556000143289566,5.839260101318359,18.904600143432617,0.18629999458789825,3.43818998336792,21.562000274658203,0.09600000083446503,1.11899995803833,0.16599999368190765,0.709263026714325,0.5144879817962646,1.9600000381469727,1.0,731.0180053710938,0.9086620211601257,1.1848900318145752,0.6470000147819519,0.6179999709129333,0.33010199666023254,0.31530600786209106,1.046929955482483,5.0,0.0,0.7742859721183777,0.9453139901161194,18.751300811767578,0.2175000011920929,276.7091944,25.4006548,25.1238,26.36210060119629,2.884969944716431e-06,0.01757650077342987,-0.05275600031018257,8.958860234997701e-06,t17_f5_c3,ZTF23aajkfls
2460187.6829398,1,2433182932515,19.687999725341797,/ztf/archive/sci/2023/0831/182928/ztf_20230831182928_000637_zg_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2433,25,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.362899780273438,3.1124100132728927e-06,0.01799139939248562,-0.06710070371627808,9.712110113468952e-06,t17_f5_c3,ZTF23aajkfls
2460187.741088,2,2433241082515,19.925899505615234,/ztf/archive/sci/2023/0831/241088/ztf_20230831241088_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.433241082515015e+18,t,5.0,2433,25,637,1956.0,2341.1201171875,276.7093931,25.3997108,17.361000061035156,0.05514400079846382,9.823040008544922,18.061100006103516,0.08150000125169754,6.1715898513793945,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,1.2174899578094482,0.7000529766082764,2.3399999141693115,0.9829999804496765,739.3770141601562,1.864840030670166,0.9424009919166565,0.5669999718666077,0.5419999957084656,0.24230800569057465,0.23162400722503662,1.0461299419403076,7.0,0.0,0.5928570032119751,0.8700079917907715,17.5846004486084,0.07349999994039536,276.7090914,25.3979967,17.2901,26.365999221801758,2.143050096492516e-06,0.014890200458467007,0.07123339921236038,6.692830083920853e-06,t17_f5_c3,ZTF23aajkfls
2460193.7641088,2,2439264102515,20.58690071105957,/ztf/archive/sci/2023/0906/264109/ztf_20230906264109_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.439264102515015e+18,t,14.0,2439,25,637,1889.8299560546875,2373.2900390625,276.7093874,25.3996982,17.554399490356445,0.06848999857902527,26.19099998474121,18.12380027770996,0.04910000041127205,6.121819972991943,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,1.3082200288772583,0.5693939924240112,2.2100000381469727,0.9869999885559082,707.2069702148438,2.463089942932129,1.0606499910354614,0.625,0.5989999771118164,0.2828049957752228,0.27104100584983826,1.0434099435806274,6.0,0.0,0.7157139778137207,0.9254040122032166,18.094900131225586,0.07720000296831131,276.7090914,25.3979967,35.2664,26.330400466918945,1.8654600353329442e-06,0.013921800069510937,0.07844150066375732,5.847180091222981e-06,t17_f5_c3,ZTF23aajkfls
2460195.6807986,1,2441180792515,20.5314998626709,/ztf/archive/sci/2023/0908/180787/ztf_20230908180787_000637_zg_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2441,25,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27680015563965,1.6182500530703692e-06,0.013132300227880478,-0.04862609878182411,5.063100161351031e-06,t17_f5_c3,ZTF23aajkfls
2460195.7158565,2,2441215852515,20.679899215698242,/ztf/archive/sci/2023/0908/215856/ztf_20230908215856_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.441215852515015e+18,t,13.0,2441,25,637,1917.8800048828125,2370.800048828125,276.7093922,25.3996971,17.658100128173828,0.054083000868558884,16.3302001953125,18.069799423217773,0.043299999088048935,6.118100166320801,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,0.8736979961395264,0.41172298789024353,2.549999952316284,0.984000027179718,709.6959838867188,2.61011004447937,0.9086059927940369,0.5929999947547913,0.5669999718666077,0.23254899680614471,0.222352996468544,1.0458600521087646,4.0,0.0,0.7214289903640747,0.9796670079231262,17.93320083618164,0.06449999660253525,276.7090914,25.3979967,32.0988,26.329099655151367,2.8980200568184955e-06,0.017432700842618942,0.07349970191717148,9.1049596449011e-06,t17_f5_c3,ZTF23aajkfls
2460198.6810301,2,2444181032515,20.543500900268555,/ztf/archive/sci/2023/0911/181030/ztf_20230911181030_000637_zr_c07_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2.444181032515015e+18,t,14.0,2444,25,637,1925.5,2370.6298828125,276.7094024,25.3997062,17.784400939941406,0.06175699830055237,39.35419845581055,18.154600143432617,0.052000001072883606,6.157380104064941,20.131000518798828,0.11299999803304672,4.85099983215332,0.33500000834465027,0.8666890263557434,0.37021398544311523,2.119999885559082,1.0,709.8679809570312,2.3888700008392334,1.1245800256729126,0.6460000276565552,0.6190000176429749,0.3047170042991638,0.2919810116291046,1.043619990348816,3.0,0.0,0.8285710215568542,0.9979559779167175,17.826799392700195,0.06080000102519989,276.7090914,25.3979967,54.5215,26.306400299072266,1.7611999965083669e-06,0.013621199876070023,0.08247529715299606,5.516119927051477e-06,t17_f5_c3,ZTF23aajkfls
