jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2460093.7945023,1,2339294504315,19.671199798583984,/ztf/archive/sci/2023/0529/294491/ztf_20230529294491_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.33929450431501e+18,f,22.0,2339,43,275,415.7439880371094,1878.2900390625,221.2371779,-23.7943739,17.828899383544922,0.08416999876499176,5.579909801483154,17.769399642944336,0.0754999965429306,0.19363099336624146,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,-0.38005200028419495,-0.05950000137090683,2.319999933242798,0.9980000257492065,415.7439880371094,1.9017900228500366,1.0723400115966797,0.6980000138282776,0.546999990940094,0.30086201429367065,0.23577600717544556,1.2760499715805054,4.0,0.0,0.8528569936752319,0.967510998249054,17.804399490356445,0.09749999642372131,221.237231,-23.7943526,15.6546,26.15489959716797,6.5082799665105995e-06,0.03586149960756302,-0.02345680072903633,1.6075999155873433e-05,t17_f5_c3,ZTF19aavxoos
2460093.8214005,2,2339321404315,19.792299270629883,/ztf/archive/sci/2023/0529/321400/ztf_20230529321400_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.33932140431501e+18,f,29.0,2339,43,275,387.2250061035156,1876.3499755859375,221.2371633,-23.7943454,17.74449920654297,0.08609499782323837,5.749989986419678,17.82029914855957,0.0803999975323677,0.2461629956960678,15.222999572753906,0.041999999433755875,3.247999906539917,0.2549999952316284,-1.787660002708435,0.0758180022239685,1.209149956703186,0.8259999752044678,387.2250061035156,1.9719599485397339,2.0,0.6660000085830688,0.6259999871253967,0.5507979989051819,0.5177170038223267,1.0638999938964844,3.0,0.0,0.88857102394104,1.0,17.872900009155273,0.10329999774694443,221.2372367,-23.7943621,6.27741,26.26849937438965,2.1213900254224427e-06,0.02214209921658039,0.09815090149641037,4.738600182463415e-06,t17_f5_c3,ZTF19aavxoos
2460099.7106134,1,2345210614315,18.345500946044922,/ztf/archive/sci/2023/0604/210613/ztf_20230604210613_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.34521061431501e+18,f,5.0,2345,43,275,412.3689880371094,1873.3699951171875,221.2371413,-23.794302,17.398000717163086,0.09668400138616562,2.2609100341796875,17.407100677490234,0.13910000026226044,0.3425930142402649,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,-3.0215799808502197,0.009132999926805496,2.880000114440918,0.9990000128746033,412.3689880371094,0.938398003578186,1.031000018119812,0.9070000052452087,0.7379999756813049,0.3149310052394867,0.2562499940395355,1.2289999723434448,4.0,0.0,0.7971429824829102,0.9688079953193665,17.49049949645996,0.1923999935388565,221.237231,-23.7943526,9.49637,26.15399932861328,2.8126600227551535e-05,0.03858190029859543,-0.04319170117378235,8.055460057221353e-05,t17_f5_c3,ZTF19aavxoos
2460099.8132639,2,2345313264315,16.872499465942383,/ztf/archive/sci/2023/0604/313032/ztf_20230604313032_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2345,43,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.282400131225586,0.0002302979992236942,0.0696420967578888,0.11024399846792221,0.0005890420288778841,t17_f5_c3,ZTF19aavxoos
2460101.7732292,1,2347273224315,19.041400909423828,/ztf/archive/sci/2023/0606/273218/ztf_20230606273218_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.34727322431501e+18,f,7.0,2347,43,275,416.99798583984375,1878.760009765625,221.2371899,-23.7943575,17.23579978942871,0.05055300146341324,2.2397899627685547,17.255399703979492,0.06440000236034393,0.14094500243663788,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,0.018699999898672104,0.019649000838398933,2.440000057220459,0.9829999804496765,416.99798583984375,1.7860100269317627,1.256369948387146,0.9269999861717224,0.878000020980835,0.37991800904273987,0.35983601212501526,1.0558099746704102,1.0,0.0,0.9442859888076782,1.0,17.20479965209961,0.0778999999165535,221.237231,-23.7943526,19.6174,26.14780044555664,1.3767499694949947e-05,0.040738001465797424,-0.04720890149474144,3.786809975281358e-05,t17_f5_c3,ZTF19aavxoos
2460101.8278819,2,2347327884315,18.91230010986328,/ztf/archive/sci/2023/0606/327338/ztf_20230606327338_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.34732788431501e+18,f,12.0,2347,43,275,399.1860046386719,1872.27001953125,221.2372099,-23.7943708,17.0216007232666,0.04659400135278702,3.4028100967407227,17.159799575805664,0.0689999982714653,0.09339500218629837,15.222999572753906,0.041999999433755875,3.247999906539917,0.2549999952316284,-1.954859972000122,0.13821999728679657,2.9000000953674316,1.0,399.1860046386719,1.752519965171814,1.0391700267791748,0.828000009059906,0.7829999923706055,0.28551700711250305,0.27000001072883606,1.0574699640274048,4.0,0.0,0.8814290165901184,0.9957020282745361,17.197599411010742,0.09009999781847,221.2372367,-23.7943621,8.7826,26.217599868774414,6.751330147380941e-06,0.03853520005941391,0.092085100710392,1.4827899576630443e-05,t17_f5_c3,ZTF19aavxoos
2460103.7293519,2,2349229354315,20.08989906311035,/ztf/archive/sci/2023/0608/229352/ztf_20230608229352_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.34922935431501e+18,f,15.0,2349,43,275,406.947998046875,1883.6099853515625,221.2371682,-23.7944128,17.104999542236328,0.04813399910926819,8.922039985656738,17.170499801635742,0.03610000014305115,0.2935490012168884,15.222999572753906,0.041999999433755875,3.247999906539917,0.2549999952316284,-0.33778101205825806,0.06548299640417099,2.319999933242798,0.9890000224113464,406.947998046875,2.91936993598938,1.140220046043396,0.7649999856948853,0.699999988079071,0.3297410011291504,0.30172398686408997,1.0928599834442139,1.0,0.0,0.9185709953308105,1.0,17.167600631713867,0.042899999767541885,221.2372367,-23.7943621,24.584,26.26799964904785,1.8171499505115207e-06,0.02048099972307682,0.0984845981001854,4.072740011906717e-06,t17_f5_c3,ZTF19aavxoos
2460103.7507176,1,2349250714315,19.80739974975586,/ztf/archive/sci/2023/0608/250590/ztf_20230608250590_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.34925071431501e+18,f,12.0,2349,43,275,406.04998779296875,1883.219970703125,221.2371698,-23.7943436,17.29560089111328,0.055135998874902725,2.5867700576782227,17.392099380493164,0.03909999877214432,0.20153799653053284,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,0.5250499844551086,0.09653700143098831,3.200000047683716,0.9850000143051147,406.04998779296875,2.415260076522827,1.0571500062942505,1.027999997138977,0.9210000038146973,0.32124999165534973,0.2878130078315735,1.1161799430847168,0.0,0.0,0.9171429872512817,1.0,17.41080093383789,0.048500001430511475,221.237231,-23.7943526,27.7272,26.154600143432617,7.212569926196011e-06,0.03793349862098694,-0.0412713997066021,1.7721800759318285e-05,t17_f5_c3,ZTF19aavxoos
2460105.7935069,1,2351293504315,17.47330093383789,/ztf/archive/sci/2023/0610/293310/ztf_20230610293310_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2351,43,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.769100189208984,0.001204809988848865,0.14377400279045105,0.0761265978217125,0.0039049400947988033,t17_f5_c3,ZTF19aavxoos
2460110.7579977,1,2356257994315,20.059200286865234,/ztf/archive/sci/2023/0615/257998/ztf_20230615257998_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.35625799431501e+18,f,16.0,2356,43,275,423.6289978027344,1878.0999755859375,221.2371903,-23.7943785,17.14419937133789,0.04274899885058403,9.058159828186035,17.181499481201172,0.03139999881386757,0.1613759994506836,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,0.15380699932575226,0.037324998527765274,2.4800000190734863,0.984000027179718,423.6289978027344,2.877700090408325,1.1765199899673462,0.8330000042915344,0.7950000166893005,0.33588701486587524,0.32056498527526855,1.0477999448776245,0.0,0.0,0.9442859888076782,1.0,17.21030044555664,0.03889999911189079,221.237231,-23.7943526,23.9652,26.04319953918457,5.42643010703614e-06,0.03500970080494881,-0.047780200839042664,1.2435900316631887e-05,t17_f5_c3,ZTF19aavxoos
2460112.712338,1,2358212334315,19.873699188232422,/ztf/archive/sci/2023/0617/212338/ztf_20230617212338_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.35821233431501e+18,f,13.0,2358,43,275,415.6520080566406,1884.1400146484375,221.2371962,-23.7943641,16.937400817871094,0.041211001574993134,13.827799797058105,16.925100326538086,0.029200000688433647,0.12031999975442886,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,0.2775129973888397,-0.012269999831914902,2.6500000953674316,0.984000027179718,415.6520080566406,2.94854998588562,1.0098700523376465,0.7940000295639038,0.7369999885559082,0.2996230125427246,0.2781130075454712,1.077340006828308,0.0,0.0,0.9342859983444214,1.0,16.927900314331055,0.03590000048279762,221.237231,-23.7943526,24.7776,26.019399642944336,5.994369985273806e-06,0.03639090061187744,-0.03818869963288307,1.3885300177207682e-05,t17_f5_c3,ZTF19aavxoos
2460112.7517361,2,2358251734315,19.874799728393555,/ztf/archive/sci/2023/0617/251574/ztf_20230617251574_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.35825173431501e+18,f,17.0,2358,43,275,418.23199462890625,1876.9599609375,221.2371921,-23.7943594,16.81559944152832,0.058733999729156494,12.246600151062012,16.82040023803711,0.031599998474121094,0.14557500183582306,15.222999572753906,0.041999999433755875,3.247999906539917,0.2549999952316284,-0.7263889908790588,0.00483600003644824,2.359999895095825,0.9959999918937683,418.23199462890625,3.054450035095215,1.0079699754714966,0.7129999995231628,0.621999979019165,0.3021189868450165,0.2635590136051178,1.146299958229065,1.0,0.0,0.8971430063247681,1.0,16.811899185180664,0.038100000470876694,221.2372367,-23.7943621,10.7935,26.132600784301758,2.236789896414848e-06,0.022770000621676445,0.0991412028670311,5.003400019631954e-06,t17_f5_c3,ZTF19aavxoos
2460114.7303704,2,2360230374315,20.146699905395508,/ztf/archive/sci/2023/0619/230359/ztf_20230619230359_000275_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.36023037431501e+18,f,17.0,2360,43,275,396.37701416015625,1878.8499755859375,221.2371507,-23.7943255,17.111499786376953,0.06163400039076805,15.551300048828125,17.127899169921875,0.0340999998152256,0.31802898645401,15.222999572753906,0.041999999433755875,3.247999906539917,0.2549999952316284,-0.5183889865875244,0.016412999480962753,2.7200000286102295,0.9990000128746033,396.37701416015625,3.01882004737854,0.9266939759254456,0.75,0.6359999775886536,0.2757349908351898,0.2338239997625351,1.1792399883270264,0.0,0.0,0.8628569841384888,1.0,17.121000289916992,0.04050000011920929,221.2372367,-23.7943621,10.5003,26.338499069213867,1.634790010029974e-06,0.01948379911482334,0.10032600164413452,3.6542398902383866e-06,t17_f5_c3,ZTF19aavxoos
2460114.7518403,1,2360251844315,19.931100845336914,/ztf/archive/sci/2023/0619/251678/ztf_20230619251678_000275_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,2.36025184431501e+18,f,18.0,2360,43,275,423.43701171875,1874.25,221.2371621,-23.7943467,17.303699493408203,0.053922999650239944,9.186739921569824,17.372900009155273,0.03909999877214432,0.225832998752594,15.86400032043457,0.024000000208616257,1.88100004196167,0.07400000095367432,-0.16433900594711304,0.06921699643135071,2.569999933242798,0.9850000143051147,423.43701171875,2.5582499504089355,1.1294100284576416,0.8619999885559082,0.7850000262260437,0.3354089856147766,0.3054470121860504,1.0980900526046753,0.0,0.0,0.9314290285110474,1.0,17.372699737548828,0.04780000075697899,221.237231,-23.7943526,21.7808,26.21470069885254,5.34961009179824e-06,0.03425600007176399,-0.04303859919309616,1.2510199667303823e-05,t17_f5_c3,ZTF19aavxoos
