jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458971.7016319,2,1217201630215,19.90060043334961,/ztf/archive/sci/2020/0502/201632/ztf_20200502201632_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1217.0,2.0,754.0,26.166000366210938,2.2317099137580954e-05,0.030777499079704285,0.11148799955844879,3.222699888283387e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458971.7598264,1,1217259820215,19.90290069580078,/ztf/archive/sci/2020/0502/259826/ztf_20200502259826_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1217.0,2.0,754.0,26.248199462890625,3.450359872658737e-05,0.03767929971218109,-0.032604098320007324,5.545530075323768e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458972.6977778,2,1218197770215,19.833200454711914,/ztf/archive/sci/2020/0503/197778/ztf_20200503197778_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1218.0,2.0,754.0,26.130199432373047,2.5171499146381393e-05,0.03240450099110603,0.11284399777650833,3.5919099900638685e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458972.7345486,1,1218234540215,19.852399826049805,/ztf/archive/sci/2020/0503/234549/ztf_20200503234549_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1218.0,2.0,754.0,26.261600494384766,2.81094999081688e-05,0.03386769816279411,-0.05478930100798607,4.493480082601309e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458973.68375,2,1219183740215,19.604700088500977,/ztf/archive/sci/2020/0504/183704/ztf_20200504183704_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1219.0,2.0,754.0,26.134599685668945,3.028719947906211e-05,0.03559790179133415,0.11821900308132172,4.330890078563243e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458973.7269792,1,1219226970215,19.61829948425293,/ztf/archive/sci/2020/0504/226968/ztf_20200504226968_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1219.0,2.0,754.0,26.212600708007812,4.055719909956679e-05,0.0389614999294281,-0.0285521000623703,7.166519935708493e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458974.6933912,1,1220193390215,19.588600158691406,/ztf/archive/sci/2020/0505/193391/ztf_20200505193391_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1220.0,2.0,754.0,26.215299606323242,4.094930045539513e-05,0.039264798164367676,-0.04013250023126602,7.327419734792784e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458974.7356366,2,1220235630215,19.672100067138672,/ztf/archive/sci/2020/0505/235625/ztf_20200505235625_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1220.0,2.0,754.0,26.13960075378418,1.8095499399350956e-05,0.02787880040705204,0.10109099745750427,2.6393299776827917e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458974.8861574,3,1220386150215,19.046100616455078,/ztf/archive/sci/2020/0505/386088/ztf_20200505386088_000754_zi_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1220.0,2.0,754.0,25.43400001525879,8.95393986866111e-06,0.029047900810837746,0.1861249953508377,2.8275999284232967e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458975.6745486,2,1221174540215,19.721599578857422,/ztf/archive/sci/2020/0506/174549/ztf_20200506174549_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1221.0,2.0,754.0,26.140300750732422,2.7741099984268658e-05,0.03435409814119339,0.10678300261497498,4.0173399611376226e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458975.726412,1,1221226410215,19.493600845336914,/ztf/archive/sci/2020/0506/226354/ztf_20200506226354_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1221.0,2.0,754.0,26.245800018310547,4.4057498598704115e-05,0.04069310054183006,-0.03522910177707672,8.118130062939599e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458975.7920023,1,1221292004715,19.611099243164062,/ztf/archive/sci/2020/0506/292002/ztf_20200506292002_001754_zg_c12_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1221.0,47.0,1754.0,26.341999053955078,3.10297982650809e-05,0.035596199333667755,-0.05390869826078415,5.6835098803276196e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458976.6955093,1,1222195500215,19.525800704956055,/ztf/archive/sci/2020/0507/195498/ztf_20200507195498_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1222.0,2.0,754.0,26.25029945373535,3.4739401598926634e-05,0.035794198513031006,-0.04284669831395149,6.434899842133746e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458976.7354861,2,1222235480215,19.579500198364258,/ztf/archive/sci/2020/0507/235486/ztf_20200507235486_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1222.0,2.0,754.0,26.136600494384766,2.3303000489249825e-05,0.031015900894999504,0.11524199694395065,3.2950600143522024e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458976.7829398,2,1222282934715,19.699399948120117,/ztf/archive/sci/2020/0507/282940/ztf_20200507282940_001754_zr_c12_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1222.0,47.0,1754.0,26.30430030822754,2.760620009212289e-05,0.03530789911746979,0.13147300481796265,3.9318998460657895e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458976.7834144,2,1222283414715,19.574399948120117,/ztf/archive/sci/2020/0507/283414/ztf_20200507283414_001754_zr_c12_o_q4_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1222.0,47.0,1754.0,26.288700103759766,5.807369961985387e-05,0.05132969841361046,0.13227100670337677,8.30431017675437e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458977.7432523,2,1223243250215,19.386199951171875,/ztf/archive/sci/2020/0508/243241/ztf_20200508243241_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1223.0,2.0,754.0,25.966100692749023,3.8606398447882384e-05,0.040328700095415115,0.10924500226974487,5.59424988750834e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458978.672338,1,1224172330215,20.625999450683594,/ztf/archive/sci/2020/0509/172326/ztf_20200509172326_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1224.0,2.0,754.0,26.2677001953125,1.7365000530844554e-05,0.027303999289870262,-0.07767009735107422,2.5309100237791426e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458978.7241204,2,1224224120215,20.10140037536621,/ztf/archive/sci/2020/0509/224120/ztf_20200509224120_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1224.0,2.0,754.0,26.13409996032715,2.1670799469575286e-05,0.030619699507951736,0.11096599698066711,3.144950096611865e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458978.8272917,3,1224327290215,19.144399642944336,/ztf/archive/sci/2020/0509/327292/ztf_20200509327292_000754_zi_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1224.0,2.0,754.0,25.311599731445312,1.0056700375571381e-05,0.031061800196766853,0.18593299388885498,3.110229954472743e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458979.7253935,1,1225225390215,20.649900436401367,/ztf/archive/sci/2020/0510/225394/ztf_20200510225394_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1225.0,2.0,754.0,26.156999588012695,1.554509981360752e-05,0.025862500071525574,-0.05110520124435425,2.2713400539942086e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458980.6999537,1,1226199950215,20.9685001373291,/ztf/archive/sci/2020/0511/199954/ztf_20200511199954_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1226.0,2.0,754.0,26.20009994506836,1.7721600670483895e-05,0.027617400512099266,-0.05410910025238991,2.56550993071869e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458980.7444097,2,1226244400215,20.734800338745117,/ztf/archive/sci/2020/0511/244410/ztf_20200511244410_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1226.0,2.0,754.0,26.158300399780273,1.6891799532459117e-05,0.02635199949145317,0.09842850267887115,2.4138400476658717e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458981.7079977,1,1227207990215,20.564800262451172,/ztf/archive/sci/2020/0512/207998/ztf_20200512207998_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1227.0,2.0,754.0,26.244699478149414,1.8767799701890908e-05,0.028428899124264717,-0.06060739979147911,2.7611500627244823e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458981.7461574,2,1227246150215,20.508800506591797,/ztf/archive/sci/2020/0512/246123/ztf_20200512246123_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1227.0,2.0,754.0,26.16900062561035,1.852549939940218e-05,0.02779879979789257,0.1073250025510788,2.640899947436992e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458985.6873495,1,1231187340215,20.754100799560547,/ztf/archive/sci/2020/0516/187350/ztf_20200516187350_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1231.0,2.0,754.0,26.241199493408203,2.649750058481004e-05,0.033231399953365326,-0.06394150108098984,3.7486101064132527e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458986.6962847,1,1232196280215,20.57430076599121,/ztf/archive/sci/2020/0517/196285/ztf_20200517196285_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1232.0,2.0,754.0,26.23590087890625,1.9245000657974742e-05,0.028638899326324463,-0.06070610135793686,2.7908399715670384e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458986.7482292,2,1232248220215,20.460800170898438,/ztf/archive/sci/2020/0517/248218/ztf_20200517248218_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1232.0,2.0,754.0,26.167499542236328,2.8608599677681923e-05,0.034728098660707474,0.10852000117301941,4.063770029461011e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458987.717419,1,1233217410215,20.755300521850586,/ztf/archive/sci/2020/0518/217407/ztf_20200518217407_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1233.0,2.0,754.0,26.24880027770996,2.150570071535185e-05,0.029904000461101532,-0.06294289976358414,3.017189919773955e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458987.8034375,2,1233303430215,20.61389923095703,/ztf/archive/sci/2020/0518/303438/ztf_20200518303438_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1233.0,2.0,754.0,26.1643009185791,1.4356999599840492e-05,0.02458379976451397,0.10700999945402145,2.0560899429256096e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458991.6823843,1,1237182380215,20.6968994140625,/ztf/archive/sci/2020/0522/182373/ztf_20200522182373_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1237.0,2.0,754.0,26.24180030822754,2.240799949504435e-05,0.03075380064547062,-0.06182119995355606,3.2327399821951985e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458991.7201157,2,1237220110215,20.527099609375,/ztf/archive/sci/2020/0522/220116/ztf_20200522220116_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1237.0,2.0,754.0,26.18589973449707,6.481460150098428e-05,0.05220789834856987,0.10503499954938889,9.271370072383434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458992.6979398,1,1238197930215,20.747400283813477,/ztf/archive/sci/2020/0523/197940/ztf_20200523197940_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1238.0,2.0,754.0,26.23550033569336,2.026129914156627e-05,0.029053200036287308,-0.07360909879207611,2.8589400244527496e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458994.6960764,2,1240196070215,20.490299224853516,/ztf/archive/sci/2020/0525/196065/ztf_20200525196065_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1240.0,2.0,754.0,26.167699813842773,3.6040401028003544e-05,0.039062101393938065,0.104093998670578,5.155969847692177e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458995.7052546,1,1241205250215,20.556800842285156,/ztf/archive/sci/2020/0526/205255/ztf_20200526205255_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1241.0,2.0,754.0,26.233800888061523,1.8560500393505208e-05,0.027733199298381805,-0.07434940338134766,2.6942600015900098e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458995.7148032,2,1241214800215,20.50029945373535,/ztf/archive/sci/2020/0526/214803/ztf_20200526214803_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1241.0,2.0,754.0,26.147600173950195,1.7030999515554868e-05,0.026630600914359093,0.10539700090885162,2.443650009809062e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458996.7066435,1,1242206640215,20.467599868774414,/ztf/archive/sci/2020/0527/206620/ztf_20200527206620_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1242.0,2.0,754.0,26.207500457763672,1.9991499357274733e-05,0.029084300622344017,-0.04071909934282303,2.9011400329181924e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458996.7595718,2,1242259570215,20.39539909362793,/ztf/archive/sci/2020/0527/259572/ztf_20200527259572_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1242.0,2.0,754.0,26.141300201416016,2.6398700356367044e-05,0.03345299884676933,0.11227399855852127,3.80849014618434e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458997.7452778,2,1243245270215,20.367900848388672,/ztf/archive/sci/2020/0528/245278/ztf_20200528245278_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1243.0,2.0,754.0,26.123600006103516,1.9388300643186085e-05,0.02853420004248619,0.11052300035953522,2.7849699108628556e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458998.697419,1,1244197410215,20.36669921875,/ztf/archive/sci/2020/0529/197407/ztf_20200529197407_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1244.0,2.0,754.0,26.228900909423828,2.107110049109906e-05,0.029947800561785698,-0.05302169919013977,3.053520049434155e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458998.7351505,2,1244235150215,20.25860023498535,/ztf/archive/sci/2020/0529/235150/ztf_20200529235150_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1244.0,2.0,754.0,26.133699417114258,2.476960071362555e-05,0.03211820125579834,0.11532499641180038,3.556019873940386e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458999.7339236,1,1245233920215,19.321199417114258,/ztf/archive/sci/2020/0530/233924/ztf_20200530233924_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1245.0,2.0,754.0,25.86079978942871,0.00010386399662820622,0.06248819828033447,-0.045545801520347595,0.00020018700161017478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2458999.7785995,2,1245278590215,19.94580078125,/ztf/archive/sci/2020/0530/278600/ztf_20200530278600_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1245.0,2.0,754.0,26.100400924682617,2.138049967470579e-05,0.029975099489092827,0.11678999662399292,3.0626099032815546e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18aayyqia
2459000.7327315,1,1246232730215,19.775800704956055,/ztf/archive/sci/2020/0531/232685/ztf_20200531232685_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1246.0,2.0,754.0,26.20050048828125,2.895199941121973e-05,0.03349129855632782,-0.0400100015103817,4.9422098527429625e-05,1.246232730215015e+18,1,1.0,1571.719970703125,500.14801025390625,179.4292029,44.6755929,19.220500946044922,0.13459299504756927,0.9484699964523315,19.045700073242188,0.18950000405311584,0.967930018901825,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.0070050000213086605,-0.174795001745224,2.509999990463257,0.9739999771118164,500.14801025390625,0.7301170229911804,1.0792800188064575,0.8809999823570251,0.8360000252723694,0.3509959876537323,0.33306801319122314,1.0538300275802612,2.0,0.0,0.9771429896354675,1.0,19.097900390625,0.2524000108242035,179.4288301,44.675531,7.93445,ZTF18aayyqia
2459000.7327315,1,1246232730215,19.775800704956055,/ztf/archive/sci/2020/0531/232685/ztf_20200531232685_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1246.0,2.0,754.0,26.20050048828125,2.895199941121973e-05,0.03349129855632782,-0.0400100015103817,4.9422098527429625e-05,1.246232730215015e+18,t,1.0,1571.719970703125,500.14801025390625,179.4292029,44.6755929,19.220500946044922,0.13459299504756927,0.9484699964523315,19.045700073242188,0.18950000405311584,0.967930018901825,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.0070050000213086605,-0.174795001745224,2.509999990463257,0.9739999771118164,500.14801025390625,0.7301170229911804,1.0792800188064575,0.8809999823570251,0.8360000252723694,0.3509959876537323,0.33306801319122314,1.0538300275802612,2.0,0.0,0.9771429896354675,1.0,19.097900390625,0.2524000108242035,179.4288301,44.675531,7.93445,ZTF18aayyqia
2459000.7389583,1,1246238950215,19.950300216674805,/ztf/archive/sci/2020/0531/238958/ztf_20200531238958_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,3,t17_f5_c3,1246.0,2.0,754.0,26.210100173950195,3.5763001505983993e-05,0.038285400718450546,-0.038499701768159866,5.595379843725823e-05,1.246238950215015e+18,t,3.0,1556.0699462890625,506.1700134277344,179.4292852,44.6755674,19.328100204467773,0.16498799622058868,1.2586100101470947,19.829999923706055,0.37450000643730164,1.1578999757766724,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.04639999940991402,0.5018590092658997,1.8899999856948853,0.9700000286102295,506.1700134277344,0.12026400119066238,1.271209955215454,0.5720000267028809,0.5260000228881836,0.3026460111141205,0.2783069908618927,1.0874500274658203,7.0,0.0,0.9357140064239502,0.9165940284729004,19.924299240112305,0.5184999704360962,179.4288301,44.675531,7.05969,ZTF18aayyqia
2459004.7453241,2,1250245320215,19.6781005859375,/ztf/archive/sci/2020/0604/245324/ztf_20200604245324_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1250.0,2.0,754.0,26.12820053100586,2.5483599529252388e-05,0.03262089937925339,0.12453699856996536,3.633779851952568e-05,1.250245320215015e+18,t,1.0,1559.3399658203125,463.2449951171875,179.4292892,44.67557,18.572200775146484,0.09256400167942047,2.170870065689087,18.87459945678711,0.2093999981880188,1.165429949760437,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,0.8558160066604614,0.3024359941482544,2.009999990463257,0.9819999933242798,463.2449951171875,0.8034980297088623,1.1472699642181396,0.6259999871253967,0.597000002861023,0.3114430010318756,0.2970150113105774,1.0485800504684448,4.0,0.0,0.9328569769859314,1.0,18.68199920654297,0.2223999947309494,179.4288299,44.6755434,7.35934,ZTF18aayyqia
2459009.6842593,2,1255184250215,19.908899307250977,/ztf/archive/sci/2020/0609/184259/ztf_20200609184259_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1255.0,2.0,754.0,26.177200317382812,2.501050039427355e-05,0.03218879923224449,0.11288800090551376,3.582339923013933e-05,1.255184250215015e+18,1,2.0,1549.1700439453125,496.6820068359375,179.4293152,44.6755703,18.37019920349121,0.0911799967288971,1.494879961013794,18.319900512695312,0.07559999823570251,1.230929970741272,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.398048996925354,-0.05031299963593483,3.509999990463257,0.9819999933242798,496.6820068359375,1.588979959487915,0.9722539782524109,1.1540000438690186,1.0989999771118164,0.32877498865127563,0.3131049871444702,1.0500500202178955,0.0,0.0,0.8671429753303528,1.0,18.33799934387207,0.09459999948740005,179.4288299,44.6755434,12.3009,ZTF18aayyqia
2459009.6842593,2,1255184250215,19.908899307250977,/ztf/archive/sci/2020/0609/184259/ztf_20200609184259_000754_zr_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1255.0,2.0,754.0,26.177200317382812,2.501050039427355e-05,0.03218879923224449,0.11288800090551376,3.582339923013933e-05,1.255184250215015e+18,t,2.0,1549.1700439453125,496.6820068359375,179.4293152,44.6755703,18.37019920349121,0.0911799967288971,1.494879961013794,18.319900512695312,0.07559999823570251,1.230929970741272,17.117000579833984,0.06700000166893005,6.4029998779296875,0.4519999921321869,-0.398048996925354,-0.05031299963593483,3.509999990463257,0.9819999933242798,496.6820068359375,1.588979959487915,0.9722539782524109,1.1540000438690186,1.0989999771118164,0.32877498865127563,0.3131049871444702,1.0500500202178955,0.0,0.0,0.8671429753303528,1.0,18.33799934387207,0.09459999948740005,179.4288299,44.6755434,12.3009,ZTF18aayyqia
2459009.7375694,1,1255237560215,19.973800659179688,/ztf/archive/sci/2020/0609/237558/ztf_20200609237558_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1255.0,2.0,754.0,26.237600326538086,3.4962999052368104e-05,0.036791298538446426,-0.03650439903140068,5.959930058452301e-05,1.255237560215015e+18,t,2.0,1559.510009765625,490.7359924316406,179.4292637,44.6755969,18.19659996032715,0.09044499695301056,2.7928600311279297,18.192399978637695,0.0560000017285347,1.1208699941635132,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,-0.18675699830055237,-0.004211000166833401,4.389999866485596,0.9789999723434448,490.7359924316406,1.7814300060272217,0.8586829900741577,1.2730000019073486,1.1790000200271606,0.2899770140647888,0.26856499910354614,1.0797300338745117,0.0,0.0,0.804286003112793,1.0,18.18600082397461,0.06909999996423721,179.4288301,44.675531,23.6141,ZTF18aayyqia
2459013.7272106,1,1259227210215,20.34709930419922,/ztf/archive/sci/2020/0613/227211/ztf_20200613227211_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1259.0,2.0,754.0,26.23349952697754,1.9910299670300446e-05,0.029093900695443153,-0.04299759864807129,2.9744600396952592e-05,1.259227210215015e+18,t,1.0,1553.5899658203125,468.0950012207031,179.4292929,44.6755759,18.194499969482422,0.0690540000796318,4.596479892730713,18.18630027770996,0.05480000004172325,1.1811800003051758,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,0.21857400238513947,-0.008189000189304352,2.7100000381469727,0.9829999804496765,468.0950012207031,2.160799980163574,1.0124499797821045,0.8579999804496765,0.8069999814033508,0.31660500168800354,0.29778599739074707,1.0631999969482422,0.0,0.0,0.9542859792709351,1.0,18.265399932861328,0.07270000129938126,179.4288301,44.675531,20.9428,ZTF18aayyqia
2459017.7206944,1,1263220690215,20.5398006439209,/ztf/archive/sci/2020/0617/220683/ztf_20200617220683_000754_zg_c01_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1263.0,2.0,754.0,26.241100311279297,1.9981900550192222e-05,0.029479699209332466,-0.06298550218343735,2.905590008595027e-05,1.263220690215015e+18,1,1.0,1569.6800537109375,469.5660095214844,179.4292697,44.6755917,18.35110092163086,0.07164599746465683,7.2460198402404785,18.244800567626953,0.05090000107884407,1.1322699785232544,17.917999267578125,0.0729999989271164,6.744999885559082,0.42500001192092896,0.04115099832415581,-0.10625900328159332,2.75,1.0,469.5660095214844,2.2950100898742676,0.9876319766044617,0.8650000095367432,0.8489999771118164,0.31454500555992126,0.3087269961833954,1.0188499689102173,0.0,0.0,0.9542859792709351,1.0,18.235300064086914,0.0617000013589859,179.4288301,44.675531,20.8942,ZTF18aayyqia
