jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,obj_id
2460183.0138426,2,2428513846015,20.104400634765625,/ztf/archive/sci/2023/0826/513831/ztf_20230826513831_000697_zr_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.42851384601501e+18,f,14.0,2428.0,60.0,697.0,853.6279907226562,2779.489990234375,25.9585476,43.4726207,19.787200927734375,0.19896399974822998,1.39205002784729,20.033700942993164,0.3828999996185303,0.1817599982023239,18.347000122070312,0.02500000037252903,1.1230000257492065,0.0729999989271164,0.34488001465797424,0.24646300077438354,2.509999990463257,0.9950000047683716,301.0069885253906,0.07069599628448486,0.9551100134849548,0.6420000195503235,0.5329999923706055,0.2557770013809204,0.212350994348526,1.2044999599456787,8.0,0.0,0.8899999856948853,0.9863319993019104,19.8356990814209,0.4081999957561493,25.9585996,43.472652,8.80824,26.180200576782227,1.2893200391772552e-06,0.0190568994730711,0.07856229692697525,3.2075199669634458e-06,t17_f5_c3,ZTF18abtrvok
2460184.9326852,1,2430432686015,20.727699279785156,/ztf/archive/sci/2023/0828/432685/ztf_20230828432685_000697_zg_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.43043268601501e+18,f,8.0,2430.0,60.0,697.0,862.156982421875,2783.929931640625,25.9586183,43.4726294,20.698200225830078,0.2703239917755127,1.5503900051116943,21.157499313354492,0.5684000253677368,0.1706639975309372,18.93899917602539,0.024000000208616257,0.9890000224113464,-0.07000000029802322,-0.023283999413251877,0.45929598808288574,2.3499999046325684,0.7310000061988831,296.5679931640625,-0.42984700202941895,1.1030900478363037,0.7540000081062317,0.6079999804496765,0.32085099816322327,0.2587229907512665,1.2401299476623535,7.0,0.0,0.8528569936752319,0.8769279718399048,20.928199768066406,0.5870000123977661,25.9586015,43.4726747,5.6235,26.25819969177246,1.80906999958097e-06,0.022773999720811844,-0.04555400088429451,4.483610155148199e-06,t17_f5_c3,ZTF18abtrvok
2460184.9739352,2,2430473936015,20.622900009155273,/ztf/archive/sci/2023/0828/473912/ztf_20230828473912_000697_zr_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.43047393601501e+18,f,17.0,2430.0,60.0,697.0,859.177978515625,2795.300048828125,25.9586269,43.4726344,19.77899932861328,0.16308900713920593,1.7976900339126587,20.07819938659668,0.24869999289512634,0.09725800156593323,18.347000122070312,0.02500000037252903,1.1230000257492065,0.0729999989271164,0.049536000937223434,0.2992289960384369,2.890000104904175,0.9160000085830688,285.2019958496094,0.5446799993515015,0.8394920229911804,0.7990000247955322,0.6620000004768372,0.27647098898887634,0.22906599938869476,1.2069499492645264,4.0,0.0,0.9171429872512817,1.0,19.90570068359375,0.26989999413490295,25.9585996,43.472652,8.38095,26.16900062561035,1.1984900538664078e-06,0.018376100808382034,0.08139560371637344,2.992469944729237e-06,t17_f5_c3,ZTF18abtrvok
2460186.9259144,2,2432425916015,19.827800750732422,/ztf/archive/sci/2023/0830/425914/ztf_20230830425914_000697_zr_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.43242591601501e+18,f,5.0,2432.0,60.0,697.0,905.3280029296875,2768.4599609375,25.9585089,43.4726557,19.95709991455078,0.2967570126056671,1.315750002861023,19.725799560546875,0.3750999867916107,0.22537599503993988,18.347000122070312,0.02500000037252903,1.1230000257492065,0.0729999989271164,0.20375600457191467,-0.23125499486923218,1.1814099550247192,0.9330000281333923,312.0450134277344,0.1019970029592514,2.0,0.699999988079071,0.5509999990463257,0.5925099849700928,0.4663900136947632,1.270419955253601,8.0,0.0,0.8385710120201111,0.608299970626831,20.10059928894043,0.679099977016449,25.9585996,43.472652,5.33907,26.159099578857422,1.7378799839207204e-06,0.021942099556326866,0.07461279630661011,4.325589998188661e-06,t17_f5_c3,ZTF18abtrvok
2460186.9748148,1,2432474816015,19.80900001525879,/ztf/archive/sci/2023/0830/474803/ztf_20230830474803_000697_zg_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2432.0,60.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.24449920654297,3.875330094160745e-06,0.032871101051568985,-0.04302569851279259,9.881729965854902e-06,t17_f5_c3,ZTF18abtrvok
2460191.8925926,1,2437392596015,19.889299392700195,/ztf/archive/sci/2023/0904/392593/ztf_20230904392593_000697_zg_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2437.0,60.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.259199142456055,3.4708700695773587e-06,0.031259700655937195,-0.04243529960513115,8.731300113140605e-06,t17_f5_c3,ZTF18abtrvok
2460191.9638889,2,2437463886015,19.810300827026367,/ztf/archive/sci/2023/0904/463785/ztf_20230904463785_000697_zr_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.43746388601501e+18,f,7.0,2437.0,60.0,697.0,832.9979858398438,2823.159912109375,25.9585107,43.4725681,19.51569938659668,0.18102900683879852,1.1383899450302124,19.282100677490234,0.22370000183582306,0.3838520050048828,18.347000122070312,0.02500000037252903,1.1230000257492065,0.0729999989271164,0.0020749999675899744,-0.23356400430202484,4.03000020980835,0.9610000252723694,257.3370056152344,0.5282390117645264,0.6652309894561768,0.9629999995231628,0.8140000104904175,0.23895800113677979,0.20198500156402588,1.1830500364303589,4.0,0.0,0.9114289879798889,1.0,19.305599212646484,0.2928999960422516,25.9585996,43.472652,8.44889,26.17169952392578,2.2164799702295568e-06,0.025092899799346924,0.08084610104560852,5.522460014617536e-06,t17_f5_c3,ZTF18abtrvok
2460194.8599653,2,2440359966015,20.358299255371094,/ztf/archive/sci/2023/0907/359792/ztf_20230907359792_000697_zr_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.44035996601501e+18,f,10.0,2440.0,60.0,697.0,871.9819946289062,2806.4599609375,25.9586102,43.472594,19.76930046081543,0.14447100460529327,1.1857999563217163,19.713600158691406,0.22300000488758087,0.2202560007572174,18.347000122070312,0.02500000037252903,1.1230000257492065,0.0729999989271164,0.47966301441192627,-0.055688999593257904,2.5,0.9710000157356262,274.0419921875,0.6446980237960815,0.9777140021324158,0.746999979019165,0.7250000238418579,0.298799991607666,0.28999999165534973,1.0303399562835693,6.0,0.0,0.9085710048675537,0.9713659882545471,19.59510040283203,0.2549999952316284,25.9585996,43.472652,7.04156,26.172300338745117,1.2828600119973999e-06,0.018976999446749687,0.07573659718036652,3.1991698961064685e-06,t17_f5_c3,ZTF18abtrvok
2460194.9156713,1,2440415676015,20.502399444580078,/ztf/archive/sci/2023/0907/415648/ztf_20230907415648_000697_zg_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2440.0,60.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.262500762939453,2.1735800146416295e-06,0.02486870065331459,-0.042869798839092255,5.41970985068474e-06,t17_f5_c3,ZTF18abtrvok
2460196.8286574,1,2442328656015,20.601699829101562,/ztf/archive/sci/2023/0909/328657/ztf_20230909328657_000697_zg_c16_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2442.0,60.0,697.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.162099838256836,2.052420086329221e-06,0.024133700877428055,-0.06533580273389816,5.108920049679e-06,t17_f5_c3,ZTF18abtrvok
