jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,ssdistnr,ssmagnr,ssnamenr,obj_id
2459839.8356597,1,2085335655015,20.01609992980957,/ztf/archive/sci/2022/0917/335660/ztf_20220917335660_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.085335655015015e+18,t,4.0,2085,50,297,2087.35009765625,1168.800048828125,25.1811358,-14.4787803,18.77560043334961,0.1312980055809021,2.823430061340332,18.717100143432617,0.11400000005960464,1.8080600500106812,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.2578270137310028,-0.05854799970984459,2.069999933242798,0.9860000014305115,985.1530151367188,1.2989599704742432,1.2581700086593628,0.7730000019073486,0.6949999928474426,0.3734300136566162,0.3357490003108978,1.1122299432754517,1.0,0.0,0.9128569960594177,1.0,18.718900680541992,0.1460999995470047,25.180861,-14.4792138,22.2641,26.287599563598633,2.7105999834020622e-05,0.03346719965338707,-0.03351199999451637,4.23874007537961e-05,t17_f5_c3,,,,ZTF22abayewb
2459839.8978935,1,2085397895015,20.202699661254883,/ztf/archive/sci/2022/0917/397894/ztf_20220917397894_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.085397895015015e+18,t,7.0,2085,50,297,2090.679931640625,1175.3199462890625,25.1811315,-14.4787604,18.798900604248047,0.12089499831199646,3.2890100479125977,18.77829933166504,0.1143999993801117,1.8609700202941895,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.7170950174331665,-0.0205680001527071,1.9800000190734863,0.9890000224113464,981.822021484375,1.4244400262832642,1.1674200296401978,0.6710000038146973,0.6439999938011169,0.3388890027999878,0.3252530097961426,1.0419199466705322,1.0,0.0,0.9185709953308105,1.0,18.759199142456055,0.14390000700950623,25.180861,-14.4792138,21.7468,26.318899154663086,2.223350020358339e-05,0.030301300808787346,-0.048131201416254044,3.3004500437527895e-05,t17_f5_c3,,,,ZTF22abayewb
2459841.8873727,1,2087387375015,20.44379997253418,/ztf/archive/sci/2022/0919/387361/ztf_20220919387361_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.087387375015015e+18,t,2.0,2087,50,297,2091.06005859375,1197.1800537109375,25.1811436,-14.4787835,19.128400802612305,0.13378100097179413,1.6352399587631226,19.097700119018555,0.11569999903440475,1.8125300407409668,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.26315999031066895,-0.0307180006057024,1.7999999523162842,0.9829999804496765,981.4409790039062,1.3461400270462036,1.3708000183105469,0.7260000109672546,0.6420000195503235,0.40333300828933716,0.35666701197624207,1.1308399438858032,3.0,0.0,0.8971430063247681,0.9871370196342468,18.99679946899414,0.13490000367164612,25.180861,-14.4792138,19.394,26.339399337768555,2.2880400138092227e-05,0.03092310018837452,-0.07233410328626633,3.3886499295476824e-05,t17_f5_c3,,,,ZTF22abayewb
2459843.8569907,1,2089356995015,20.466899871826172,/ztf/archive/sci/2022/0921/356991/ztf_20220921356991_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.089356995015015e+18,t,12.0,2089,50,297,2088.070068359375,1203.5899658203125,25.1812368,-14.4788475,19.275800704956055,0.14518499374389648,2.5453600883483887,19.326900482177734,0.13019999861717224,1.8357199430465698,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.09164399653673172,0.0511149987578392,3.7300000190734863,0.9900000095367432,984.4310302734375,1.1399799585342407,0.7123910188674927,0.9710000157356262,0.8960000276565552,0.2603220045566559,0.240214005112648,1.0836999416351318,0.0,0.0,0.7799999713897705,1.0,19.199499130249023,0.14820000529289246,25.180861,-14.4792138,18.0018,26.29680061340332,3.3838001399999484e-05,0.038056500256061554,-0.04239939898252487,4.94443993375171e-05,t17_f5_c3,,,,ZTF22abayewb
2459846.8750347,1,2092375035015,20.52549934387207,/ztf/archive/sci/2022/0924/375023/ztf_20220924375023_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.092375035015015e+18,t,9.0,2092,50,297,2090.330078125,1170.25,25.1812233,-14.4788325,19.468700408935547,0.13658000528812408,1.7534899711608887,19.589000701904297,0.1712000072002411,1.842210054397583,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.2835560142993927,0.12029100209474564,2.5399999618530273,0.9670000076293945,982.166015625,0.9365100264549255,0.9561939835548401,0.777999997138977,0.7559999823570251,0.30629900097846985,0.2976379990577698,1.029099941253662,3.0,0.0,0.8857139945030212,0.9955639839172363,19.570600509643555,0.21549999713897705,25.180861,-14.4792138,16.2154,26.30069923400879,3.0365499696927145e-05,0.03600800037384033,-0.05715730041265488,4.443250145413913e-05,t17_f5_c3,,,,ZTF22abayewb
2459846.9137616,2,2092413765015,20.304399490356445,/ztf/archive/sci/2022/0924/413762/ztf_20220924413762_000297_zr_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.092413765015015e+18,t,8.0,2092,50,297,2080.360107421875,1172.6400146484375,25.1811407,-14.4787899,18.649200439453125,0.07503200322389603,6.51278018951416,18.724199295043945,0.09849999845027924,1.0395499467849731,22.906999588012695,0.30799999833106995,1.0160000324249268,-0.5450000166893005,0.24813500046730042,0.07503999769687653,2.2300000190734863,1.0,992.1430053710938,1.58024001121521,1.0511399507522583,0.6729999780654907,0.6600000262260437,0.30179399251937866,0.29596400260925293,1.019700050354004,1.0,0.0,0.9342859983444214,1.0,18.709199905395508,0.1242000013589859,25.1809408,-14.4790091,27.6071,26.26020050048828,1.1703999916790053e-05,0.022241899743676186,0.10082100331783295,1.6897800378501415e-05,t17_f5_c3,,,,ZTF22abayewb
2459848.8142014,2,2094314205015,20.237499237060547,/ztf/archive/sci/2022/0926/314016/ztf_20220926314016_000297_zr_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.094314205015015e+18,t,5.0,2094,50,297,2106.219970703125,1176.77001953125,25.1811539,-14.4787972,18.741100311279297,0.08156599849462509,2.622689962387085,18.844200134277344,0.11169999837875366,1.0516300201416016,22.906999588012695,0.30799999833106995,1.0160000324249268,-0.5450000166893005,0.3360159993171692,0.10312099754810333,2.3499999046325684,0.9829999804496765,966.2839965820312,1.3932900428771973,1.04121994972229,0.765999972820282,0.7419999837875366,0.3259570002555847,0.3157449960708618,1.032349944114685,0.0,0.0,0.9357140064239502,1.0,18.798599243164062,0.1370999962091446,25.1809408,-14.4790091,22.3458,26.21809959411621,1.3365300219447818e-05,0.023730799555778503,0.108364999294281,1.9350400179973803e-05,t17_f5_c3,,,,ZTF22abayewb
2459848.8738773,1,2094373875015,20.402599334716797,/ztf/archive/sci/2022/0926/373877/ztf_20220926373877_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.094373875015015e+18,t,7.0,2094,50,297,2094.239990234375,1178.6800537109375,25.1811653,-14.4788005,19.61910057067871,0.17106999456882477,1.6403199434280396,19.548500061035156,0.1688999980688095,1.8043800592422485,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,0.29200199246406555,-0.07056599855422974,3.2200000286102295,0.9819999933242798,978.2589721679688,0.854079008102417,0.8237460255622864,1.0230000019073486,0.8399999737739563,0.3177019953727722,0.2608700096607208,1.2178599834442139,2.0,0.0,0.7342860102653503,0.9978860020637512,19.49720001220703,0.20630000531673431,25.180861,-14.4792138,13.5528,26.280099868774414,3.455290061538108e-05,0.03808790072798729,-0.05349680036306381,5.114799932925962e-05,t17_f5_c3,,,,ZTF22abayewb
2459850.8361343,2,2096336135015,20.047300338745117,/ztf/archive/sci/2022/0928/336123/ztf_20220928336123_000297_zr_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.096336135015015e+18,t,1.0,2096,50,297,2105.909912109375,1181.6199951171875,25.1811865,-14.4788248,18.793800354003906,0.10135000199079514,2.838939905166626,18.668100357055664,0.10779999941587448,1.0734800100326538,22.906999588012695,0.30799999833106995,1.0160000324249268,-0.5450000166893005,-0.21940599381923676,-0.12566299736499786,2.9700000286102295,0.9829999804496765,966.5900268554688,1.3791799545288086,0.8629119992256165,0.9309999942779541,0.781000018119812,0.31346800923347473,0.2629629969596863,1.1920599937438965,0.0,0.0,0.8514289855957031,1.0,18.67169952392578,0.13850000500679016,25.1809408,-14.4790091,20.6045,26.21579933166504,1.7838199710240588e-05,0.02729550004005432,0.11607000231742859,2.5839499357971363e-05,t17_f5_c3,,,,ZTF22abayewb
2459850.8944213,1,2096394425015,20.33340072631836,/ztf/archive/sci/2022/0928/394421/ztf_20220928394421_000297_zg_c13_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.096394425015015e+18,t,4.0,2096,50,297,2087.81005859375,1179.8399658203125,25.1811349,-14.4788142,19.775699615478516,0.19968600571155548,0.8851889967918396,19.42609977722168,0.1784999966621399,1.7046200037002563,22.611000061035156,0.25999999046325684,0.9269999861717224,-0.3889999985694885,-0.05990999937057495,-0.34963300824165344,2.140000104904175,0.9980000257492065,984.68798828125,0.90727698802948,1.1116000413894653,0.949999988079071,0.9210000038146973,0.44392499327659607,0.43037399649620056,1.0314899682998657,0.0,0.0,0.5671430230140686,1.0,19.197599411010742,0.18569999933242798,25.180861,-14.4792138,11.9865,26.252700805664062,3.330939944135025e-05,0.03742599859833717,-0.053960900753736496,4.892970173386857e-05,t17_f5_c3,,,,ZTF22abayewb
