jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,ssdistnr,ssmagnr,ssnamenr,obj_id
2460031.6597569,2,2277159753215,20.12849998474121,/ztf/archive/sci/2023/0328/159745/ztf_20230328159745_000707_zr_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.27715975321501e+18,f,5.0,2277,32,707,2019.530029296875,1478.280029296875,118.8720325,41.9204184,20.225000381469727,0.2743209898471832,1.1574000120162964,20.03809928894043,0.3395000100135803,0.2331559956073761,18.48200035095215,0.017999999225139618,0.9470000267028809,0.032999999821186066,0.4114620089530945,-0.18690599501132965,1.3274199962615967,0.6800000071525574,1052.969970703125,0.09038999676704407,2.0,0.7590000033378601,0.546999990940094,0.5717859864234924,0.41207700967788696,1.3875700235366821,10.0,0.0,0.9271429777145386,0.7231860160827637,19.9950008392334,0.4174000024795532,118.8721001,41.9204602,5.4262,26.274999618530273,3.2504499358765315e-06,0.02141530066728592,0.10114400088787079,5.505899935087655e-06,t17_f5_c3,,,,ZTF19acmcbgk
2460031.6842824,1,2277184283215,20.326400756835938,/ztf/archive/sci/2023/0328/184282/ztf_20230328184282_000707_zg_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.27718428321501e+18,f,2.0,2277,32,707,2018.2099609375,1475.5,118.8720091,41.920348,20.245899200439453,0.24440300464630127,1.058840036392212,20.373199462890625,0.3889000117778778,0.4527760148048401,19.05900001525879,0.014999999664723873,0.45100000500679016,0.003000000026077032,0.48581498861312866,0.12734000384807587,2.5399999618530273,0.6899999976158142,1054.2900390625,-0.04683300107717514,1.0301200151443481,0.7950000166893005,0.6320000290870667,0.31299200654029846,0.2488189935684204,1.2579100131988525,8.0,0.0,0.9271429777145386,0.7943360209465027,20.351699829101562,0.4887000024318695,118.8720774,41.9204648,6.10781,26.283899307250977,7.5505599852476735e-06,0.032400600612163544,-0.058802198618650436,1.319659986620536e-05,t17_f5_c3,,,,ZTF19acmcbgk
2460036.6998264,2,2282199823215,19.674800872802734,/ztf/archive/sci/2023/0402/199826/ztf_20230402199826_000707_zr_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2282,32,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2455997467041,4.278670076018898e-06,0.024578500539064407,0.10646100342273712,7.2372399699816015e-06,t17_f5_c3,,,,ZTF19acmcbgk
2460036.8099074,1,2282309903215,19.11359977722168,/ztf/archive/sci/2023/0402/309907/ztf_20230402309907_000707_zg_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2282,32,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.154399871826172,1.7102600395446643e-05,0.037363000214099884,-0.03341839835047722,3.970940088038333e-05,t17_f5_c3,,,,ZTF19acmcbgk
2460043.6794213,2,2289179423215,19.89229965209961,/ztf/archive/sci/2023/0409/179421/ztf_20230409179421_000707_zr_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.28917942321501e+18,f,3.0,2289,32,707,2020.81005859375,1459.8900146484375,118.8720472,41.9203573,20.081199645996094,0.2014009952545166,1.0591599941253662,19.56920051574707,0.27880001068115234,0.3984229862689972,18.48200035095215,0.017999999225139618,0.9470000267028809,0.032999999821186066,0.16149799525737762,-0.5119829773902893,1.3021999597549438,0.8050000071525574,1051.68994140625,0.32314300537109375,2.0,0.6380000114440918,0.6159999966621399,0.48993900418281555,0.4730449914932251,1.0357099771499634,5.0,0.0,0.7628570199012756,0.7553189992904663,19.96769905090332,0.5152000188827515,118.8721001,41.9204602,6.50348,26.00119972229004,4.016660113848047e-06,0.02378089912235737,0.104203000664711,6.83583994032233e-06,t17_f5_c3,,,,ZTF19acmcbgk
2460043.7850926,1,2289285093215,18.862899780273438,/ztf/archive/sci/2023/0409/285093/ztf_20230409285093_000707_zg_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2289,32,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.72369956970215,2.3121499907574616e-05,0.04064340144395828,-0.02711470052599907,5.351089930627495e-05,t17_f5_c3,,,,ZTF19acmcbgk
2460045.6801852,1,2291180183215,20.78350067138672,/ztf/archive/sci/2023/0411/180162/ztf_20230411180162_000707_zg_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2291,32,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.27050018310547,5.579389835475013e-06,0.02798300050199032,-0.07495210319757462,9.48944034462329e-06,t17_f5_c3,,,,ZTF19acmcbgk
2460045.7400579,2,2291240053215,20.457799911499023,/ztf/archive/sci/2023/0411/240058/ztf_20230411240058_000707_zr_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.29124005321501e+18,f,3.0,2291,32,707,2033.81005859375,1421.52001953125,118.8721668,41.9203909,20.177000045776367,0.1939759999513626,1.9892799854278564,19.892900466918945,0.23399999737739563,0.30258598923683167,18.48200035095215,0.017999999225139618,0.9470000267028809,0.032999999821186066,-0.07808700203895569,-0.28414198756217957,1.2565399408340454,0.8479999899864197,1038.68994140625,0.5649499893188477,2.0,0.7210000157356262,0.6019999980926514,0.5737980008125305,0.4790929853916168,1.1976699829101562,5.0,0.0,0.8971430063247681,0.9110550284385681,19.72800064086914,0.2563999891281128,118.8721001,41.9204602,5.92506,26.243000030517578,3.7157099086471135e-06,0.02275490015745163,0.09975430369377136,6.284270057221875e-06,t17_f5_c3,,,,ZTF19acmcbgk
2460049.6646991,1,2295164693215,20.77050018310547,/ztf/archive/sci/2023/0415/164699/ztf_20230415164699_000707_zg_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.29516469321501e+18,f,2.0,2295,32,707,2022.0899658203125,1464.02001953125,118.8720596,41.9204629,20.58989906311035,0.2260739952325821,1.0454200506210327,20.276199340820312,0.2434999942779541,0.0574599988758564,19.05900001525879,0.014999999664723873,0.45100000500679016,0.003000000026077032,0.21415500342845917,-0.3137359917163849,1.2826600074768066,0.777999997138977,1050.4100341796875,0.4943220019340515,2.0,0.6650000214576721,0.5519999861717224,0.5184550285339355,0.4303570091724396,1.2047100067138672,5.0,0.0,0.9157140254974365,0.9393079876899719,20.186199188232422,0.28610000014305115,118.8720774,41.9204648,5.68757,26.226900100708008,6.407939963537501e-06,0.030073899775743484,-0.07332280278205872,1.0959400242427364e-05,t17_f5_c3,,,,ZTF19acmcbgk
2460049.6965394,2,2295196533215,20.30820083618164,/ztf/archive/sci/2023/0415/196528/ztf_20230415196528_000707_zr_c09_o_q1_scimrefdiffimg.fits.fz,Kulkarni,1,2.29519653321501e+18,f,4.0,2295,32,707,2029.739990234375,1454.949951171875,118.8720664,41.9204238,20.241899490356445,0.2243659943342209,1.1955000162124634,20.485200881958008,0.4352000057697296,0.16439999639987946,18.48200035095215,0.017999999225139618,0.9470000267028809,0.032999999821186066,0.6693350076675415,0.24331000447273254,1.332170009613037,0.8029999732971191,1042.760009765625,-0.1770000010728836,2.0,0.6690000295639038,0.5580000281333923,0.5021880269050598,0.41886600852012634,1.198930025100708,11.0,0.0,0.892857015132904,0.5832229852676392,20.758499145507812,0.7146999835968018,118.8721001,41.9204602,6.08387,26.203899383544922,3.038469913008157e-06,0.02069059945642948,0.10717500001192093,5.15788997290656e-06,t17_f5_c3,,,,ZTF19acmcbgk
