jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,obj_id
2458319.7510069,2,565251002915,20.291900634765625,/ztf/archive/sci/2018/0720/250995/ztf_20180720250995_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.6525100291501504e+17,t,12.0,565.0,29.0,586.0,728.10498046875,1721.1400146484375,256.6834747,18.3570144,18.679000854492188,0.08535099774599075,2.047840118408203,18.767499923706055,0.11299999803304672,0.5190619826316833,16.628000259399414,0.061000000685453415,4.581999778747559,0.5299999713897705,0.35887598991394043,0.08847600221633911,1.2599999904632568,0.9990000128746033,728.10498046875,1.524399995803833,1.9419599771499634,0.6830000281333923,0.6420000195503235,0.5420629978179932,0.5095239877700806,1.0638600587844849,7.0,0.0,0.7333329916000366,0.8091599941253662,18.79560089111328,0.1420000046491623,256.6835639,18.3571344,8.33727,,,,,,ZTF18abcvush
2458322.751794,2,568251792915,20.13640022277832,/ztf/archive/sci/2018/0723/251782/ztf_20180723251782_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.68251792915015e+17,t,6.0,568.0,29.0,586.0,734.4429931640625,1740.239990234375,256.6834996,18.3570145,18.766799926757812,0.1090570017695427,2.7885799407958984,18.56999969482422,0.11190000176429749,0.48592400550842285,16.628000259399414,0.061000000685453415,4.581999778747559,0.5299999713897705,0.33199700713157654,-0.19676299393177032,1.1294900178909302,0.9950000047683716,734.4429931640625,1.5663599967956543,2.0,0.6880000233650208,0.609000027179718,0.609125018119812,0.5391820073127747,1.1297199726104736,3.0,0.0,0.8133329749107361,0.9944980144500732,18.590700149536133,0.14169999957084656,256.6835639,18.3571344,5.27172,,,,,,ZTF18abcvush
2458326.6653819,1,572165382915,19.411300659179688,/ztf/archive/sci/2018/0727/165324/ztf_20180727165324_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abcvush
2458326.791875,2,572291872915,19.37969970703125,/ztf/archive/sci/2018/0727/291863/ztf_20180727291863_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,5.7229187291501504e+17,t,8.0,572.0,29.0,586.0,735.6699829101562,1701.6099853515625,256.6835882,18.357071,18.924699783325195,0.1710990071296692,1.9711099863052368,19.474599838256836,0.4250999987125397,0.24845199286937714,16.628000259399414,0.061000000685453415,4.581999778747559,0.5299999713897705,0.2654950022697449,0.5498560070991516,1.2814199924468994,0.9869999885559082,735.6699829101562,-0.09487199783325195,2.0,0.6700000166893005,0.5709999799728394,0.5228559970855713,0.4455980062484741,1.1733800172805786,3.0,0.0,0.6800000071525574,0.9570099711418152,19.47130012512207,0.5386999845504761,256.6835639,18.3571344,7.7925,,,,,,ZTF18abcvush
2458330.6868287,1,576186822915,20.799800872802734,/ztf/archive/sci/2018/0731/186829/ztf_20180731186829_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,t8_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18abcvush
2459015.8101852,1,1261310182915,20.72010040283203,/ztf/archive/sci/2020/0615/310185/ztf_20200615310185_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1261.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.336299896240234,3.7557099403784378e-06,0.03024669922888279,-0.12121699750423431,8.628399882582016e-06,ZTF18abcvush
2459015.8735185,3,1261373512915,20.186599731445312,/ztf/archive/sci/2020/0615/373507/ztf_20200615373507_000586_zi_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1261.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.696300506591797,1.0318500471839798e-06,0.021939599886536598,0.19227199256420135,1.0216200280410703e-05,ZTF18abcvush
2459016.7539583,2,1262253952915,20.010000228881836,/ztf/archive/sci/2020/0616/253912/ztf_20200616253912_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1262.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94070053100586,2.2222100142244017e-06,0.023226700723171234,0.09995190054178238,5.118719855090603e-06,ZTF18abcvush
2459016.8359375,1,1262335932915,20.802600860595703,/ztf/archive/sci/2020/0616/335891/ztf_20200616335891_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1262.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.202600479125977,4.4174798858875874e-06,0.03260109946131706,-0.10417799651622772,1.0259699593007099e-05,ZTF18abcvush
2459017.7767593,2,1263276752915,20.829299926757812,/ztf/archive/sci/2020/0617/276759/ztf_20200617276759_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1263.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.315000534057617,1.8374900037088082e-06,0.021025000140070915,0.09410879760980606,4.2429601307958364e-06,ZTF18abcvush
2459017.7992593,1,1263299252915,21.118000030517578,/ztf/archive/sci/2020/0617/299259/ztf_20200617299259_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1263.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.35650062561035,4.3816598918056116e-06,0.032562099397182465,-0.11250700056552887,1.0173500413657166e-05,ZTF18abcvush
2459018.7570023,2,1264257002915,20.79669952392578,/ztf/archive/sci/2020/0618/256979/ztf_20200618256979_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1264.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.318599700927734,1.6833499785207096e-06,0.020080700516700745,0.09135749936103821,3.9132501115091145e-06,ZTF18abcvush
2459018.8384144,1,1264338412915,20.89389991760254,/ztf/archive/sci/2020/0618/338403/ztf_20200618338403_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1264.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.324899673461914,3.8088498968136264e-06,0.0302411001175642,-0.09104300290346146,8.819390131975524e-06,ZTF18abcvush
2459019.7753356,1,1265275332915,20.998699188232422,/ztf/archive/sci/2020/0619/275312/ztf_20200619275312_000586_zg_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1265.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.305599212646484,3.7389900171547197e-06,0.030039599165320396,-0.08753930032253265,8.639490260975435e-06,ZTF18abcvush
2459019.7960069,3,1265296002915,20.127300262451172,/ztf/archive/sci/2020/0619/295926/ztf_20200619295926_000586_zi_c08_o_q2_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,,,,1265.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.71929931640625,9.992810419134912e-07,0.021445900201797485,0.19049599766731262,1.0053299774881452e-05,ZTF18abcvush
2459020.7679745,2,1266267972915,20.805400848388672,/ztf/archive/sci/2020/0620/267963/ztf_20200620267963_000586_zr_c08_o_q2_scimrefdiffimg.fits.fz,TESS,1,t17_f5_c3,,,,1266.0,29.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.287700653076172,1.9782899016718147e-06,0.021755700930953026,0.09157589823007584,4.571490080707008e-06,ZTF18abcvush
