jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,rbversion,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,obj_id
2458860.031412,1,1105531414315,19.34269905090332,/ztf/archive/sci/2020/0111/531412/ztf_20200111531412_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1105.0,43.0,754.0,26.401899337768555,6.81097008055076e-05,0.04573030024766922,-0.057476699352264404,0.00012742499529849738,1.105531414315015e+18,t,0.0,2644.4599609375,1260.050048828125,174.9113803,48.3457758,19.285900115966797,0.20716799795627594,0.945222020149231,19.314300537109375,0.34439998865127563,0.7519559860229492,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-1.0536199808120728,0.028423000127077103,2.5199999809265137,0.7450000047683716,428.0409851074219,0.028396999463438988,1.0960700511932373,0.7490000128746033,0.6520000100135803,0.29722198843955994,0.2587299942970276,1.1487699747085571,5.0,0.0,0.9571430087089539,0.9730640053749084,19.3617000579834,0.4611999988555908,174.9110769,48.3458397,6.98066,ZTF18acibujg
2458860.8643403,2,1106364344315,19.37179946899414,/ztf/archive/sci/2020/0112/364340/ztf_20200112364340_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1106.0,43.0,754.0,26.350900650024414,2.862069959519431e-05,0.03359299898147583,0.12000799924135208,3.9286900573642924e-05,1.106364344315015e+18,t,2.0,2650.14990234375,1236.8399658203125,174.9113488,48.3457953,19.236900329589844,0.19176700711250305,1.3050700426101685,18.76420021057129,0.21469999849796295,0.7282260060310364,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,0.9000049829483032,-0.47271499037742615,1.317870020866394,0.953000009059906,422.3450012207031,0.60760498046875,2.0,0.8930000066757202,0.6539999842643738,0.6776080131530762,0.4962550103664398,1.365440011024475,6.0,0.0,0.7328569889068604,0.9706090092658997,18.81760025024414,0.2874999940395355,174.9110407,48.3458028,6.39956,ZTF18acibujg
2458860.886956,2,1106386954315,19.639299392700195,/ztf/archive/sci/2020/0112/386933/ztf_20200112386933_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1106.0,43.0,754.0,26.37540054321289,2.535639941925183e-05,0.031484201550483704,0.11444500088691711,3.4951801353599876e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458861.8123611,2,1107312364315,19.158899307250977,/ztf/archive/sci/2020/0113/312326/ztf_20200113312326_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,26.298599243164062,3.31347000610549e-05,0.03578510135412216,0.14035700261592865,4.607010123436339e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458861.8219907,2,1107321994315,19.082700729370117,/ztf/archive/sci/2020/0113/321991/ztf_20200113321991_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,26.338600158691406,4.840860128751956e-05,0.041720498353242874,0.12183000147342682,6.783870048820972e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458861.879838,3,1107379834315,19.644899368286133,/ztf/archive/sci/2020/0113/379838/ztf_20200113379838_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,27.025100708007812,3.83456017516437e-06,0.018811499699950218,0.18661199510097504,1.3513200428860728e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458861.9228704,3,1107422874315,19.74970054626465,/ztf/archive/sci/2020/0113/422824/ztf_20200113422824_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,27.028400421142578,4.571919816953596e-06,0.020519299432635307,0.19028200209140778,1.6510699424543418e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458861.9454051,1,1107445404315,19.152599334716797,/ztf/archive/sci/2020/0113/445382/ztf_20200113445382_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,26.378400802612305,5.774569945060648e-05,0.03580750152468681,-0.055179301649332047,0.00011798399646067992,1.107445404315015e+18,t,2.0,2656.10009765625,1263.4300537109375,174.9114665,48.3457917,19.146400451660156,0.18518799543380737,0.9433169960975647,19.53569984436035,0.3815999925136566,0.9360340237617493,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.037693001329898834,0.38932400941848755,2.3499999046325684,0.9160000085830688,416.39599609375,-0.38309699296951294,1.5511800050735474,1.0190000534057617,0.9980000257492065,0.4336169958114624,0.42468100786209106,1.0210399627685547,3.0,0.0,0.7699999809265137,1.0,19.565000534057617,0.5023999810218811,174.9110769,48.3458397,5.99241,ZTF18acibujg
2458861.9747801,1,1107474784315,19.04990005493164,/ztf/archive/sci/2020/0113/474780/ztf_20200113474780_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1107.0,43.0,754.0,26.36750030517578,9.738180233398452e-05,0.04343070089817047,-0.047688499093055725,0.0002164309989893809,1.107474784315015e+18,t,1.0,2655.409912109375,1262.219970703125,174.911279,48.3457203,19.267499923706055,0.2734209895133972,1.2286100387573242,19.61400032043457,0.4108999967575073,0.6386479735374451,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,0.009263000451028347,0.3464910089969635,3.180000066757202,0.703000009059906,417.0870056152344,-0.5641390085220337,1.2594900131225586,1.6059999465942383,1.1950000524520874,0.5050309896469116,0.3757860064506531,1.3439300060272217,4.0,0.0,0.42428600788116455,1.0,19.382400512695312,0.42500001192092896,174.9110769,48.3458397,6.13937,ZTF18acibujg
2458862.8666435,2,1108366644315,19.60460090637207,/ztf/archive/sci/2020/0114/366632/ztf_20200114366632_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,26.350400924682617,2.08648998523131e-05,0.02885659970343113,0.12153799831867218,2.927129935414996e-05,1.108366644315015e+18,1,5.0,2657.429931640625,1211.75,174.9114023,48.3459026,19.07539939880371,0.13272599875926971,1.6822500228881836,19.105199813842773,0.21940000355243683,0.9250360131263733,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.21500800549983978,0.02984599955379963,1.4501999616622925,0.9620000123977661,415.0679931640625,0.4993560016155243,2.0,0.9169999957084656,0.8230000138282776,0.6323260068893433,0.5675070285797119,1.1142200231552124,6.0,0.0,0.9214289784431458,0.9887570142745972,18.969200134277344,0.24549999833106995,174.9110407,48.3458028,5.40134,ZTF18acibujg
2458862.8930556,2,1108393054315,19.540700912475586,/ztf/archive/sci/2020/0114/393056/ztf_20200114393056_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1108.0,43.0,754.0,26.358800888061523,2.6770800104714e-05,0.03241410106420517,0.1213809996843338,3.749579991563223e-05,1.108393054315015e+18,1,2.0,2666.989990234375,1222.699951171875,174.911329,48.3458176,19.00979995727539,0.13357099890708923,1.1540299654006958,18.907400131225586,0.17759999632835388,0.6828809976577759,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.25752800703048706,-0.10241000354290009,3.309999942779541,0.9909999966621399,405.5060119628906,0.6333069801330566,0.9603689908981323,1.121999979019165,0.9940000176429749,0.3389729857444763,0.30030199885368347,1.1287699937820435,2.0,0.0,0.9100000262260437,1.0,18.88360023498535,0.22010000050067902,174.9110407,48.3458028,9.28661,ZTF18acibujg
2458862.8666435,2,1108366644315,19.60460090637207,/ztf/archive/sci/2020/0114/366632/ztf_20200114366632_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,26.350400924682617,2.08648998523131e-05,0.02885659970343113,0.12153799831867218,2.927129935414996e-05,1.108366644315015e+18,t,5.0,2657.429931640625,1211.75,174.9114023,48.3459026,19.07539939880371,0.13272599875926971,1.6822500228881836,19.105199813842773,0.21940000355243683,0.9250360131263733,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.21500800549983978,0.02984599955379963,1.4501999616622925,0.9620000123977661,415.0679931640625,0.4993560016155243,2.0,0.9169999957084656,0.8230000138282776,0.6323260068893433,0.5675070285797119,1.1142200231552124,6.0,0.0,0.9214289784431458,0.9887570142745972,18.969200134277344,0.24549999833106995,174.9110407,48.3458028,5.40134,ZTF18acibujg
2458862.8930556,2,1108393054315,19.540700912475586,/ztf/archive/sci/2020/0114/393056/ztf_20200114393056_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1108.0,43.0,754.0,26.358800888061523,2.6770800104714e-05,0.03241410106420517,0.1213809996843338,3.749579991563223e-05,1.108393054315015e+18,t,2.0,2666.989990234375,1222.699951171875,174.911329,48.3458176,19.00979995727539,0.13357099890708923,1.1540299654006958,18.907400131225586,0.17759999632835388,0.6828809976577759,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.25752800703048706,-0.10241000354290009,3.309999942779541,0.9909999966621399,405.5060119628906,0.6333069801330566,0.9603689908981323,1.121999979019165,0.9940000176429749,0.3389729857444763,0.30030199885368347,1.1287699937820435,2.0,0.0,0.9100000262260437,1.0,18.88360023498535,0.22010000050067902,174.9110407,48.3458028,9.28661,ZTF18acibujg
2458862.8939583,2,1108393954315,19.55699920654297,/ztf/archive/sci/2020/0114/393958/ztf_20200114393958_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,26.35650062561035,2.2133299353299662e-05,0.029538799077272415,0.12456200271844864,3.104650022578426e-05,1.108393954315015e+18,t,6.0,2667.659912109375,1221.949951171875,174.9114258,48.3459419,19.1564998626709,0.19821499288082123,1.5292199850082397,19.380800247192383,0.27410000562667847,1.0354599952697754,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,0.19244499504566193,0.224264994263649,2.3399999141693115,0.48100000619888306,404.83599853515625,0.17618800699710846,1.337939977645874,1.2430000305175781,0.8539999723434448,0.5311970114707947,0.3649570047855377,1.4555000066757202,3.0,0.0,0.5442860126495361,1.0,19.143999099731445,0.2793000042438507,174.9110407,48.3458028,6.59705,ZTF18acibujg
2458862.9412269,1,1108441224315,19.541200637817383,/ztf/archive/sci/2020/0114/441204/ztf_20200114441204_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,26.36549949645996,4.417870150064118e-05,0.036434900015592575,-0.04761179909110069,8.254379645222798e-05,1.108441224315015e+18,t,0.0,2647.7900390625,1228.31005859375,174.9113975,48.3459143,18.999500274658203,0.16458499431610107,1.5795899629592896,19.030000686645508,0.19900000095367432,0.8025079965591431,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.29757100343704224,0.030480999499559402,3.4700000286102295,0.9800000190734863,424.7080078125,0.5111669898033142,0.8934789896011353,0.9300000071525574,0.8809999823570251,0.26801198720932007,0.2538900077342987,1.0556199550628662,2.0,0.0,0.9585710167884827,0.9951819777488708,18.95330047607422,0.23669999837875366,174.9110769,48.3458397,9.27726,ZTF18acibujg
2458862.9421644,1,1108442164315,19.542800903320312,/ztf/archive/sci/2020/0114/442141/ztf_20200114442141_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1108.0,43.0,754.0,26.380699157714844,4.670589987654239e-05,0.03798710182309151,-0.062251001596450806,8.885280112735927e-05,1.108442164315015e+18,t,2.0,2648.179931640625,1229.050048828125,174.9114511,48.3457325,19.07270050048828,0.15826000273227692,1.1251399517059326,18.940799713134766,0.1808999925851822,0.9625599980354309,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.01345099974423647,-0.1318809986114502,2.4700000286102295,0.9769999980926514,424.3179931640625,0.6019830107688904,1.2691500186920166,1.0779999494552612,1.031000018119812,0.4364370107650757,0.4174090027809143,1.0455900430679321,0.0,0.0,0.9300000071525574,1.0,18.836999893188477,0.210099995136261,174.9110769,48.3458397,9.52547,ZTF18acibujg
2458862.9681829,1,1108468184315,19.78459930419922,/ztf/archive/sci/2020/0114/468125/ztf_20200114468125_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,26.369699478149414,3.596529859350994e-05,0.035247400403022766,-0.04133849963545799,6.05532004556153e-05,1.108468184315015e+18,t,3.0,2656.5,1228.7099609375,174.911299,48.3457974,19.056699752807617,0.12644000351428986,1.9388799667358398,19.07539939880371,0.2011999934911728,0.545976996421814,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.04509799927473068,0.01874300092458725,2.809999942779541,1.0,415.99798583984375,0.7092310190200806,0.910290002822876,0.7699999809265137,0.7649999856948853,0.2740209996700287,0.27224200963974,1.0065399408340454,3.0,0.0,0.9700000286102295,0.9911360144615173,19.1919002532959,0.2858000099658966,174.9110769,48.3458397,11.3804,ZTF18acibujg
2458863.0194329,3,1108519434315,20.349899291992188,/ztf/archive/sci/2020/0114/519398/ztf_20200114519398_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,27.08609962463379,7.34529021428898e-06,0.026228299364447594,0.1693120002746582,2.6142099159187637e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458863.0302546,3,1108530254315,20.444900512695312,/ztf/archive/sci/2020/0114/530243/ztf_20200114530243_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1108.0,43.0,754.0,27.14889907836914,1.452410015190253e-05,0.03678470104932785,0.17907999455928802,5.153119855094701e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458863.9353356,1,1109435334315,19.973800659179688,/ztf/archive/sci/2020/0115/435336/ztf_20200115435336_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1109.0,43.0,754.0,26.36750030517578,3.266489875386469e-05,0.034324001520872116,-0.05667949840426445,5.12687984155491e-05,1.109435334315015e+18,t,3.0,2665.469970703125,1227.949951171875,174.9113148,48.3458277,19.045499801635742,0.12434200197458267,1.7724599838256836,18.974199295043945,0.15780000388622284,0.5636190176010132,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.09954400360584259,-0.07126300036907196,2.450000047683716,0.9819999933242798,407.0260009765625,0.9995549917221069,1.0277999639511108,0.7459999918937683,0.6890000104904175,0.30449000000953674,0.28122401237487793,1.0827300548553467,3.0,0.0,0.9714289903640747,1.0,18.96969985961914,0.20000000298023224,174.9110769,48.3458397,10.6559,ZTF18acibujg
2458863.9437616,1,1109443764315,20.05739974975586,/ztf/archive/sci/2020/0115/443762/ztf_20200115443762_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1109.0,43.0,754.0,26.385400772094727,3.14128992613405e-05,0.03418570011854172,-0.05576689913868904,4.740840086014941e-05,1.109443764315015e+18,t,2.0,2667.469970703125,1230.18994140625,174.9113155,48.3458339,19.013399124145508,0.10645200312137604,2.4225199222564697,19.05900001525879,0.16439999639987946,0.5640630125999451,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,0.6859560012817383,0.04563799872994423,2.069999933242798,0.9819999933242798,405.0270080566406,0.9983789920806885,1.1720399856567383,0.7620000243186951,0.6980000138282776,0.36811599135398865,0.3371979892253876,1.091689944267273,2.0,0.0,0.9700000286102295,1.0,19.132400512695312,0.22349999845027924,174.9110769,48.3458397,10.2647,ZTF18acibujg
2458864.0063889,3,1109506384315,20.44339942932129,/ztf/archive/sci/2020/0115/506389/ztf_20200115506389_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1109.0,43.0,754.0,27.0669002532959,7.138799901440507e-06,0.025655299425125122,0.17573300004005432,2.5891400582622737e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458864.0267245,3,1109526724315,20.478599548339844,/ztf/archive/sci/2020/0115/526713/ztf_20200115526713_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1109.0,43.0,754.0,27.0674991607666,5.358070211514132e-06,0.022210100665688515,0.18093299865722656,1.9413699192227796e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458864.0471644,2,1109547164315,20.257299423217773,/ztf/archive/sci/2020/0115/547153/ztf_20200115547153_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1109.0,43.0,754.0,26.394699096679688,1.5306899513234384e-05,0.02443920075893402,0.11486300081014633,2.123359990946483e-05,1.109547164315015e+18,t,7.0,2663.39990234375,1236.0799560546875,174.9114003,48.3458716,19.218700408935547,0.1082879975438118,1.950119972229004,19.125499725341797,0.1581999957561493,0.8839349746704102,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,0.0230260007083416,-0.09315799921751022,2.3499999046325684,0.9959999918937683,409.1029968261719,1.1317800283432007,0.9974660277366638,0.6349999904632568,0.6190000176429749,0.2702130079269409,0.2634040117263794,1.0258500576019287,4.0,0.0,0.9628570079803467,1.0,19.108600616455078,0.1949000060558319,174.9110407,48.3458028,5.34717,ZTF18acibujg
2458866.8576505,2,1112357654315,20.48509979248047,/ztf/archive/sci/2020/0118/357650/ztf_20200118357650_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1112.0,43.0,754.0,26.398799896240234,1.2852399777329993e-05,0.0224130991846323,0.09947430342435837,1.7619100617594086e-05,1.112357654315015e+18,t,1.0,2649.72998046875,1244.31005859375,174.9113179,48.34583,19.221799850463867,0.1048400029540062,1.8043299913406372,18.963600158691406,0.10580000281333923,0.661916971206665,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.20769399404525757,-0.2582080066204071,2.9000000953674316,0.8730000257492065,422.7659912109375,1.5214500427246094,0.9039049744606018,0.906000018119812,0.8209999799728394,0.3124139904975891,0.28310298919677734,1.1035300493240356,3.0,0.0,0.9442859888076782,1.0,18.980100631713867,0.1315000057220459,174.9110407,48.3458028,8.09226,ZTF18acibujg
2458866.9143634,1,1112414364315,20.498899459838867,/ztf/archive/sci/2020/0118/414363/ztf_20200118414363_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1112.0,43.0,754.0,26.370399475097656,3.6404599086381495e-05,0.03772930055856705,-0.09741350263357162,5.038340168539435e-05,1.112414364315015e+18,t,3.0,2648.800048828125,1250.2900390625,174.9112401,48.3458168,19.108400344848633,0.11508800089359283,1.787060022354126,19.107500076293945,0.1111999973654747,0.3940500020980835,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,0.007826000452041626,-0.0009089999948628247,2.569999933242798,0.9860000014305115,423.69500732421875,1.3913600444793701,1.02183997631073,0.7799999713897705,0.7200000286102295,0.30350199341773987,0.2801559865474701,1.0833300352096558,3.0,0.0,0.9728569984436035,0.9780470132827759,19.246400833129883,0.15790000557899475,174.9110769,48.3458397,12.4525,ZTF18acibujg
2458871.9521065,1,1117452104315,20.572599411010742,/ztf/archive/sci/2020/0123/452106/ztf_20200123452106_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1117.0,43.0,754.0,26.381900787353516,4.2100600694539025e-05,0.04038739949464798,-0.09911680221557617,5.922009950154461e-05,1.117452104315015e+18,t,8.0,2670.8701171875,1235.2099609375,174.9111695,48.3458022,19.348899841308594,0.14032599329948425,1.3705899715423584,19.414499282836914,0.12150000035762787,0.25616300106048584,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.2733429968357086,0.06560300290584564,3.9000000953674316,0.9700000286102295,401.63299560546875,1.1581000089645386,0.7902519702911377,0.9589999914169312,0.8370000123977661,0.24589699506759644,0.21461500227451324,1.1457600593566895,3.0,0.0,0.9385709762573242,1.0,19.44930076599121,0.15539999306201935,174.9110769,48.3458397,10.6934,ZTF18acibujg
2458872.0096991,2,1117509694315,20.29759979248047,/ztf/archive/sci/2020/0123/509687/ztf_20200123509687_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1117.0,43.0,754.0,26.38089942932129,1.8755399651126936e-05,0.027318499982357025,0.11243099719285965,2.6169100237893872e-05,1.117509694315015e+18,t,10.0,2661.409912109375,1238.1600341796875,174.9114129,48.3458761,19.088899612426758,0.11494100093841553,2.1270599365234375,19.178499221801758,0.13860000669956207,0.9171609878540039,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,-0.25601598620414734,0.08961500227451324,3.059999942779541,0.9539999961853027,411.09100341796875,1.1191500425338745,0.9255220293998718,0.8320000171661377,0.7680000066757202,0.27189499139785767,0.2509799897670746,1.0833300352096558,5.0,0.0,0.947143018245697,0.9852979779243469,19.222000122070312,0.17790000140666962,174.9110407,48.3458028,7.30759,ZTF18acibujg
2458875.9479282,1,1121447924315,20.68090057373047,/ztf/archive/sci/2020/0127/447928/ztf_20200127447928_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,1,t17_f5_c3,1121.0,43.0,754.0,26.358600616455078,4.927299960399978e-05,0.04397660121321678,-0.11813800036907196,6.965459760976955e-05,1.121447924315015e+18,1,8.0,2664.070068359375,1222.9200439453125,174.9110639,48.3458342,19.684600830078125,0.14783400297164917,1.6294000148773193,19.507299423217773,0.11829999834299088,0.036191001534461975,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.1998409926891327,-0.1772949993610382,2.9000000953674316,0.7490000128746033,408.4339904785156,1.1735999584197998,1.1171799898147583,1.152999997138977,0.9440000057220459,0.39758598804473877,0.3255169987678528,1.2214000225067139,2.0,0.0,0.8485710024833679,1.0,19.490400314331055,0.14270000159740448,174.9110769,48.3458397,8.43268,ZTF18acibujg
2458864.828588,2,1110328584315,20.20509910583496,/ztf/archive/sci/2020/0116/328588/ztf_20200116328588_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,26.362600326538086,1.7544400179758668e-05,0.02623699977993965,0.1196649968624115,2.455059984640684e-05,1.110328584315015e+18,t,9.0,2669.050048828125,1222.0899658203125,174.9114426,48.3458689,19.237600326538086,0.10450000315904617,0.945572018623352,19.47369956970215,0.21799999475479126,0.9779000282287598,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,0.1780110001564026,0.23611600697040558,2.5399999618530273,0.9760000109672546,403.4490051269531,0.7314000129699707,0.9694120287895203,0.6460000276565552,0.6200000047683716,0.25433099269866943,0.24409399926662445,1.0419299602508545,4.0,0.0,0.945713996887207,0.9926729798316956,19.405000686645508,0.25589999556541443,174.9110407,48.3458028,5.90709,ZTF18acibujg
2458864.8484606,2,1110348464315,20.422300338745117,/ztf/archive/sci/2020/0116/348449/ztf_20200116348449_000754_zr_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,26.349300384521484,1.8438700863043778e-05,0.026946399360895157,0.11917299777269363,2.5814999389695004e-05,1.110348464315015e+18,t,11.0,2667.260009765625,1227.5999755859375,174.9113527,48.345827,19.1023006439209,0.13157300651073456,3.1639199256896973,19.260499954223633,0.16619999706745148,0.741890013217926,17.107999801635742,0.05900000035762787,5.248000144958496,0.35199999809265137,0.4368009865283966,0.15823900699615479,2.3399999141693115,0.7839999794960022,405.239013671875,1.1618200540542603,0.9485009908676147,0.6589999794960022,0.5479999780654907,0.2816239893436432,0.2341880053281784,1.2025500535964966,5.0,0.0,0.9257140159606934,0.9644839763641357,19.131799697875977,0.1834000051021576,174.9110407,48.3458028,7.68284,ZTF18acibujg
2458864.8654977,3,1110365494315,20.555299758911133,/ztf/archive/sci/2020/0116/365475/ztf_20200116365475_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,27.080799102783203,5.778380000265315e-06,0.02291939966380596,0.17604699730873108,2.0625699107768014e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458864.8816088,3,1110381604315,20.502300262451172,/ztf/archive/sci/2020/0116/381609/ztf_20200116381609_000754_zi_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,27.040300369262695,2.730329924816033e-06,0.015992699190974236,0.18511900305747986,9.512249562249053e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF18acibujg
2458864.9270139,1,1110427014315,20.303300857543945,/ztf/archive/sci/2020/0116/426991/ztf_20200116426991_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,26.361600875854492,2.5299799744971097e-05,0.0312734991312027,-0.07924540340900421,3.603619916248135e-05,1.110427014315015e+18,t,6.0,2662.760009765625,1239.8699951171875,174.9113163,48.3457944,19.0216007232666,0.10724899917840958,1.9103800058364868,19.060100555419922,0.13689999282360077,0.5879930257797241,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,-0.2162889987230301,0.03854300081729889,3.369999885559082,0.9729999899864197,409.7380065917969,1.243190050125122,0.7011370062828064,0.6959999799728394,0.6100000143051147,0.20652799308300018,0.18100899457931519,1.1409800052642822,4.0,0.0,0.9557139873504639,0.9798939824104309,19.11840057373047,0.18250000476837158,174.9110769,48.3458397,11.5616,ZTF18acibujg
2458864.9541204,1,1110454124315,20.293100357055664,/ztf/archive/sci/2020/0116/454120/ztf_20200116454120_000754_zg_c11_o_q4_scimrefdiffimg.fits.fz,Kulkarni,2,t17_f5_c3,1110.0,43.0,754.0,26.3700008392334,2.349259921174962e-05,0.030262600630521774,-0.07438760250806808,3.3491400245111436e-05,1.110454124315015e+18,t,3.0,2666.27001953125,1245.760009765625,174.9112916,48.3458095,19.131000518798828,0.10729499906301498,2.0309998989105225,19.29960060119629,0.16930000483989716,0.5184299945831299,18.006999969482422,0.06300000101327896,5.234000205993652,0.4699999988079071,0.24272499978542328,0.16857600212097168,2.049999952316284,0.9909999966621399,406.2309875488281,0.9934759736061096,1.1720000505447388,0.6269999742507935,0.5979999899864197,0.3058539927005768,0.29170700907707214,1.0484999418258667,3.0,0.0,0.9685710072517395,0.9852010011672974,19.207500457763672,0.19679999351501465,174.9110769,48.3458397,12.9895,ZTF18acibujg
