jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,candid,isdiffpos,tblid,nid,rcid,field,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,ssdistnr,ssmagnr,ssnamenr,obj_id
2460184.9356019,1,2430435603415,20.46660041809082,/ztf/archive/sci/2023/0828/435532/ztf_20230828435532_000700_zg_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.430435603415015e+18,t,2.0,2430.0,34.0,700.0,2370.659912109375,817.0570068359375,57.4002801,41.2478014,18.90489959716797,0.18027999997138977,4.582170009613037,18.604000091552734,0.07840000092983246,0.3905330002307892,16.143999099731445,0.023000000044703484,1.152999997138977,-0.12200000137090683,0.21799500286579132,-0.3008919954299927,1.3118699789047241,0.39500001072883606,701.8389892578125,1.8625999689102173,2.0,1.1670000553131104,1.0069999694824219,0.889572024345398,0.7676090002059937,1.1588900089263916,0.0,0.0,0.7271429896354675,1.0,18.516199111938477,0.08789999783039093,57.400381,41.2478786,5.0802,26.335899353027344,1.4489999557554256e-05,0.03228219971060753,-0.0634818971157074,1.754020013322588e-05,t17_f5_c3,,,,ZTF18acbvsfe
2460184.9754051,2,2430475403415,20.803800582885742,/ztf/archive/sci/2023/0828/475394/ztf_20230828475394_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.430475403415015e+18,t,1.0,2430.0,34.0,700.0,2370.409912109375,834.6270141601562,57.4003674,41.2478428,16.670900344848633,0.0877550020813942,689.3200073242188,16.586299896240234,0.01899999938905239,0.12455400079488754,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,-0.0020940001122653484,-0.08455699682235718,1.1294900178909302,0.996999979019165,702.0919799804688,4.217529773712158,2.0,0.8420000076293945,0.7459999918937683,0.7454699873924255,0.66047602891922,1.1286900043487549,5.0,0.0,0.6542860269546509,0.9794279932975769,16.58099937438965,0.02019999921321869,57.4003705,41.2478776,14.2611,26.386899948120117,4.777290087076835e-06,0.01837499998509884,0.09790950268507004,5.807240086141974e-06,t17_f5_c3,,,,ZTF18acbvsfe
2460186.9283912,2,2432428393415,19.825199127197266,/ztf/archive/sci/2023/0830/428391/ztf_20230830428391_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.432428393415015e+18,t,2.0,2432.0,34.0,700.0,2408.389892578125,800.0130004882812,57.4003582,41.247947,16.3351993560791,0.07962200045585632,257.8800048828125,16.434600830078125,0.023499999195337296,0.24540799856185913,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,0.7149749994277954,0.09944800287485123,1.170680046081543,0.996999979019165,664.1090087890625,3.3906099796295166,2.0,0.7429999709129333,0.5540000200271606,0.634676992893219,0.4732309877872467,1.3411600589752197,8.0,0.0,0.6328570246696472,0.9231250286102295,16.44849967956543,0.02800000086426735,57.4003705,41.2478776,6.61752,26.36720085144043,4.837289907300146e-06,0.018283899873495102,0.09451340138912201,5.845350187883014e-06,t17_f5_c3,,,,ZTF18acbvsfe
2460186.9769213,1,2432476923415,19.79599952697754,/ztf/archive/sci/2023/0830/476875/ztf_20230830476875_000700_zg_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.432476923415015e+18,t,0.0,2432.0,34.0,700.0,2375.0,816.9990234375,57.4005153,41.2477197,18.79050064086914,0.19467900693416595,9.109399795532227,18.463699340820312,0.1281999945640564,0.6626260280609131,16.143999099731445,0.023000000044703484,1.152999997138977,-0.12200000137090683,0.09998200088739395,-0.32684698700904846,1.1557400226593018,0.906000018119812,697.4970092773438,1.3323400020599365,2.0,0.6779999732971191,0.6069999933242798,0.5866349935531616,0.5252029895782471,1.1169699430465698,5.0,0.0,0.7699999809265137,0.9046589732170105,18.506399154663086,0.16850000619888306,57.400381,41.2478786,6.38678,26.33650016784668,1.6714000594220124e-05,0.034585900604724884,-0.03965450078248978,2.0242499886080623e-05,t17_f5_c3,,,,ZTF18acbvsfe
2460191.8931481,1,2437393143415,19.641799926757812,/ztf/archive/sci/2023/0904/393067/ztf_20230904393067_000700_zg_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,,,,2437.0,34.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.353099822998047,1.7701400793157518e-05,0.036249998956918716,-0.06171869859099388,2.1445099264383316e-05,t17_f5_c3,,,,ZTF18acbvsfe
2460191.9664005,2,2437466403415,20.110300064086914,/ztf/archive/sci/2023/0904/466389/ztf_20230904466389_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.437466403415015e+18,t,0.0,2437.0,34.0,700.0,2335.550048828125,861.6599731445312,57.400354,41.2478719,16.095500946044922,0.07098100334405899,330.4649963378906,16.121700286865234,0.015699999406933784,0.04930200055241585,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,0.8363590240478516,0.026218999177217484,2.190000057220459,1.0,736.9459838867188,3.9885900020599365,1.031499981880188,0.7129999995231628,0.6290000081062317,0.3255710005760193,0.287214994430542,1.1335500478744507,3.0,0.0,0.7528570294380188,0.9378039836883545,16.12220001220703,0.017999999225139618,57.4003705,41.2478776,17.1642,26.39550018310547,5.034709829487838e-06,0.019121000543236732,0.09778259694576263,6.141110134194605e-06,t17_f5_c3,,,,ZTF18acbvsfe
2460194.9498611,1,2440449863415,20.302900314331055,/ztf/archive/sci/2023/0907/449780/ztf_20230907449780_000700_zg_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.440449863415015e+18,t,3.0,2440.0,34.0,700.0,2382.300048828125,856.989990234375,57.4002932,41.2479179,17.992000579833984,0.1390479952096939,12.462300300598145,18.09939956665039,0.05869999900460243,0.2730250060558319,16.143999099731445,0.023000000044703484,1.152999997138977,-0.12200000137090683,0.22278499603271484,0.10738000273704529,1.2311500310897827,0.9959999918937683,690.2020263671875,2.2035000324249268,2.0,0.6639999747276306,0.5849999785423279,0.5393319725990295,0.475163996219635,1.135040044784546,4.0,0.0,0.8299999833106995,0.9291620254516602,18.032499313354492,0.06780000030994415,57.400381,41.2478786,5.28051,26.35099983215332,1.18867001219769e-05,0.029536999762058258,-0.04391929879784584,1.4420599654840771e-05,t17_f5_c3,,,,ZTF18acbvsfe
2460194.9701389,2,2440470133415,20.413799285888672,/ztf/archive/sci/2023/0907/470046/ztf_20230907470046_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.440470133415015e+18,t,4.0,2440.0,34.0,700.0,2379.52001953125,858.2470092773438,57.4003517,41.2479118,15.947699546813965,0.01653599925339222,290.3810119628906,15.96090030670166,0.01209999993443489,0.12952299416065216,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,0.43591099977493286,0.013167999684810638,2.0999999046325684,1.0,692.9810180664062,4.452859878540039,1.1251599788665771,0.734000027179718,0.628000020980835,0.34952399134635925,0.2990480065345764,1.1687899827957153,6.0,0.0,0.6728569865226746,0.9088029861450195,15.95740032196045,0.013199999928474426,57.4003705,41.2478776,23.687,26.393299102783203,4.002919922641013e-06,0.01684349961578846,0.10461000353097916,4.882359917246504e-06,t17_f5_c3,,,,ZTF18acbvsfe
2460194.9701389,2,2440470133415,20.413799285888672,/ztf/archive/sci/2023/0907/470046/ztf_20230907470046_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.440470133415015e+18,t,3.0,2440.0,34.0,700.0,2379.56005859375,858.7000122070312,57.4003319,41.2477849,15.914299964904785,0.07415799796581268,367.42999267578125,16.402799606323242,0.015399999916553497,0.3448899984359741,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,0.40311598777770996,0.48846501111984253,5.409999847412109,0.9980000257492065,692.9420166015625,4.010960102081299,0.43675199151039124,1.1380000114440918,0.9070000052452087,0.21035100519657135,0.16765199601650238,1.2546900510787964,3.0,0.0,0.44714298844337463,0.9029150009155273,16.338600158691406,0.016599999740719795,57.4003705,41.2478776,6.30277,26.393299102783203,4.002919922641013e-06,0.01684349961578846,0.10461000353097916,4.882359917246504e-06,t17_f5_c3,,,,ZTF18acbvsfe
2460196.9542361,2,2442454233415,20.602699279785156,/ztf/archive/sci/2023/0909/454167/ztf_20230909454167_000700_zr_c09_o_q3_scimrefdiffimg.fits.fz,Kulkarni,1,2.442454233415015e+18,t,0.0,2442.0,34.0,700.0,2387.090087890625,845.5349731445312,57.4003301,41.2479219,15.890000343322754,0.09271299839019775,241.0679931640625,15.85990047454834,0.010900000110268593,0.18662500381469727,14.083999633789062,0.019999999552965164,0.8740000128746033,-0.039000000804662704,0.3831999897956848,-0.030114000663161278,1.112589955329895,0.9990000128746033,685.4149780273438,4.742770195007324,2.0,0.6480000019073486,0.48100000619888306,0.5824260115623474,0.43232500553131104,1.347190022468567,2.0,0.0,0.6257140040397644,1.0,15.853400230407715,0.011699999682605267,57.4003705,41.2478776,7.56471,26.347999572753906,4.424050075613195e-06,0.017695000395178795,0.09228689968585968,5.377799880079692e-06,t17_f5_c3,,,,ZTF18acbvsfe
