jd,fid,pid,diffmaglim,pdiffimfilename,programpi,programid,nid,rcid,field,magzpsci,magzpsciunc,magzpscirms,clrcoeff,clrcounc,rbversion,candid,isdiffpos,tblid,xpos,ypos,ra,dec,magpsf,sigmapsf,chipsf,magap,sigmagap,distnr,magnr,sigmagnr,chinr,sharpnr,sky,magdiff,fwhm,classtar,mindtoedge,magfromlim,seeratio,aimage,bimage,aimagerat,bimagerat,elong,nneg,nbad,rb,sumrat,magapbig,sigmagapbig,ranr,decnr,scorr,ssdistnr,ssmagnr,ssnamenr,obj_id
2460061.9189815,1,2307418983315,20.404199600219727,/ztf/archive/sci/2023/0427/418970/ztf_20230427418970_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2307,33,333,26.143800735473633,3.5450699215289205e-05,0.038854099810123444,-0.05985720083117485,2.510530066501815e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460061.9775926,2,2307477593315,20.15049934387207,/ztf/archive/sci/2023/0427/477581/ztf_20230427477581_000333_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2307,33,333,26.34480094909668,3.243660103180446e-05,0.036967601627111435,0.1050499975681305,2.3160999262472615e-05,t17_f5_c3,2.307477593315015e+18,t,29.0,886.0780029296875,1012.6699829101562,279.3187036,-15.4843774,17.773799896240234,0.0914359986782074,10.781999588012695,17.93160057067871,0.05779999867081642,1.4677400588989258,15.763999938964844,0.017999999225139618,0.3529999852180481,-0.028999999165534973,1.0177899599075317,0.15784700214862823,3.4200000762939453,1.0,886.0780029296875,2.2188799381256104,0.7199720144271851,0.718999981880188,0.6169999837875366,0.21023400127887726,0.1804089993238449,1.1653200387954712,1.0,0.0,0.6471430063247681,1.0,17.913000106811523,0.07039999961853027,279.3183251,-15.4845699,6.3186,,,,ZTF19aapqkva
2460064.9609954,1,2310460993315,20.023000717163086,/ztf/archive/sci/2023/0430/460995/ztf_20230430460995_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2310,33,333,25.80590057373047,7.987720164237544e-05,0.057742100208997726,-0.038476500660181046,5.736960156355053e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460076.8989005,1,2322398903315,19.698299407958984,/ztf/archive/sci/2023/0512/398889/ztf_20230512398889_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2322,33,333,26.172399520874023,5.558160046348348e-05,0.04837479814887047,-0.054202500730752945,3.9599399315193295e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460076.941412,2,2322441413315,19.694799423217773,/ztf/archive/sci/2023/0512/441412/ztf_20230512441412_000333_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2322,33,333,26.31559944152832,3.298119918326847e-05,0.03750919923186302,0.11266499757766724,2.3622900698683225e-05,t17_f5_c3,2.322441413315015e+18,t,42.0,845.2100219726562,1057.6500244140625,279.3186694,-15.484414,17.152599334716797,0.07724999636411667,17.755699157714844,17.284299850463867,0.04320000112056732,1.3031200170516968,15.763999938964844,0.017999999225139618,0.3529999852180481,-0.028999999165534973,-4.031670093536377,0.13169899582862854,2.940000057220459,0.9990000128746033,845.2100219726562,2.4105401039123535,0.8948789834976196,0.8180000185966492,0.7099999785423279,0.2782309949398041,0.2414969950914383,1.152109980583191,2.0,0.0,0.5671430230140686,1.0,17.276500701904297,0.053700000047683716,279.3183251,-15.4845699,10.3877,,,,ZTF19aapqkva
2460078.8810532,1,2324381053315,20.49850082397461,/ztf/archive/sci/2023/0514/381053/ztf_20230514381053_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2324,33,333,26.103300094604492,3.49492984241806e-05,0.03850800171494484,-0.05459100008010864,2.487500023562461e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460081.9164005,2,2327416403315,20.32990074157715,/ztf/archive/sci/2023/0517/416389/ztf_20230517416389_000333_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2327,33,333,26.371000289916992,5.6278298870893195e-05,0.04871559888124466,0.099618099629879,4.026919850730337e-05,t17_f5_c3,2.327416403315015e+18,t,16.0,893.1829833984375,1023.7999877929688,279.3187418,-15.4843774,17.329999923706055,0.08747799694538116,24.845199584960938,17.488000869750977,0.03500000014901161,1.5830199718475342,15.763999938964844,0.017999999225139618,0.3529999852180481,-0.028999999165534973,4.301259994506836,0.1579750031232834,2.9600000381469727,0.9940000176429749,893.1829833984375,2.841870069503784,0.8134599924087524,0.6940000057220459,0.5759999752044678,0.23445899784564972,0.19459499418735504,1.204859972000122,2.0,0.0,0.6014289855957031,1.0,17.50349998474121,0.04340000078082085,279.3183251,-15.4845699,9.46043,,,,ZTF19aapqkva
2460081.9598958,1,2327459893315,20.24049949645996,/ztf/archive/sci/2023/0517/459711/ztf_20230517459711_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2327,33,333,26.19860076904297,4.424210055731237e-05,0.043381400406360626,-0.05481259897351265,3.152399949613027e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460083.9207176,1,2329420713315,20.56879997253418,/ztf/archive/sci/2023/0519/420706/ztf_20230519420706_000333_zg_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2329,33,333,26.13249969482422,4.114010152989067e-05,0.04178829863667488,-0.05708159878849983,2.9322600312298164e-05,t17_f5_c3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZTF19aapqkva
2460083.9430787,2,2329443073315,20.36829948425293,/ztf/archive/sci/2023/0519/443079/ztf_20230519443079_000333_zr_c09_o_q2_scimrefdiffimg.fits.fz,Kulkarni,1,2329,33,333,26.29520034790039,5.852349931956269e-05,0.04974009841680527,0.10922099649906158,4.186759906588122e-05,t17_f5_c3,2.329443073315015e+18,t,19.0,898.1610107421875,1024.0,279.3186775,-15.4843516,17.24720001220703,0.08158700168132782,18.674100875854492,17.37779998779297,0.031300000846385956,1.4381300210952759,15.763999938964844,0.017999999225139618,0.3529999852180481,-0.028999999165534973,1.0552200078964233,0.13061200082302094,3.2300000190734863,0.9819999933242798,898.1610107421875,2.990499973297119,0.7446489930152893,0.6909999847412109,0.6100000143051147,0.21393199265003204,0.18885399401187897,1.132789969444275,3.0,0.0,0.6857140064239502,0.9964010119438171,17.38789939880371,0.03840000182390213,279.3183251,-15.4845699,8.02584,,,,ZTF19aapqkva
